time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
233	6.916583336181862e-05	0.00013128221286368098	0.00012870962670970214	0.00013125426768673592	0.000133843396543717	-8.679297100961788e-11	-1.1992107323433466e-10	-8.577480303275146e-11	-5.845582006182025e-11	0.3148
234	6.225000002645693e-05	0.0001449962465000553	0.00014214655112013396	0.00014496214908090468	0.00014784084832370154	5.106680285351087e-12	-1.4251968718672612e-11	2.5381716624340445e-12	3.8975579707989416e-11	0.3148
235	6.526666661728041e-05	0.00016044475249706654	0.0001572824285792813	0.00016040325830994853	0.00016360997460597947	2.30707999056321e-10	2.057861749166583e-10	2.3358525997547605e-10	2.41208165006687e-10	0.3148
236	6.641666667548565e-05	0.0001778711228296312	0.00017435565710307143	0.00017781878863025544	0.00018139952054432076	-6.634922320222867e-11	-6.804553998928878e-11	-6.752846183935199e-11	-5.6881943857299886e-11	0.3148
237	6.679999995766892e-05	0.00019755544490604907	0.00019364058892486338	0.00019749009574970925	0.0002014957404948991	5.288875981482089e-11	3.5650882913293106e-11	5.225588024455288e-11	7.269867955917022e-11	0.3148
238	6.891666662257179e-05	0.00021982026842496543	0.00021545318626427294	0.00021973931010960452	0.00022422829023970584	5.628516199950548e-11	1.7278334900436382e-11	5.859163557669953e-11	8.256426594234881e-11	0.3148
239	7.033333329805744e-05	0.00024503728250316537	0.00024015757184578444	0.00024493762139280535	0.00024997704766495957	-5.2803717714858476e-11	-5.49612012084953e-11	-5.3976823670514206e-11	-4.1815900326987516e-11	0.3148
240	7.238333328218328e-05	0.0002736350393478836	0.00026817360884358267	0.0002735181464955792	0.0002791800002729227	1.258745110310786e-10	8.424994620971826e-11	1.239277465423254e-10	1.769653629261865e-10	0.3148
241	7.548333335626266e-05	0.00030610787401800035	0.00029998565834697753	0.00030597502444027077	0.0003123423510304697	-6.913916930812021e-11	-1.1186421700453672e-10	-6.740782920411891e-11	-3.541770445650341e-11	0.3148
242	7.995000001587416e-05	0.0003430261853215465	0.00033615267821986177	0.0003428749816955759	0.0003500470092799874	-1.1816141151335672e-11	-3.4600965817193845e-11	-1.465016200953476e-11	2.7294059543156757e-11	0.3148
243	8.463333330864021e-05	0.00038504825815951805	0.0003773208861181688	0.00038487592518867363	0.00039296664839282475	6.750449702982876e-11	3.350384286606606e-11	7.058946115848557e-11	8.376774358917182e-11	0.3148
244	8.761666671781672e-05	0.00043293381247496847	0.0004242431185368308	0.00043273713728132605	0.0004418775157922359	-5.12551533313378e-13	-5.506488202621879e-11	1.4137662292580449e-12	4.4311034650514456e-11	0.3148
245	9.111666666490287e-05	0.00048755947333473397	0.000477772598713749	0.00048733473716740033	0.000497675188879271	3.170630957868019e-11	-3.8328668741133135e-12	2.845617693687112e-11	8.553262727990707e-11	0.324066667
246	9.458899997386056e-05	0.0005499363460431418	0.0005389015623457551	0.0005496707482538724	0.0005613924581300336	6.526336495009151e-11	2.5341514561984406e-11	6.779504016117575e-11	9.091492089041857e-11	0.333333333
247	9.739783336859159e-05	0.0006212298583243276	0.0006087740454115857	0.0006209127228911865	0.0006342194933394567	-4.559464637946067e-11	-5.183801701043649e-11	-4.686901077753481e-11	-3.276885706817461e-11	0.3426
248	9.983599999703682e-05	0.0007027819890601107	0.0006887078722860614	0.0007023985525605551	0.0007175264022355963	9.955464849756421e-11	5.2256676445174385e-11	9.64977290168885e-11	1.6326997061385013e-10	0.351866667
249	0.00010146833333985938	0.0007961359226503475	0.0007802190894832787	0.0007956783258273432	0.0008128882045044057	-5.108200364607402e-11	-1.0215325031764583e-10	-4.867020938639474e-11	-1.3156430503203665e-11	0.361133333
250	0.00010215166663262542	0.0009030630406123717	0.0008850487801663416	0.0009025421613940267	0.0009221121076725698	-2.4748629109344897e-11	-4.5117110244542546e-11	-2.7609922052474143e-11	1.245057781661136e-11	0.37039999999999995
251	0.00010201833337689907	0.001025591980217659	0.0010051920227830563	0.0010249986689064806	0.001047266778456219	7.395014702957078e-11	4.5007423289405145e-11	7.756685659726186e-11	8.281922199711523e-11	0.37039999999999995
252	0.00010201833337689907	0.0011660391984105727	0.0011429284780173528	0.0011653630351763666	0.001190712996620461	-2.0871195991253118e-11	-3.844658794183967e-11	-2.0838186007271443e-11	-2.721120815898002e-12	0.37039999999999995
253	0.00010222999996930997	0.0013270400969939292	0.0013008537239930925	0.0013262692543616868	0.001355134674874073	-8.314498061668868e-11	-1.259456366312179e-10	-8.98489223233163e-11	-5.44958578919912e-13	0.37039999999999995
254	0.00010237100001767323	0.001511579212767737	0.0014819099274177689	0.0015107003204458617	0.0015435686524387193	2.7808182269343504e-11	-1.9540566530203797e-11	3.1073060287378027e-11	5.640055883977234e-11	0.37039999999999995
255	0.00010272366665844738	0.0017230172334614046	0.0016894137213670267	0.0017220152539897645	0.001759430894332015	-2.1946147353055372e-11	-3.9243999297020033e-11	-2.2578250952496975e-11	6.695895470786898e-13	0.37039999999999995
256	0.00010369099997957525	0.001965111630693909	0.001927078221491749	0.0019639697572558707	0.0020065357212083867	6.36028727060056e-11	1.000574509551221e-11	5.920038508557856e-11	1.4218668290095531e-10	0.37039999999999995
257	0.0001046458333575855	0.0022420264503906877	0.002199024892790945	0.0022407839003443803	0.0022890716858955415	-3.337621344573191e-11	-9.06225349047356e-11	-3.0367874124828206e-11	6.897560071536594e-12	0.37039999999999995
258	0.00010559833334091765	0.002558325236379242	0.002509779447772588	0.0025568989751023428	0.0026115794153609858	-3.6341508817702556e-11	-5.3600629108783856e-11	-3.915752600303349e-11	-2.1455221622802676e-12	0.37039999999999995
259	0.00010692116662749278	0.0029189392092805683	0.002864244130096434	0.0029172976843193773	0.0029791018030655876	7.611925987113721e-11	5.5380807272912973e-11	7.871645260489429e-11	7.98841020629528e-11	0.37039999999999995
260	0.00010880850003751593	0.003329100709944799	0.003267636631984982	0.0033273698112305005	0.003396892965389412	-6.917556969005662e-12	-3.2002637952753405e-11	-6.39403542659595e-12	1.571430517684779e-11	0.37039999999999995
261	0.0001118070000358756	0.003794229693419608	0.003725383653115181	0.0037923473154054324	0.003870371154952502	-2.0757409997644218e-11	-4.484869688328464e-11	-2.468813673544029e-11	2.6906551584430655e-11	0.37039999999999995
262	0.00011625183338531236	0.004319759069840756	0.004242955041106877	0.004317724634873574	0.004404934028520615	1.7892793799291342e-10	1.463547239442253e-10	1.825738072604725e-10	1.8469038750040437e-10	0.37039999999999995
263	0.00012210749997645335	0.004910883328484871	0.004825622938080078	0.004908781677216467	0.005005695142324289	-1.218519221414637e-10	-1.2896954394718288e-10	-1.23223214632049e-10	-1.0748406723016621e-10	0.37039999999999995
264	0.0001260760000478341	0.005572215031874535	0.005478130235894333	0.005570032639280529	0.00567712655453095	4.947633021594352e-11	2.3387119837231523e-11	4.789120371156715e-11	8.404282979869214e-11	0.37039999999999995
