time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
245	9.072783333815269e-05	0.00010167377787642742	9.759265164236908e-05	0.00010160656273745485	0.00010558503061618686	0.9999999626310492	0.999999920026829	0.9999999663525119	0.99999998782588	0.6759
246	9.085299999435818e-05	0.00010746635964463314	0.0001031264037187948	0.00010738357561568292	0.00011164571855785609	0.9999999771129602	0.9999999500762328	0.9999999795602841	0.9999999929201321	0.6759
247	9.317400000126682e-05	0.00011364098867905596	0.00010902407554127237	0.00011353587447884458	0.00011805525294215144	0.9999999862620771	0.9999999695145653	0.9999999878448156	0.9999999957486031	0.6759
248	0.00011080783333992036	0.0001202235048711061	0.00011530999972020322	0.0001200852626119567	0.00012488603445928628	0.9999999920839227	0.999999982086997	0.9999999930308747	0.9999999975581902	0.6759
249	0.00015723916666719452	0.00012724137138719297	0.00012201062020224193	0.00012711070546441838	0.00013216771580760062	0.999999995575558	0.9999999898358222	0.9999999962363655	0.9999999987693081	0.6759
250	0.0001706120000039478	0.00013472393985079095	0.00012916151532637286	0.0001346174540884485	0.00013993036650096225	0.9999999975385524	0.9999999941732607	0.9999999978699744	0.999999999260892	0.6759
251	0.0001888778333285778	0.00014270234316570625	0.00013678729345966106	0.00014260629549774572	0.00014820582167819596	0.9999999987136916	0.9999999969504116	0.9999999988962698	0.9999999996295684	0.6759
252	0.00020666249999576496	0.0001512096061177285	0.00014491781490742764	0.00015111709980633343	0.00015709971453468368	0.9999999993381437	0.9999999984602747	0.9999999994648134	0.99999999981845	0.6759
253	0.00023257849999464543	0.00016028091858940702	0.0001535870165506898	0.00016019579489807382	0.00016658810708457245	0.9999999996464206	0.9999999991024503	0.9999999996841635	0.9999999999011417	0.6759
254	0.0002350409999933565	0.00016995349640069792	0.000162830307484983	0.0001698665417308624	0.00017670783563089322	0.9999999998336154	0.9999999995971964	0.9999999998618845	0.9999999999546231	0.6759
255	0.00021591566666069096	0.00018026675170149304	0.00017268523243510594	0.00018015128274843478	0.0001875007243749312	0.9999999999123058	0.9999999997845758	0.999999999928598	0.9999999999762097	0.6759
256	0.00021660066666754068	0.00019126250543985686	0.0001831921083384907	0.00019109833892455515	0.0001990107340581322	0.9999999999525139	0.9999999998644326	0.9999999999595965	0.9999999999926047	0.663566667
257	0.00021526016666379176	0.0002029848150028542	0.00019439282689837482	0.00020275358291441014	0.00021128397150427407	0.9999999999796517	0.9999999999404177	0.9999999999830964	0.9999999999998114	0.651233333
258	0.0002228145000005966	0.0002154802493006583	0.00020633203457134092	0.00021516315535508192	0.0002243698713725411	0.9999999999844768	0.9999999999474322	0.9999999999865894	1.0000000000030211	0.6389
259	0.00022821816667059728	0.00022879792480952438	0.00021905695648848038	0.00022840040705391095	0.000238319762074034	0.9999999999934365	0.9999999999652064	0.9999999999965747	1.0000000000086067	0.6265666670000001
260	0.00024075883333312957	0.00024298938411025943	0.0002326166903821892	0.0002426098581225389	0.0002531879290499278	0.9999999999958861	0.999999999975475	0.999999999997204	1.000000000012406	0.614233333
261	0.00024194233333285704	0.0002581089133351942	0.00024706360482172537	0.00025776234443922354	0.0002690316367791916	0.999999999996531	0.9999999999757607	0.999999999997179	1.0000000000179032	0.6019
262	0.0002500540000059806	0.00027421331709191873	0.00026245214560795884	0.0002739076641239648	0.00028591015421661697	1.000000000002504	0.9999999999758804	1.0000000000033138	1.0000000000267695	0.6019
263	0.0002573774999977536	0.00029136200707515994	0.00027883925837724946	0.0002911147897562762	0.00030388630536183316	0.999999999999216	0.9999999999671357	0.9999999999956047	1.0000000000416787	0.61115
264	0.0002612566666643589	0.0003096170796212529	0.00029628500379398875	0.00030943665001809876	0.00032302493796828913	1.0000000000151736	0.999999999943195	1.0000000000173117	1.000000000106855	0.6204
265	0.00026521916667043523	0.00032904300878236557	0.0003148512839816719	0.0003289385451597203	0.00034339367574652996	1.0000000000194371	0.9999999998911848	1.0000000000010654	1.0000000002251446	0.6296499999999999
266	0.00028415033332861465	0.00034970686287722494	0.00033460323145188424	0.00034968870549016305	0.00036506298411919313	1.000000000090064	0.9999999997752097	1.0000000000437512	1.000000000654953	0.641983333
267	0.0002978988333399056	0.0003716779290397919	0.00035560744144132525	0.00037173640017127004	0.00038810489349644064	1.0000000002848517	0.999999999540595	1.0000000001369869	1.0000000018847184	0.666666667
268	0.000308635000000221	0.000395027645730616	0.00037793289258813517	0.00039511813556708183	0.00041259452629448685	1.000000000841887	0.9999999983554007	1.0000000002827663	1.000000005876487	0.69135
269	0.0003234613333371436	0.00041982944728654134	0.0004016511176741283	0.00041994761930147376	0.00043860803668245894	1.0000000022013464	0.999999995216695	1.0000000014580217	1.0000000114481804	0.706783333
270	0.0003258353333354644	0.0004461582633759194	0.00042683453858914915	0.0004462855828234386	0.00046622241388536676	0.9999999982019914	0.9999999879657927	0.9999999981687868	1.0000000086344227	0.722216667
271	0.0003246936666672019	0.0004740904937160198	0.0004535578979551296	0.0004741852916694128	0.0004955173034854462	0.999999999015872	0.9999999880919935	0.9999999997400021	1.0000000075958329	0.73765
272	0.00031540616666959556	0.0005037032804527846	0.000481896446598429	0.0005036974983601294	0.0005265731222490314	0.9999999995237557	0.9999999895926494	0.9999999990982634	1.000000015431402	0.75
273	0.00032389333332606625	0.0005350741775448269	0.0005119262561995559	0.0005349574610529107	0.0005594700850802562	0.9999999980031647	0.999999984120923	0.9999999977339313	1.00000001372158	0.75
274	0.0003300776666639022	0.000568280537750543	0.0005437234826113428	0.0005680639271787527	0.0005942876589245137	0.9999999977284745	0.9999999796236717	0.9999999977794797	1.0000000115510914	0.75
275	0.0003334779999961995	0.0006033988239800799	0.0005773637755722352	0.0006030707154768593	0.0006311041386420167	0.9999999985183249	0.9999999784246971	0.9999999988029156	1.0000000129282085	0.75
276	0.00033868766666817407	0.0006405038224577074	0.000612921553933734	0.0006401747371405064	0.0006699956512070486	0.9999999986473235	0.9999999815656243	0.999999999920403	1.0000000130731905	0.75
277	0.00034448416667168735	0.000679667750973118	0.0006504399344486952	0.0006793682529557081	0.0007110351989060204	0.9999999984346354	0.9999999836984464	0.9999999993889349	1.000000011561241	0.75
