time	data	mean	q025	med	q975
74	1.0640000001432255e-05	4.989441598843733e-06	3.232117848759344e-06	4.917533922653945e-06	7.528866664104916e-06
75	1.117333333396989e-05	4.365367195484481e-06	2.7351882218167075e-06	4.302701142756612e-06	6.731982794022116e-06
76	1.1249999994032269e-05	3.812290346420838e-06	2.307827911373643e-06	3.7551305885473004e-06	6.009475789807983e-06
77	1.1383333336118274e-05	3.3236362862318418e-06	1.9418566131314574e-06	3.2738373714775767e-06	5.356384729571146e-06
78	1.1070000000716128e-05	2.893153519960173e-06	1.6297622427487524e-06	2.840838401736401e-06	4.7676137384055996e-06
79	9.953333336834402e-06	2.5149390035472082e-06	1.3646569676471066e-06	2.4698490918969913e-06	4.2382509891280965e-06
80	9.28666666221076e-06	2.183495502853552e-06	1.1403030451605814e-06	2.14365903216504e-06	3.7634269079331492e-06
81	7.743333334686019e-06	1.8937161098706284e-06	9.511223675111714e-07	1.8520940508080244e-06	3.3385231717020228e-06
82	7.781666670684939e-06	1.640922570096763e-06	7.921179000134865e-07	1.5983917739807586e-06	2.959074493913228e-06
83	7.710000002148383e-06	1.4208313157426889e-06	6.599460227038039e-07	1.3781075290024707e-06	2.62090547192701e-06
84	7.549999998806454e-06	1.2295653247535311e-06	5.526498276755217e-07	1.187837764715727e-06	2.3200554945655014e-06
85	6.7283333362376286e-06	1.0636242180200804e-06	4.6170149264901096e-07	1.0259739485545583e-06	2.052862814989971e-06
86	7.311666667581718e-06	9.198663099917102e-07	3.791330744647917e-07	8.856431655293434e-07	1.8158616320698226e-06
87	7.938333338386012e-06	7.954923084928387e-07	3.1555761182721403e-07	7.641430015794485e-07	1.6058617650472653e-06
88	7.526666661255924e-06	6.880069977811826e-07	2.633384873006029e-07	6.590880126590326e-07	1.4200973498477809e-06
89	7.865000002029029e-06	5.952096230106184e-07	2.1976146885420486e-07	5.683574326049864e-07	1.2559387272424247e-06
90	7.186666664597853e-06	5.151549426277246e-07	1.834205449172862e-07	4.892713680842665e-07	1.1110147946436151e-06
91	7.505000003461284e-06	4.461358989597271e-07	1.5124775631208815e-07	4.2060215388254964e-07	9.831524015115471e-07
92	5.61333332824087e-06	3.866603821245954e-07	1.2780624254849976e-07	3.6123158984167817e-07	8.704345212624283e-07
93	5.423333328002161e-06	3.3542027402963563e-07	1.0694221902698358e-07	3.102770462171916e-07	7.710890834155535e-07
94	4.978333330269898e-06	2.912842332679605e-07	8.950894636851296e-08	2.665745921035494e-07	6.835871922629473e-07
95	4.9449999977322625e-06	2.5326373000230675e-07	7.568875940110923e-08	2.290873581064947e-07	6.06507081001065e-07
96	5.841666664478499e-06	2.2050568401727105e-07	6.42632472765664e-08	1.981480961656538e-07	5.386345981741365e-07
97	5.693333335879565e-06	1.9227333930205346e-07	5.479359545816436e-08	1.7241395387733691e-07	4.78854571254965e-07
98	5.5916666704462294e-06	1.6792748511958645e-07	4.693316615759297e-08	1.5030025327363514e-07	4.261954536398154e-07
99	4.765000004416121e-06	1.4692149289640807e-07	4.0281574941197136e-08	1.3127641466772286e-07	3.798070705937811e-07
100	4.686666664597853e-06	1.2878319734964368e-07	3.4242103457156446e-08	1.1488984469029963e-07	3.3890763714358353e-07
101	3.831666669491392e-06	1.131059664893724e-07	3.0007727620732434e-08	1.0105488184402941e-07	3.0285150955573933e-07
102	3.0849999991645177e-06	9.954351731480156e-08	2.6539209812477868e-08	8.805937354053628e-08	2.7103251813767333e-07
103	3.451666669013974e-06	8.779726414413113e-08	2.3277575836572264e-08	7.738437947878431e-08	2.4293614099581874e-07
104	4.0583333379085935e-06	7.761039090219851e-08	2.0510504734749388e-08	6.85192583538582e-08	2.1811963528516248e-07
105	4.288333330031189e-06	6.876523601925511e-08	1.910526448642491e-08	6.024796729452339e-08	1.9616470620974463e-07
106	4.435000002745156e-06	6.10745469081168e-08	1.853561656103633e-08	5.2915867628819085e-08	1.7667882878323726e-07
107	4.743333334686019e-06	5.4376910915698814e-08	1.6009282436729293e-08	4.697938608803449e-08	1.580526775744051e-07
108	4.076833338779882e-06	4.8535206939231495e-08	1.3855261276186297e-08	4.165362535049837e-08	1.4163060249114818e-07
109	3.5151666652304327e-06	4.3432696970371636e-08	1.2024475827812913e-08	3.692726157472275e-08	1.2711763349366118e-07
110	3.533499999319679e-06	3.896812551536374e-08	1.0499247512785499e-08	3.2486001513294006e-08	1.1429220930460425e-07
111	3.018333334089246e-06	3.505488266690096e-08	9.490458886489121e-09	2.8676070735705846e-08	1.0296288947724412e-07
112	2.804999996300007e-06	3.1619569853025175e-08	8.593359214157583e-09	2.5575805676955002e-08	9.480954956958446e-08
113	2.341666664478499e-06	2.8598701825278935e-08	7.540468854625748e-09	2.3112735613151694e-08	8.844995549173527e-08
