time	data	mean	q025	med	q975
107	2.7666667097072424e-06	9.987943281227971e-08	4.2997296040115116e-08	9.995734400349903e-08	1.8634744880478954e-07
108	2.6433333253400836e-06	9.484850083905047e-08	4.174093272274629e-08	9.359899006371668e-08	1.772065839064788e-07
109	2.7349999750979527e-06	9.029379263694775e-08	4.037110967626564e-08	8.762562841903251e-08	1.6825322419722933e-07
110	2.489999983398635e-06	8.615653994354035e-08	3.882292094903458e-08	8.247330746184625e-08	1.5988956689642023e-07
111	2.152166634908871e-06	8.238721303328849e-08	3.739735004002383e-08	7.918506750128628e-08	1.5226704947495802e-07
112	2.1821665924831603e-06	7.894338961019751e-08	3.6469489612747685e-08	7.693574647198161e-08	1.453063560095695e-07
113	2.028833250541712e-06	7.578875339774654e-08	3.566895201667192e-08	7.296785422947408e-08	1.3893759207261079e-07
114	2.582166703158926e-06	7.289282001747126e-08	3.488320577398084e-08	6.953853868940161e-08	1.331043300840359e-07
115	2.7055000875260847e-06	7.022969895156751e-08	3.409488732404127e-08	6.626300274443794e-08	1.277582921422727e-07
116	3.012166586949372e-06	6.777715030380412e-08	3.3343151263407495e-08	6.30701100602967e-08	1.2292603407593003e-07
117	3.4116666276227162e-06	6.551622925989702e-08	3.2465715537251524e-08	6.042280415403023e-08	1.188252536506512e-07
118	3.012166586949372e-06	6.343089187641972e-08	3.185979357646926e-08	5.837224374385299e-08	1.150657558395391e-07
119	2.7971667372839543e-06	6.150761119827212e-08	3.128163689062888e-08	5.671656533840978e-08	1.1163898446061636e-07
120	2.4588333187917675e-06	5.97345411088218e-08	3.071544607049229e-08	5.5365260183548635e-08	1.0849044038228698e-07
121	2.4588333187917675e-06	5.8101602645688245e-08	2.967182170459377e-08	5.4063062646261594e-08	1.0560043958491309e-07
122	2.8271666948582437e-06	5.6600300381381634e-08	2.8589883550293816e-08	5.292434791038462e-08	1.0267928403330497e-07
123	3.6888334239337454e-06	5.5223388157504806e-08	2.759114146731602e-08	5.18627385411915e-08	9.978447512214063e-08
124	4.0266665879639e-06	5.396479937245009e-08	2.671365938138837e-08	5.100167192155572e-08	9.714467548429579e-08
125	4.118333422181379e-06	5.281923390362942e-08	2.6138176536789034e-08	5.0216099096199444e-08	9.474671572406021e-08
126	3.688333353931323e-06	5.178224529207577e-08	2.5611239412734628e-08	4.950705856780309e-08	9.257662762065255e-08
127	3.720000088540613e-06	5.0850194582909206e-08	2.5013439991455547e-08	4.887523004500604e-08	9.062357845290262e-08
128	3.321666754899847e-06	5.002020041165218e-08	2.437574068803997e-08	4.831883687317382e-08	8.88773193060449e-08
129	2.1533333419414482e-06	4.9290027546715674e-08	2.3780735739225027e-08	4.775842604487302e-08	8.732915430841963e-08
130	2.306666683882897e-06	4.865796897222002e-08	2.3254934402790647e-08	4.720373020173599e-08	8.59737440597832e-08
131	2.1836666180308165e-06	4.81228857053434e-08	2.2795050470351095e-08	4.6636107308285264e-08	8.480585729185085e-08
132	2.0916666497578695e-06	4.768424215599913e-08	2.2398859833664096e-08	4.611764370655404e-08	8.382096616629483e-08
133	1.7533334157252925e-06	4.7341989755169466e-08	2.206418394210673e-08	4.567429348062153e-08	8.302258343160493e-08
134	1.5683333391745542e-06	4.709676238890993e-08	2.1790188484046648e-08	4.537540499137966e-08	8.24052803200328e-08
135	1.4754999823841072e-06	4.694969900317255e-08	2.1576300957493135e-08	4.515260769757775e-08	8.196511247232172e-08
136	1.3538333750519484e-06	4.6902590725527303e-08	2.1422020469026443e-08	4.5029659254856247e-08	8.170254668804862e-08
137	1.4768332564444193e-06	4.69578427758947e-08	2.1327322852304516e-08	4.500867001893154e-08	8.162067657769699e-08
138	1.4459999103526297e-06	4.711847071106903e-08	2.1291849892238627e-08	4.5092239807738855e-08	8.172189652905849e-08
