time	data	mean	q025	med	q975
159	1.4658333331482798e-05	1.4928850540861783e-10	1.40795281734922e-12	5.197123877272263e-11	8.553134757896289e-10
160	1.369166663520755e-05	1.7271448039585862e-10	3.5113819304406676e-12	6.071224623909606e-11	9.726206313406991e-10
161	1.3799999955587128e-05	2.0108814883131356e-10	6.2188140395554894e-12	7.404848322166003e-11	1.1123871393763104e-09
162	1.3098333318158934e-05	2.3556293017401376e-10	8.279179873581036e-12	9.369090670113727e-11	1.2810252512924368e-09
163	1.1681666632986906e-05	2.774183838046099e-10	1.0849259284045612e-11	1.1516581128533243e-10	1.4830549144265172e-09
164	1.130499995669745e-05	3.273771991780745e-10	1.4415810890362085e-11	1.4682009230753515e-10	1.7241408765289545e-09
165	1.047166669738557e-05	3.890611250987269e-10	1.7674122888325144e-11	1.7507974913694193e-10	2.0307639385934396e-09
166	1.1571666719592005e-05	4.640890157875302e-10	2.164790537359838e-11	2.1186486222094525e-10	2.3940498529704936e-09
167	1.13883333825576e-05	5.572943812063606e-10	2.7744392433315483e-11	2.569619864449448e-10	2.8476485671479295e-09
168	1.2006666705157822e-05	6.779750151610421e-10	3.2329670978255073e-11	3.1191198554355647e-10	3.421545316626722e-09
169	1.1575000016654826e-05	8.351808129539717e-10	3.989896085667993e-11	3.9210555093057564e-10	4.134726005714564e-09
170	1.2568333311497005e-05	1.039875411261523e-09	5.31291577679601e-11	5.039522686392009e-10	5.028995528999219e-09
171	1.375166664853141e-05	1.3058689682733987e-09	7.097474746583938e-11	6.555942486565487e-10	6.151375653606855e-09
172	1.4001666704047501e-05	1.6516871934431199e-09	9.653998468628876e-11	8.591547640697959e-10	7.580873213523187e-09
173	1.7701666637428194e-05	2.1061475908090985e-09	1.3770299544851178e-10	1.1269612017914912e-09	9.441683822037036e-09
174	2.1185000041081906e-05	2.706862203057399e-09	1.9426568236705963e-10	1.494752942744718e-09	1.1861392482918241e-08
175	2.336666667406881e-05	3.51372303304189e-09	2.743634602181385e-10	1.9870446840696024e-09	1.5044779730925194e-08
176	2.383333337034406e-05	4.609782390765003e-09	3.908990975072623e-10	2.6732572404735154e-09	1.921926234522588e-08
177	2.5716666640759158e-05	6.100157407151835e-09	5.532237440011925e-10	3.665383339237437e-09	2.4718309124286768e-08
178	2.7566666718481686e-05	8.142697154293978e-09	7.994060210453162e-10	5.075862029126404e-09	3.192744394432075e-08
179	2.8766666651862374e-05	1.0968229491943891e-08	1.1883640959646212e-09	7.058410855242046e-09	4.160426183417749e-08
180	2.9299999955587126e-05	1.493048476896021e-08	1.7918879713695712e-09	9.892527772176092e-09	5.464218113578274e-08
181	3.131666666296559e-05	2.052356019278532e-08	2.694062417029045e-09	1.3945834194832662e-08	7.228347789519369e-08
182	3.1816666662965597e-05	2.8478359612178882e-08	4.109613773026778e-09	1.9781311648986305e-08	9.640711309633823e-08
183	3.083333337034406e-05	3.9912274938052866e-08	6.348312034334437e-09	2.848440724842718e-08	1.2958407800658568e-07
184	3.0016666707378465e-05	5.651714458213492e-08	9.930927792959953e-09	4.180464973340499e-08	1.755006545222733e-07
185	2.965000003330965e-05	8.084463807967397e-08	1.569213483150238e-08	6.189351864988307e-08	2.3960440911515737e-07
186	2.9583333314827973e-05	1.1684482478467476e-07	2.5086840075520263e-08	9.208059576698001e-08	3.29619472017599e-07
187	2.8266666651862375e-05	1.706634223252649e-07	4.057310338206168e-08	1.3856525067659153e-07	4.570420909644486e-07
188	3.205000001110322e-05	2.5192353148887035e-07	6.637301960648493e-08	2.105254661726399e-07	6.386623548797337e-07
189	3.0916666685172034e-05	3.759036310309395e-07	1.0980473012232332e-07	3.200136266484733e-07	8.994042461089871e-07
190	3.205000001110322e-05	5.670541274072366e-07	1.837163712892845e-07	4.939127453975852e-07	1.2765067183822389e-06
191	2.978333335924084e-05	8.649151255515966e-07	3.109245650937648e-07	7.73865964841972e-07	1.8258259025303929e-06
192	2.9766666651862375e-05	1.3340996437690269e-06	5.322207502305769e-07	1.2209424577527842e-06	2.6318314024118682e-06
193	3.2983333292621535e-05	2.0812947462717977e-06	9.214095521056459e-07	1.948333304000556e-06	3.851457579201325e-06
194	3.2266666651862374e-05	3.2845210537483994e-06	1.6133286772327109e-06	3.127733304881428e-06	5.702458651305457e-06
195	3.553333330372475e-05	5.2440282329187885e-06	2.820549575422822e-06	5.057273305187146e-06	8.510777889650479e-06
196	3.3899999977793565e-05	8.471680379951554e-06	4.957319176711277e-06	8.241473741378155e-06	1.2805537367401262e-05
197	3.5483333292621535e-05	1.3849567740997048e-05	8.493673031932098e-06	1.364759182411607e-05	1.9714242900524087e-05
198	3.905000001110322e-05	2.29141723743546e-05	1.466229589826067e-05	2.2601605514410404e-05	3.0684062937783606e-05
199	4.0883333381447273e-05	3.837014115301697e-05	2.62787837733935e-05	3.8173231366510174e-05	4.8725683868543864e-05
200	4.656666671848169e-05	6.502655464357756e-05	4.619623089870209e-05	6.58282542654943e-05	7.912115775804909e-05
201	5.06833333370344e-05	0.0001115128915300479	7.98384243368915e-05	0.00011023300461234471	0.0001414353739794512
202	6.336666667406882e-05	0.00019342875654398687	0.00013273012751997866	0.00018870158990594085	0.00026014726706692247
203	6.656666671848168e-05	0.000339088642550776	0.00022364286052830952	0.00032974087930701806	0.0004874130057473539
204	6.401666670737846e-05	0.0005997706995109505	0.000375456761966141	0.0005831474779153357	0.0009390687816011543
205	6.88666666740688e-05	0.0010670195445366922	0.000624150217385007	0.0010214028938228233	0.0018252556739848324
206	7.079999995558712e-05	0.0018981777115408527	0.000995820929886184	0.0017903845159346994	0.0035714765140843065
207	7.45e-05	0.003341482398256411	0.0015837344671644103	0.0030900931664084585	0.006961567507971695
208	7.336666667406882e-05	0.005720708683804477	0.0024947551987563447	0.005123962636009151	0.013127228684835787
209	7.984999996669034e-05	0.009289488127011821	0.0038619500895710596	0.00834681071172149	0.02371451516709408
210	8.428333335924084e-05	0.013898792939363403	0.005784294666745125	0.01190705051304982	0.04217926132714323
211	8.056666671848168e-05	0.018687576178036	0.008224571009160112	0.014512284178205825	0.07261961253711499
212	7.828333335924084e-05	0.02220257922397495	0.0105961759608967	0.014953252029777946	0.10730730775983302
213	7.644999998889678e-05	0.023050066047814503	0.008681311278347838	0.013842107105370099	0.1352763789233952
214	7.689999997779356e-05	0.020861150419399146	0.00571596641945684	0.012556410485268175	0.11938639484905444
215	7.45e-05	0.016731534747035908	0.0036644714365980696	0.009906171069627098	0.08760897243326281
216	7.621666664075916e-05	0.012298329011174931	0.0023589514502856015	0.006889655344025061	0.06161524558072877
217	7.80500000111032e-05	0.008589282678182703	0.0015484772671153849	0.00485979151977321	0.04742471174679468
218	7.639999997779356e-05	0.005863383479397192	0.0010425399210584978	0.003382920251510092	0.03499342058003583
219	7.506666671848168e-05	0.003988502266587571	0.0007203544312855696	0.002307355548234344	0.023256101886678586
