time	data	mean	q025	med	q975
244	0.00016734883326251888	0.0002016135448729412	6.807319120178717e-05	0.0001822451830610092	0.0005554362597685124
245	0.00016998166668219319	0.0001725983555809743	5.762170857188129e-05	0.00015624687257988716	0.0004716111513010319
246	0.00016711266668907888	0.00014831735178163987	4.8827574335815525e-05	0.00013437502722639104	0.0004024436156506228
247	0.00014608433334291926	0.00012789805426797882	4.1427788216737995e-05	0.00011589467819749522	0.0003450677461466444
248	0.00013281933340165004	0.0001106460496909617	3.5188634255521356e-05	0.00010021758290910231	0.00029721704150702466
249	0.00013443950001073356	9.600590117514907e-05	2.9791321093205034e-05	8.75847103637009e-05	0.00025710040119742344
250	0.00012199266675388525	8.353084881497106e-05	2.522437904636708e-05	7.675578802064949e-05	0.00022329743170622403
251	0.00010754683333785627	7.285965159062831e-05	2.1369623949058268e-05	6.685728964188021e-05	0.00019467107540671724
252	0.00010082999992304243	6.369860543766761e-05	1.8112878520312174e-05	5.798779479541638e-05	0.0001703092999542268
253	0.00010403000008505836	5.580765340199808e-05	1.535907642435859e-05	5.1030603669274824e-05	0.0001494805707668562
254	9.630066673606349e-05	4.898957093619634e-05	1.3028852172539644e-05	4.5227807073280676e-05	0.00013159380934323284
255	8.924616660179279e-05	4.308149908904651e-05	1.1055798986511475e-05	3.998923580256698e-05	0.00011616908154958598
256	8.812949994187678e-05	3.7948299295977253e-05	9.384241884723556e-06	3.5301392085867584e-05	0.00010281470228841688
257	8.12128332414568e-05	3.347731144214951e-05	7.967421420814223e-06	3.119584014928952e-05	9.12094662580909e-05
258	7.429299993964907e-05	2.9574194064263894e-05	6.766004902772428e-06	2.7593587436230835e-05	8.108877680885694e-05
259	7.069300006116102e-05	2.6159607079258315e-05	5.746861981576984e-06	2.427005332501611e-05	7.159165794174503e-05
260	7.575966657931307e-05	2.316655532654427e-05	4.882053914959609e-06	2.1369738002660385e-05	6.322946194014289e-05
261	7.198333342109196e-05	2.05382486418842e-05	4.1479958022408315e-06	1.893677530707561e-05	5.59111588176654e-05
262	7.5766666680168e-05	1.822637154002165e-05	3.5247601439775667e-06	1.6891636693774253e-05	4.949426526682153e-05
263	8.328333325907602e-05	1.6189676723638654e-05	2.995496399828558e-06	1.5014877349471237e-05	4.385794972449068e-05
264	8.233333340083998e-05	1.4392836174158304e-05	2.5459461720058846e-06	1.3398863521420679e-05	3.889934628601001e-05
265	8.1883333340084e-05	1.2805499008576707e-05	2.1640373297763317e-06	1.196338971266444e-05	3.4530570238623366e-05
266	8.0116666659916e-05	1.1401514666904448e-05	1.8395417413566344e-06	1.0609669157682e-05	3.067628120184752e-05
267	7.680000004050399e-05	1.015829022667528e-05	1.5637903629088938e-06	9.359307074964204e-06	2.7271687258273705e-05
268	7.558333329958e-05	9.056256741402162e-06	1.3294325426904939e-06	8.270671252064382e-06	2.4287908062930445e-05
269	7.103333336033598e-05	8.078423956421901e-06	1.1311349468698768e-06	7.380495330398553e-06	2.1868004322658935e-05
270	6.833333340083996e-05	7.210007613418606e-06	9.65423627630323e-07	6.611564272969353e-06	1.970071545765428e-05
271	6.318333338058798e-05	6.438115602526201e-06	8.239700706089963e-07	5.924275138111336e-06	1.775745662516051e-05
272	5.784999997974801e-05	5.751483482369064e-06	7.032180135563693e-07	5.298990535203726e-06	1.601326643373319e-05
273	5.7116666659916005e-05	5.140251068492733e-06	5.978628970704228e-07	4.729972286396142e-06	1.4446284766683467e-05
274	5.2516666578908034e-05	4.595772454279772e-06	5.081681822765779e-07	4.180942499685396e-06	1.3037315432037267e-05
275	4.9983333421091964e-05	4.1104542386124015e-06	4.3191244538403625e-07	3.7315959676296795e-06	1.176945861190304e-05
276	5.165000002025199e-05	3.677616983391202e-06	3.6707715802437876e-07	3.3308193814175553e-06	1.0627798399481178e-05
277	5.4483333421091965e-05	3.2913774821641743e-06	3.1196024900095355e-07	2.9660657120628536e-06	9.599139821511934e-06
278	5.4383333340083994e-05	2.9465461067861845e-06	2.6509907639206884e-07	2.62786995784473e-06	8.67178709073953e-06
279	5.3066666720671974e-05	2.6385398712131848e-06	2.2526078226858178e-07	2.3281724494359995e-06	7.835353508212226e-06
280	5.1616666659916e-05	2.3633072672408954e-06	1.9139551923289619e-07	2.0625744758450833e-06	7.080597729085783e-06
281	5.230000004050399e-05	2.117262051885175e-06	1.6260411889581823e-07	1.8271873027625219e-06	6.399281616128276e-06
282	5.763333323882404e-05	1.8972264645163205e-06	1.381344036056301e-07	1.6185667027786627e-06	5.784049551427182e-06
283	5.746666663966401e-05	1.700382320312872e-06	1.1733094802921768e-07	1.4368989373940632e-06	5.228327455844286e-06
284	5.6399999918992034e-05	1.5242293238406441e-06	9.965375581274194e-08	1.2810034045746807e-06	4.7262311414433616e-06
285	5.456666672067197e-05	1.3665444047103088e-06	8.46261383785536e-08	1.1419596870391315e-06	4.272485211977192e-06
286	5.6450000060755976e-05	1.2253524482383712e-06	7.185905693929592e-08	1.0156813688910215e-06	3.862354642491271e-06
287	5.780000004050398e-05	1.0988958360633897e-06	6.100783351724184e-08	9.006672753824298e-07	3.491589122284603e-06
288	5.2633333238824036e-05	9.85609643296503e-07	5.178898101133273e-08	8.001313398762073e-07	3.1563670557065136e-06
289	5.0966666639664016e-05	8.840995277899604e-07	4.395775938970958e-08	7.12050627574112e-07	2.8532472736658656e-06
290	5.795000006075598e-05	7.931230280481636e-07	3.730247760199098e-08	6.336050743431216e-07	2.5791329093549986e-06
291	5.965000002025199e-05	7.115717110832814e-07	3.1653562931705967e-08	5.644467767255037e-07	2.3312341942775904e-06
292	6.333333340083997e-05	6.384559213531729e-07	2.685212613518878e-08	5.040382402183934e-07	2.1070327596880464e-06
293	6.731666661941202e-05	5.728935012854831e-07	2.2776874838563996e-08	4.500402555899076e-07	1.9042584873059439e-06
294	7.328333325907603e-05	5.140944768706239e-07	1.9317527646779045e-08	4.0177531965586545e-07	1.7208629373476704e-06
295	8.432516658275592e-05	4.613548654608569e-07	1.637773477905957e-08	3.586393924155964e-07	1.5549932629592346e-06
296	8.74609999299281e-05	4.140439872839864e-07	1.388538902784277e-08	3.2009120712886006e-07	1.404978778036101e-06
297	0.00010439933342595244	3.7159841905907335e-07	1.1769500737753812e-08	2.856458932730579e-07	1.2693080960055508e-06
298	0.00011783716669778721	3.3351395413725584e-07	9.971980106529451e-09	2.548711539814773e-07	1.146614078429632e-06
299	0.00013605750006176858	2.9933949306743933e-07	8.449541142952666e-09	2.2713323377013387e-07	1.035663060623098e-06
300	0.00015111350005852825	2.686708512547967e-07	7.157850922706766e-09	2.0161451416753606e-07	9.353357766573746e-07
301	0.00016265716659247687	2.411468181765123e-07	6.0602317019894095e-09	1.7893823573979923e-07	8.446230128011053e-07
302	0.00017963516665161269	2.1644287651460968e-07	5.1311335336817135e-09	1.5878725200365166e-07	7.626091149836299e-07
303	0.00019752450004921233	1.9426921180898452e-07	4.344514462809572e-09	1.4088616469051533e-07	6.884668900541464e-07
304	0.00019786200009477934	1.743656361100029e-07	3.6758198543904304e-09	1.2498169056098326e-07	6.214472550768644e-07
305	0.00019124633327568266	1.5649896843681086e-07	3.108976540468819e-09	1.108574190377113e-07	5.608718439188621e-07
306	0.00021210583326211383	1.4046017032891031e-07	2.6305146369389485e-09	9.831160381709943e-08	5.06127495867358e-07
307	0.00023910850004435187	1.2606198516309956e-07	2.2250279634826807e-09	8.717271384459577e-08	4.5665791982799534e-07
308	0.0002592591667601633	1.1313645829171724e-07	1.880124787206797e-09	7.728265193882245e-08	4.119609122515516e-07
309	0.0002746843334239273	1.0153242686087433e-07	1.5883022468613627e-09	6.85025118961354e-08	3.7158042564861543e-07
310	0.00036443449999655714	9.111502010509768e-08	1.3426750475578845e-09	6.071078455264489e-08	3.3510489165708775e-07
311	0.0005060633332428744	8.176290205359424e-08	1.1347684028211807e-09	5.379448411000725e-08	3.0216068677965497e-07
312	0.0006601473332380139	7.336713289047519e-08	9.57709128321411e-10	4.765858572215755e-08	2.7241023296819184e-07
313	0.0007818956666003751	6.58296952870704e-08	8.076908575521036e-10	4.2215072826118176e-08	2.455478279880019e-07
314	0.0009915038332969472	5.906340696383715e-08	6.817233896949244e-10	3.738563161590104e-08	2.212962138897568e-07
315	0.001151832166683611	5.298936040784965e-08	5.758706389974335e-10	3.3103491671258645e-08	1.994057167618494e-07
316	0.0013149618332993775	4.753670011072029e-08	4.8590232656001e-10	2.9306073278672468e-08	1.7964840043008428e-07
317	0.0013109789998999551	4.264219105262479e-08	4.0912297233828406e-10	2.593890835615426e-08	1.618203925107546e-07
318	0.0013371714999394467	3.824869107751496e-08	3.442528912160455e-10	2.2954765032717333e-08	1.457347806304911e-07
319	0.0013237038332564433	3.4305309097420725e-08	2.9012640613250065e-10	2.0309913492224977e-08	1.3122423658819667e-07
320	0.0011623629999355986	3.076597137217618e-08	2.4492559748303156e-10	1.8032067783519886e-08	1.1813668763422591e-07
321	0.0010627906667077106	2.7589353773767085e-08	2.0656195391934313e-10	1.601751039799119e-08	1.0633400698906859e-07
322	0.0009171788333880812	2.4738565175646427e-08	1.7361220967763516e-10	1.4225062528468817e-08	9.569286587642194e-08
323	0.000871544333432028	2.2180318082880486e-08	1.4558807237841976e-10	1.2630999901466129e-08	8.60996457954054e-08
324	0.0007482096666400691	1.9884602296719964e-08	1.2214520003775325e-10	1.1212844372805699e-08	7.745303280968325e-08
325	0.0006813781666520178	1.7824756091608976e-08	1.0289626534603059e-10	9.95154964140725e-09	6.966142360785067e-08
326	0.0006498188333799804	1.5976732760868367e-08	8.689265488710683e-11	8.83071032270771e-09	6.264074671657713e-08
327	0.0005972649999412692	1.4318679811468482e-08	7.32741416253959e-11	7.76148479778511e-09	5.631648123120584e-08
328	0.0005490653333295529	1.2831291867219499e-08	6.142373239612208e-11	6.817298654010088e-09	5.0620582770391566e-08
329	0.000518923666598755	1.1497173855483635e-08	5.12459776520311e-11	5.986109831803478e-09	4.549107033870409e-08
330	0.0004893895000714895	1.0300524283815961e-08	4.269090554721716e-11	5.255302917114581e-09	4.0873096298906746e-08
331	0.0004542521666593084	9.227249007833444e-09	3.570848809905214e-11	4.61362147012009e-09	3.671630926082589e-08
332	0.00042903833337451237	8.264843351150246e-09	3.012518270879438e-11	4.050449662384897e-09	3.297496960673014e-08
333	0.00040787500005063	7.40187474865007e-09	2.5415326441321463e-11	3.5547425108607086e-09	2.96513451155705e-08
334	0.0003553209999380289	6.628134089841524e-09	2.1388518599882422e-11	3.1186399044734745e-09	2.6695313234999665e-08
335	0.00031255549997509003	5.934460131254817e-09	1.7871977662462466e-11	2.7357933453665238e-09	2.402833336130457e-08
336	0.0003161334999127139	5.312687101091741e-09	1.4930408609361756e-11	2.4175484397614083e-09	2.1623985081886613e-08
