time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
111	3.018333334089246e-06	4.2918880872425225e-06	4.270998789297337e-06	4.288520899420003e-06	4.318157943745234e-06	0.9999971054433219	0.9999970411749327	0.9999971038990118	0.9999971726123364	0.5972000000000001
112	2.804999996300007e-06	4.2142429423950235e-06	4.193540226612827e-06	4.210887582567571e-06	4.24033108939959e-06	0.9999971571385808	0.9999970940236382	0.9999971552632985	0.9999972233182759	0.5972000000000001
113	2.341666664478499e-06	4.141381394128068e-06	4.120837488149662e-06	4.138032897350596e-06	4.1673237486560915e-06	0.9999972065601578	0.9999971445517846	0.9999972043636614	0.9999972717916006	0.5972000000000001
114	3.4431666631297915e-06	4.073133306346211e-06	4.052745791094655e-06	4.06980693018794e-06	4.0989357883108e-06	0.9999972538685058	0.9999971929244137	0.9999972513843615	0.9999973181895923	0.5972000000000001
115	3.8064999973383924e-06	4.00932998234633e-06	3.989071976578583e-06	4.006046304479933e-06	4.035009121639307e-06	0.9999972992103757	0.99999723929013	0.9999972964479051	0.9999973626556836	0.603383333
116	5.158166668739459e-06	3.949829143097621e-06	3.929677104298771e-06	3.946571274058282e-06	3.9754104449595285e-06	0.9999973427216515	0.9999972837864561	0.9999973399373915	0.9999974053237639	0.6095666670000001
117	6.035000000358064e-06	3.894493733429844e-06	3.874436938093116e-06	3.8912602485350336e-06	3.920006454589013e-06	0.9999973845279371	0.9999973265417319	0.9999973817689176	0.9999974463181834	0.61575
118	6.273333331582799e-06	3.8431951652694006e-06	3.823227241797839e-06	3.839975899986944e-06	3.868663846846129e-06	0.9999974247453548	0.9999973676751138	0.9999974220144403	0.9999974857537538	0.621933333
119	7.145000004893539e-06	3.795810488291643e-06	3.775923779250858e-06	3.7925876169570387e-06	3.8212172810771065e-06	0.9999974634810238	0.9999974072965756	0.9999974607821942	0.9999975237357474	0.628116667
120	6.998333332179572e-06	3.752226962367898e-06	3.7324023142894055e-06	3.7490075385125384e-06	3.777578774100106e-06	0.9999975008339255	0.9999974455069075	0.9999974982364861	0.9999975603599442	0.6343
121	7.715000005609667e-06	3.712334318109146e-06	3.6925413978131363e-06	3.7091069213470394e-06	3.7376537629136733e-06	0.9999975368950192	0.9999974823978561	0.9999975345748304	0.9999975957161592	0.6343
122	6.076666671997839e-06	3.676048092214719e-06	3.6562552371509067e-06	3.6727948346447906e-06	3.701347860112796e-06	0.9999975717491033	0.9999975180566615	0.999997569477417	0.9999976298878953	0.6343
123	6.11333332824087e-06	3.6432804705986e-06	3.623466928180719e-06	3.6400051149178767e-06	3.66858804391348e-06	0.9999976054746482	0.9999975525631527	0.9999976032333494	0.9999976629514368	0.6343
124	6.698333327405388e-06	3.6139613181468506e-06	3.5941144102263657e-06	3.6106602968811366e-06	3.6393273531579073e-06	0.9999976381447953	0.9999975859911645	0.9999976359329578	0.9999976949787557	0.6343
125	6.339999996658071e-06	3.588032112200632e-06	3.568140037738814e-06	3.584703936751688e-06	3.613485556678644e-06	0.9999976698281001	0.9999976184104125	0.9999976676450204	0.9999977260375424	0.6343
126	5.819999994748397e-06	3.5654363326506143e-06	3.545486165171059e-06	3.562080342219141e-06	3.591002043270208e-06	0.9999977005886046	0.9999976498864929	0.9999976984338187	0.9999977561912052	0.6343
