time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
44	2.913666671479519e-05	2.1446357796637696e-05	2.037115434263431e-05	2.1189447556957457e-05	2.5109675238193166e-05	3.2984685643707925e-08	-1.3724556107030426e-10	2.0583295052689777e-11	2.0186950162379642e-08	0.713
45	2.9769999927807217e-05	2.1853511703312066e-05	2.0747977908861964e-05	2.1587372111934753e-05	2.5698517895429884e-05	3.0048337954511466e-08	-1.103219162213379e-10	3.7197224785890967e-11	1.4901172662008418e-08	0.713
46	2.666999992780722e-05	2.2218565257473468e-05	2.1068023974604388e-05	2.1939248349395063e-05	2.6239227994946108e-05	2.743378592157786e-08	-1.2828926580402003e-10	1.302781521562102e-11	1.0970281278425509e-08	0.713
47	2.94e-05	2.2539683488581337e-05	2.1348293192629097e-05	2.2246352340691535e-05	2.6655612202882692e-05	2.5120934304198e-08	-1.2437861450662354e-10	4.505588243439621e-12	8.092776088528186e-09	0.713
48	2.4e-05	2.28153448230247e-05	2.1587704166459034e-05	2.2496747762738854e-05	2.701228830014627e-05	2.3089270623554986e-08	-1.3568116216032143e-10	3.003574016420006e-11	5.9769074108337605e-09	0.713
49	2.2733333393493985e-05	2.3044349748233462e-05	2.181912565229854e-05	2.2698750705098777e-05	2.7313530447010234e-05	2.127291411726904e-08	-1.341726358874798e-10	1.0154161714641056e-13	4.381435153093121e-09	0.7083666670000001
50	2.0266666606506016e-05	2.3225834543983766e-05	2.1988448778435637e-05	2.2884773561496326e-05	2.7558145329523615e-05	1.9711826318629455e-08	-1.3965757620212973e-10	1.2384260689925762e-11	3.2044017927361192e-09	0.703733333
51	1.9e-05	2.3359267362167542e-05	2.2100808141639398e-05	2.3018954005777183e-05	2.7745345858099077e-05	1.8366987603882644e-08	-1.378369886799089e-10	1.7205356148215556e-11	2.3546564421559942e-09	0.6991
52	1.8033333393493986e-05	2.3444449373484656e-05	2.2189734603939596e-05	2.3095093591379447e-05	2.787475250426853e-05	1.720526955065359e-08	-1.2623416981524198e-10	1.3847084091432163e-11	1.734875665169204e-09	0.694466667
53	1.7566666606506015e-05	2.3481516032402062e-05	2.2262730851453512e-05	2.3120120804513303e-05	2.794638956092846e-05	1.6247967480705263e-08	-1.3475038046491057e-10	4.154866340452238e-12	1.2615971765342178e-09	0.689833333
54	2.1266666606506013e-05	2.34709303844043e-05	2.2291137170962628e-05	2.3096206387191128e-05	2.7960676505332578e-05	1.548862464845767e-08	-1.2716477578039388e-10	3.234335410353597e-11	9.125739421040104e-10	0.6852
55	2.1633333393493986e-05	2.3413466004155353e-05	2.225985435408485e-05	2.3029535567172112e-05	2.7918414759068174e-05	1.4898748502154497e-08	-1.2169446647887006e-10	1.1018355484865169e-11	6.651635637474136e-10	0.6852
56	2.1266666606506013e-05	2.3310187209614163e-05	2.2174339986859756e-05	2.2918071513663775e-05	2.782077018420038e-05	1.449678929883569e-08	-1.2390195014987759e-10	6.647779679149231e-12	4.908575450533333e-10	0.6852
57	2.3383333393493988e-05	2.3162440820857833e-05	2.202021155894097e-05	2.2768688289223823e-05	2.7669251736387556e-05	1.4291516870659362e-08	-1.3195734827085016e-10	1.0216833015061426e-11	3.5757290588113383e-10	0.6852
58	2.2883333393493986e-05	2.2971833226916663e-05	2.1807964972909477e-05	2.257879021709155e-05	2.746568674437714e-05	1.426972441172596e-08	-1.0433099577360517e-10	1.877084058806985e-11	2.5648182131782157e-10	0.6852
59	2.3933333393493987e-05	2.2740206483488147e-05	2.1589821757716805e-05	2.2354751913348137e-05	2.7212193314621702e-05	1.4428699745198465e-08	-1.3707241744591486e-10	1.2873668128014091e-11	2.394095204638278e-10	0.6852
60	2.1483333393493985e-05	2.2469607983205828e-05	2.1368230175495677e-05	2.207534696357558e-05	2.6911150405291273e-05	1.4772080983627231e-08	-1.1389734938973041e-10	2.314198092103638e-11	2.2755131992422273e-10	0.6852
61	2.0816666606506013e-05	2.2162268578728833e-05	2.1074255705788075e-05	2.1766644760345603e-05	2.6565166105935044e-05	1.5309985795826773e-08	-1.3108168347595892e-10	1.4600595387531636e-11	2.0818617600124183e-10	0.6852
