time	data	mean	q025	med	q975
106	2.5600000017256815e-05	2.8798073816029e-05	2.0449769999350122e-05	2.896166550555767e-05	3.7806351802873905e-05
107	2.6033333353466287e-05	2.675522708037446e-05	1.8768106940397585e-05	2.6877513384869935e-05	3.546689867652488e-05
108	2.438333334915208e-05	2.4841747794257036e-05	1.7215640564068162e-05	2.4966738360605744e-05	3.3251041964252884e-05
109	2.288333330601004e-05	2.305309234355756e-05	1.578522214428722e-05	2.3180245444349823e-05	3.1155507869213294e-05
110	2.188333330601004e-05	2.1384316363001128e-05	1.4469740081650252e-05	2.1508841402827875e-05	2.9177677685645185e-05
111	2.2e-05	1.983019087558928e-05	1.3262044460988483e-05	1.9949144038635052e-05	2.7314565573462422e-05
112	2.2033333353466285e-05	1.8385256350865832e-05	1.2155033654890889e-05	1.849617059371392e-05	2.556231795816994e-05
113	2.230000000862841e-05	1.70439322928969e-05	1.1141826244393273e-05	1.714207254818807e-05	2.393694133488151e-05
114	2.1158333364251798e-05	1.580058205352806e-05	1.021568486011483e-05	1.586742870888273e-05	2.2410827628054218e-05
115	1.9508333359937592e-05	1.4649596879792797e-05	9.370140937725222e-06	1.4685740260782759e-05	2.097986132145087e-05
116	1.924166670477547e-05	1.3585417804190089e-05	8.59901032653409e-06	1.359154957643485e-05	1.9639643921894642e-05
117	1.799166668320445e-05	1.2602578649889209e-05	7.896389461456781e-06	1.2573711967421365e-05	1.8385843208662115e-05
118	1.5741666661633426e-05	1.1695779201309367e-05	7.2567107163120925e-06	1.1634077047098039e-05	1.7214826554466173e-05
119	1.4941666696147062e-05	1.085988797583461e-05	6.674737959214523e-06	1.0769002365414954e-05	1.612164223134202e-05
120	1.5266666655162124e-05	1.0089968506987899e-05	6.1455330713564375e-06	9.98650423090698e-06	1.510179673387968e-05
121	1.4709999971526252e-05	9.381299554789667e-06	5.664544607742959e-06	9.273584574891917e-06	1.4151147927435721e-05
122	1.20166666335911e-05	8.729390062481317e-06	5.227483738096586e-06	8.617369497363284e-06	1.3265594430772379e-05
123	1.0146666634453942e-05	8.12999024181137e-06	4.8304266037868915e-06	8.0136369715989e-06	1.2441238001733371e-05
124	1.0363333302558676e-05	7.579090074238458e-06	4.469738896511741e-06	7.458492400808909e-06	1.1674263582276021e-05
125	9.929999966349209e-06	7.072919678435244e-06	4.142052016930135e-06	6.9481506176077476e-06	1.096106236409217e-05
126	1.0196666707795414e-05	6.607942580627976e-06	3.844337730724862e-06	6.479132570579179e-06	1.030243241283722e-05
127	1.0536666637042465e-05	6.180868898968981e-06	3.5737509154652997e-06	6.0536882974616604e-06	9.69862554263128e-06
