# camdl survey landscape; run_hash=aaa9fba3b601ba88e5ca4041c3224122b985842b1ebcbdab55e715c4a0cdebf2; version=0.1.0+578d682
# eval=simulate; n_points=400
beta	z_lat	d_inf	delta	e0	loglik	loglik_se	n_replicates	point_id	loglik_type
0.13499049140154507	9.758720096338692	8.154014417755063	0.4798770271541375	1.8988624463353418	-18.609661236371675	0	1	375	marginal
0.2950587709033037	11.719703605333528	13.368149997791546	0.33116703207932535	1.1456653895637847	-18.611108921285716	0	1	174	marginal
0.13877309399604962	9.698658317474246	8.433781778982976	0.43012313824983284	3.4063650192595434	-18.61960123162557	0	1	294	marginal
0.15022257554759216	6.783310528818483	9.156168294595536	0.3561434769812743	0.5176330415717161	-18.635945584709162	0	1	319	marginal
0.2667606435869245	9.777889219695538	12.427012878093622	0.4090272682689331	0.7302720938546355	-18.636150937584485	0	1	66	marginal
0.14720381201434102	6.335870451890999	9.10729504660077	0.45310856108032643	0.8467197486041586	-18.64662422540996	0	1	260	marginal
0.10656430670201905	11.141204922171921	12.24596051689675	0.4165620916532497	2.0534253049755202	-18.65270015155815	0	1	288	marginal
0.1991930322182566	10.6909305870866	8.028224904659726	0.3776533362084808	0.915336842620607	-18.6676988024204	0	1	212	marginal
0.20078058570878185	9.47658162649242	10.43233587584435	0.45922616676692574	1.6134496279797457	-18.67774443324456	0	1	298	marginal
0.14991340586288726	6.271348935542777	8.698984306914548	0.329282756385891	1.4451378389765783	-18.682294716183694	0	1	57	marginal
0.20571269588876145	7.312603351138418	7.266770807142095	0.3576611667791588	2.2877689704586914	-18.685643815356563	0	1	52	marginal
0.13026944326300827	6.63255865941103	11.269820794406943	0.437650116399807	0.7668594382413492	-18.702304786492274	0	1	185	marginal
0.12372435047046698	6.367559432098492	8.486624635862869	0.3618794214507863	1.715834793789299	-18.70492543198623	0	1	47	marginal
0.10567866207497832	8.531974960482527	12.69903014636105	0.4662104071092009	2.8834133800902015	-18.705464050452914	0	1	338	marginal
0.12693990514028558	6.7941867660864075	11.965752340114502	0.4720666736072082	0.7391283722312595	-18.71072478157475	0	1	183	marginal
0.10412610830538037	7.301221875595351	10.689877204846784	0.4331190773620673	2.4362940395552646	-18.72684892189019	0	1	42	marginal
0.17651074173078077	10.972490541850625	9.920242898222487	0.38316848983873747	0.7120666164653562	-18.730114428659554	0	1	121	marginal
0.15934369661706632	10.047239323378891	10.84959599559936	0.38511619264356156	0.9542685215570681	-18.731300493254334	0	1	342	marginal
0.2228393285251482	7.688137046894956	13.537237042373242	0.44259289847157346	0.7262141820450881	-18.737433248096764	0	1	154	marginal
0.14669931013400364	6.115897554228111	8.736751519874906	0.48871134114399634	0.8212146399185931	-18.740349655491876	0	1	168	marginal
0.36695998656380424	11.955045346460498	8.85351567033938	0.45516650549906656	0.8323732235842681	-18.755826010750663	0	1	153	marginal
0.12312772117035856	7.011480414630903	8.178672106227873	0.3351508922476968	2.4275936238514033	-18.791454504881653	0	1	119	marginal
0.12861726402917945	7.26581243183861	11.724040367136066	0.3287166712962217	0.6369447153642531	-18.808884804728542	0	1	209	marginal
0.18858247603105138	8.340149113877628	10.359140203570496	0.3544211591780949	2.44976919599863	-18.810109333298755	0	1	46	marginal
