scenario,noise_type,sigma,variable,realization,cp_time,delay,is_delay,tau_var_bp,tau_ac_bp,tau_var_cp,tau_ac_cp
MN low,multiplicative,0.05,M,36,68.44500000000001,53.94874815310284,True,0.6351614668856046,0.3200504509649936,0.7198124747150233,0.614383284548202
MN low,multiplicative,0.05,M,37,104.94500000000001,90.44874815310284,True,-0.5660931439042381,-0.5863896623117012,-0.6330120653958734,-0.21345232145831844
MN low,multiplicative,0.05,M,38,59.01,44.51374815310284,True,-0.8053735037243281,-0.5563494443254562,0.7481183217914851,0.7455519859118058
MN low,multiplicative,0.05,M,39,46.965,32.46874815310284,True,-0.29886866090764136,-0.5580190856952475,0.30030413364746195,0.49542371671307195
MN low,multiplicative,0.05,M,40,24.905,10.408748153102838,True,0.11683396397039573,0.2061150377192356,0.8128040741533994,0.5871397634516075
MN low,multiplicative,0.05,M,41,83.46000000000001,68.96374815310284,True,-0.7296190000237975,-0.47044192189619466,0.8767549558554055,0.5049560933818804
MN low,multiplicative,0.05,M,42,82.69,68.19374815310283,True,-0.7779662549677541,-0.7705718569286784,0.28443016586944614,0.040561623949929786
MN low,multiplicative,0.05,M,43,62.24,47.74374815310284,True,-0.3022764808072154,-0.0247047904619119,0.45308107850836477,0.4605935127674257
MN low,multiplicative,0.05,M,44,67.61,53.11374815310283,True,0.31950405749506194,-0.24563432569429566,-0.5837605007020298,0.9356873943980389
MN low,multiplicative,0.05,M,45,48.82,34.32374815310284,True,0.6313367125960828,0.6062787653792151,0.6209856976273767,0.37523619142809544
MN low,multiplicative,0.05,M,46,53.660000000000004,39.163748153102844,True,0.48872420932390936,-0.5372047309678493,0.16634254301420714,0.4599995240475
MN low,multiplicative,0.05,M,47,34.235,19.738748153102836,True,0.6550029747031245,0.509639465981295,0.4117817281835272,0.08275195735465599
MN low,multiplicative,0.05,M,48,40.980000000000004,26.48374815310284,True,-0.642614883034673,-0.6132295756883461,0.09774636491278169,-0.5462535398967182
MN low,multiplicative,0.05,M,49,21.62,7.123748153102838,True,-0.2679469788915066,-0.41385116965326857,-0.45623569167797046,-0.6618090954522737
MN low,multiplicative,0.05,M,50,26.445,11.948748153102837,True,-0.513047285880869,-0.5077185216915351,0.7680112324789984,0.9136355631707953
MN low,multiplicative,0.05,M,51,62.57,48.07374815310284,True,0.22006234977749217,-0.006932724114133408,-0.6479855310440017,-0.042949001689631366
MN low,multiplicative,0.05,M,52,77.8,63.30374815310283,True,0.6813574165298302,0.6860750577092405,-0.7273439470740819,-0.538942909497632
MN low,multiplicative,0.05,M,53,111.065,96.56874815310283,True,0.7482668189714665,0.814991551843126,0.6769824611503771,0.4863539658742057
MN low,multiplicative,0.05,M,54,68.955,54.45874815310283,True,-0.36474048689940736,-0.617943409247757,-0.40273101544465856,0.12489850312938768
MN low,multiplicative,0.05,M,55,35.275,20.778748153102836,True,-0.34793365222150824,-0.4919302253635086,-0.477423193165322,-0.16626829442421642
MN low,multiplicative,0.05,M,56,34.77,20.27374815310284,True,0.3198524547250184,0.36325361128959327,-0.7231726993646033,-0.6907984103186501
MN low,multiplicative,0.05,M,57,59.025,44.52874815310284,True,0.8254263344518216,0.6298174722162727,0.01564836629304395,-0.515215725470598
MN low,multiplicative,0.05,M,58,121.155,106.65874815310283,True,0.5086209276314223,0.4107041717236619,0.2561471645129816,-0.23312629399585916
MN low,multiplicative,0.05,M,59,118.205,103.70874815310283,True,0.5884057971014491,0.5175497965303062,0.08310416220461196,0.28138787748982647
MN low,multiplicative,0.05,M,60,64.48,49.98374815310284,True,-0.2950305799481211,-0.7498907689012636,-0.7799481211775063,0.814606982223174
MN low,multiplicative,0.05,M,61,43.03,28.533748153102838,True,0.6255148616168106,0.7612907831798384,-0.7565464886604316,-0.6471021632041121
MN low,multiplicative,0.05,M,62,14.33,-0.166251846897163,False,,,,
MN low,multiplicative,0.05,M,63,43.315,28.818748153102835,True,0.5038937674020132,0.6757126198805359,-0.8240822445919896,-0.3820423121772446
MN low,multiplicative,0.05,M,64,20.71,6.213748153102838,True,-0.14460103281692485,0.16724494895409436,0.01635467980295566,0.14491135384688605
MN low,multiplicative,0.05,M,65,27.34,12.843748153102837,True,-0.5914937769210632,-0.29224149829846974,-0.5432245781870968,-0.5093481830513313
MN low,multiplicative,0.05,M,66,110.01,95.51374815310284,True,-0.1716579805335427,-0.3322767187834654,0.9140163251707478,0.9390685609576163
MN low,multiplicative,0.05,M,67,61.81,47.313748153102836,True,-0.6315461316960566,0.7269384355441325,-0.7777892006377762,-0.5738644963232669
MN low,multiplicative,0.05,M,68,106.345,91.84874815310283,True,0.25751410009281067,-0.45280121843839977,-0.9746279241331713,0.9463468265867064
MN low,multiplicative,0.05,M,69,75.075,60.578748153102836,True,0.698350824587706,-0.5625444420646818,-0.1204702410699412,-0.7626786606696649
MN low,multiplicative,0.05,M,70,58.755,44.25874815310284,True,0.12428928392946381,0.24254634587468166,0.8151286261631088,0.8016477475547938
MN low,multiplicative,0.05,M,71,123.39,108.89374815310283,True,-0.7245472501844314,-0.8238518835820184,0.6639280359820088,0.8502291711287212
MN low,multiplicative,0.05,M,72,101.885,87.38874815310284,True,0.8252530877418432,0.6564175055329476,-0.6399895290450012,-0.7358825349230145
MN low,multiplicative,0.05,M,73,50.83,36.33374815310283,True,0.3755160514980604,-0.5191356702601079,0.5167140239404107,-0.14670855048666143
MN low,multiplicative,0.05,M,74,24.0,9.503748153102837,True,0.6409052616548867,0.6072554199090929,-0.18831441422146064,-0.20581613954927297
MN low,multiplicative,0.05,M,75,112.08500000000001,97.58874815310284,True,-0.7840965231669877,-0.5895556983413054,0.9350001189881249,0.8726979367459126
MN low,multiplicative,0.05,M,76,64.96000000000001,50.46374815310284,True,0.4089583779538801,-0.27507293972061586,0.695399919088075,0.6271864067966015
MN low,multiplicative,0.05,M,77,49.115,34.61874815310284,True,0.2457238047642845,0.2503557744937055,0.7941010447157372,0.6234796887270649
MN low,multiplicative,0.05,M,78,78.185,63.688748153102836,True,0.5886685228814162,0.6691197258513599,-0.39515765926560525,0.7324347350134456
MN low,multiplicative,0.05,M,79,129.935,115.43874815310284,True,-0.8793003498250873,-0.7112300992360961,-0.24730967849408625,-0.16371528521453557
MN low,multiplicative,0.05,M,80,126.86,112.36374815310283,True,0.10580519264177433,0.10076580757240425,-0.48474143880440723,-0.4082044691939744
MN low,multiplicative,0.05,M,81,65.83500000000001,51.33874815310284,True,0.38980604935627416,-0.2211227719473596,-0.8062473525142189,-0.9624035601246994
MN low,multiplicative,0.05,M,82,45.24,30.74374815310284,True,-0.16420837200447394,-0.8245639085219294,-0.9367516241879059,0.8610770805073652
MN low,multiplicative,0.05,M,83,105.675,91.17874815310283,True,-0.31643701958544534,-0.3920544489659931,-0.12224268817971964,0.6287475309964063
MN low,multiplicative,0.05,M,84,54.195,39.69874815310284,True,0.24513362366435826,-0.32311368125461076,-0.3650850765093643,0.6556807310630398
MN low,multiplicative,0.05,M,85,94.94500000000001,80.44874815310284,True,-0.6690530925013682,-0.22428500035696433,0.3810923109873634,0.27448466243068936
MN low,multiplicative,0.05,M,86,37.17,22.67374815310284,True,-0.5454596511268174,-0.5182332643202208,-0.9074824492515645,-0.5860583993717426
MN low,multiplicative,0.05,M,87,50.27,35.773748153102844,True,-0.35828466719021435,-0.7730982127983625,-0.7854672663668164,0.43178886747102635
MN low,multiplicative,0.05,M,88,36.805,22.308748153102837,True,-0.3592137264700982,-0.17153042526355866,0.8084500606839435,0.5731486637633563
MN low,multiplicative,0.05,M,89,94.60000000000001,80.10374815310284,True,0.5733047761833368,0.2653825468218271,0.603775255229528,0.14451155374693603
MN low,multiplicative,0.05,M,90,66.93,52.43374815310284,True,-0.3440346493419956,0.3123952309559505,-0.8662440208467194,-0.9077318483615334
MN low,multiplicative,0.05,M,91,51.49,36.99374815310284,True,-0.6771842650103518,-0.5349106399181361,-0.5301149425287356,-0.2007957925799005
MN low,multiplicative,0.05,M,92,111.36500000000001,96.86874815310284,True,-0.18801741986149778,0.24132219604483468,-0.6447243045144094,-0.7079231812665094
MN low,multiplicative,0.05,M,93,15.995000000000001,1.498748153102838,True,0.4730691796958663,0.5994536065300682,0.691342899978582,0.8591599438376049
MN low,multiplicative,0.05,M,94,82.79,68.29374815310284,True,0.725087932224364,0.7094766902263153,0.06152447585730943,-0.6034573189595677
MN low,multiplicative,0.05,M,95,105.22500000000001,90.72874815310284,True,0.7482782418314651,0.6250617548368672,0.762886175959639,0.9539868161157515
MN low,multiplicative,0.05,M,96,67.91,53.41374815310283,True,0.3270202993741224,0.6047728516694033,-0.4050422407843696,-0.7088332024463957
MN low,multiplicative,0.05,M,97,78.235,63.73874815310283,True,0.6793831655600769,0.19501011399062368,-0.4789557602151305,0.8092344304038456
MN low,multiplicative,0.05,M,98,137.32500000000002,122.82874815310285,True,0.25993384260250824,0.5370828871278645,0.4226658099521667,0.10437162371195352
MN low,multiplicative,0.05,M,99,101.66,87.16374815310283,True,0.07612860236548391,-0.2389805097451274,-0.9515804002760523,0.9276952000190379
MN low,multiplicative,0.05,M,100,43.595,29.098748153102836,True,0.023067513862116557,0.39334713595583154,0.3018538349872682,-0.01202541586349682
MN low,multiplicative,0.05,M,101,129.195,114.69874815310283,True,-0.2448461483543942,-0.30232978748720873,-0.8120273196734964,-0.8142909497632136
MN low,multiplicative,0.05,M,102,90.255,75.75874815310283,True,-0.9294200518788224,-0.41414626020323164,-0.12018086194997737,-0.17342852383332139
MN low,multiplicative,0.05,M,103,74.94,60.44374815310283,True,0.20900311748887457,-0.32706789462411645,-0.18245639085219292,0.2527888436734014
MN low,multiplicative,0.05,M,104,70.56,56.063748153102836,True,-0.7025068418171866,-0.44215892053973005,-0.2990171580876228,0.20222174626972225
MN low,multiplicative,0.05,M,105,34.82,20.323748153102837,True,0.6053611289593298,0.7972994455153375,-0.07699293210537586,-0.2325932271959258
MN low,multiplicative,0.05,M,106,80.73,66.23374815310284,True,-0.12879369838890076,-0.44921824801884763,-0.7149406249256323,-0.15351847885581016
MN low,multiplicative,0.05,M,107,48.555,34.05874815310284,True,0.710023083696247,0.759950500940006,0.47056947716617875,0.3042107517669736
MN low,multiplicative,0.05,M,108,35.515,21.018748153102838,True,0.3790837914376145,0.6405168844149353,0.757479355560315,0.2293891149663263
MN low,multiplicative,0.05,M,109,51.08,36.58374815310283,True,0.488111182503986,-0.308631398586421,0.6331148711358605,0.8063158896742104
MN low,multiplicative,0.05,M,110,87.75,73.25374815310283,True,0.6635739273220531,0.667158801551605,0.4006158825349229,-0.013053473263368313
MN low,multiplicative,0.05,M,111,25.545,11.048748153102839,True,-0.6022940910497131,-0.26128554770233925,0.5775940601128006,-0.04024368767996953
MN low,multiplicative,0.05,M,112,34.54,20.043748153102836,True,0.9143571071607053,0.6126907974584136,-0.7119973346660001,-0.10436591228195424
MN low,multiplicative,0.05,M,113,58.75,44.25374815310283,True,0.32676138121415477,-0.39462268865567207,0.9188672330501414,0.9457585492967799
MN low,multiplicative,0.05,M,114,122.815,108.31874815310283,True,0.8877361319340328,0.9238913876395135,0.4945384450631826,0.11554508460055685
MN low,multiplicative,0.05,M,115,90.35000000000001,75.85374815310284,True,0.490007377263749,0.28702886651912135,-0.16171628471478544,-0.10472953999190879
MN low,multiplicative,0.05,M,116,87.22500000000001,72.72874815310284,True,-0.2627590966421551,-0.02219747269222531,0.5799433616525069,0.5457871064467765
MN low,multiplicative,0.05,M,117,42.43,27.933748153102837,True,-0.5822203184122223,0.20740772470907398,0.2816448918397943,-0.6994607458175673
MN low,multiplicative,0.05,M,118,20.0,5.503748153102837,True,-0.34095428476238065,0.45732276718783454,-0.7325413483734322,-0.6880683467789913
MN low,multiplicative,0.05,M,119,8.845,-5.651251846897162,False,,,,
MN low,multiplicative,0.05,M,120,34.32,19.823748153102837,True,0.7381499726327312,0.6018828680897645,0.13189310106851335,0.14734823064658145
MN low,multiplicative,0.05,M,121,52.585,38.08874815310284,True,-0.46721496394659806,-0.429447181171319,0.11574308084053209,0.5043716237119535
MN low,multiplicative,0.05,M,122,105.03,90.53374815310283,True,0.08057780633492777,-0.6756193331905475,-0.34193855453225763,-0.6414973465648127
MN low,multiplicative,0.05,M,123,27.405,12.908748153102838,True,-0.7471892625116011,-0.23424383046571948,0.30924632921634415,0.20352966373955875
MN low,multiplicative,0.05,M,124,122.24000000000001,107.74374815310284,True,-0.3973241950453344,-0.8562585373979675,0.3874243830465719,0.33795959163275496
MN low,multiplicative,0.05,M,125,86.63,72.13374815310283,True,-0.5197068132600365,-0.46036695937745403,-0.7106532448061682,-0.733607481973299
MN low,multiplicative,0.05,M,126,37.465,22.96874815310284,True,-0.29349039765831364,-0.4399600199900049,0.3754056305180742,0.3591946883701006
MN low,multiplicative,0.05,M,127,120.635,106.13874815310284,True,-0.8296737345612907,-0.8925527712334307,0.6629494776421312,0.3066666666666666
MN low,multiplicative,0.05,M,128,69.875,55.37874815310283,True,0.5437252802170341,0.7016577425572926,-0.5012817400823397,-0.6217129530472858
MN low,multiplicative,0.05,M,129,68.505,54.00874815310283,True,-0.8439313676495084,-0.7606187382499225,-0.4357811570405273,-0.3510140168011232
MN low,multiplicative,0.05,M,130,130.705,116.20874815310285,True,0.7590690369101162,0.7776825872777895,-0.38158539777730177,-0.39658551676542675
MN low,multiplicative,0.05,M,131,51.525,37.02874815310284,True,-0.8165222150829347,-0.4088841293638894,0.2540986649532376,0.22511125389686104
MN low,multiplicative,0.05,M,132,116.58500000000001,102.08874815310284,True,0.5326298755384211,-0.8241736274719781,-0.41500107089312477,-0.3616410842197948
MN low,multiplicative,0.05,M,133,115.86,101.36374815310283,True,-0.40944384950381946,-0.6344380190856951,0.6751681302206038,0.49402441636324684
MN low,multiplicative,0.05,M,134,107.58500000000001,93.08874815310284,True,-0.570614692653673,-0.9026734251921656,-0.595183360700602,0.03516813022060398
MN low,multiplicative,0.05,M,135,56.04,41.54374815310284,True,-0.6324161728659479,-0.7494072011613239,-0.49616810642297887,0.4493343804288331
MN low,multiplicative,0.05,M,136,89.665,75.16874815310284,True,0.26982794317127146,0.5801984721924751,0.09964827110254396,-0.3824763808571904
MN low,multiplicative,0.05,M,137,77.125,62.62874815310283,True,-0.22450393850693695,0.29122867137859637,0.6172294804978462,0.7462811451417147
MN low,multiplicative,0.05,M,138,23.115000000000002,8.618748153102839,True,0.3844430165869446,0.4554722638680659,-0.6492972561338377,-0.4620099474072487
MN low,multiplicative,0.05,M,139,56.54,42.04374815310284,True,0.5940905737607386,0.507880345541515,0.2177301825277837,-0.7386164060826729
MN low,multiplicative,0.05,M,140,92.12,77.62374815310284,True,-0.7953594631255799,-0.7690640394088668,-0.5012512791223436,-0.7284576759239427
MN low,multiplicative,0.05,M,141,88.575,74.07874815310284,True,-0.7589243473501343,-0.7827505294971561,0.34824778087146896,-0.7138535494157682
MN low,multiplicative,0.05,M,142,17.900000000000002,3.403748153102839,True,-0.9102505889912185,-0.8004959425049378,-0.38214702172723153,-0.34928154970133973
MN low,multiplicative,0.05,M,143,64.01,49.51374815310284,True,-0.4417039099497869,0.6855172413793102,-0.6535979629233002,-0.6727103115109111
MN low,multiplicative,0.05,M,144,82.295,67.79874815310284,True,-0.6783741462602032,-0.7115746888460531,-0.34967373456129075,-0.7588577140001427
MN low,multiplicative,0.05,M,145,128.26500000000001,113.76874815310285,True,-0.07569453368553816,-0.3896080531162989,0.15213060136598366,0.22881797196639772
MN low,multiplicative,0.05,M,146,101.58,87.08374815310283,True,-0.17465838509316767,-0.9285614335689297,-0.5328088336783988,-0.03903667214012041
MN low,multiplicative,0.05,M,147,100.07000000000001,85.57374815310284,True,0.35726993646034116,0.24877941981390253,-0.7694352823588204,-0.6352890221555888
MN low,multiplicative,0.05,M,148,77.81,63.313748153102836,True,-0.7678417933890197,-0.8157264225030341,-0.838006710930249,-0.7451921658218508
MN low,multiplicative,0.05,M,149,24.1,9.603748153102838,True,-0.8850612788843671,-0.49303062754337107,0.7304547726136931,-0.6561376454629827
MN low,multiplicative,0.05,M,150,31.765,17.268748153102838,True,-0.7515623140810546,-0.8471964017991003,-0.41741129435282354,0.3961704861854786
MN low,multiplicative,0.05,M,151,38.075,23.57874815310284,True,0.9015235239523094,0.6880664429689916,0.8305609100211797,0.5555803050855523
MN low,multiplicative,0.05,M,152,25.115000000000002,10.618748153102839,True,-0.9279921943790008,-0.9198553104400179,-0.3155745936555531,-0.14960424549629944
MN low,multiplicative,0.05,M,153,118.97500000000001,104.47874815310284,True,-0.6341695818757287,-0.5198990980700126,-0.8896132885937982,-0.8452849765593393
MN low,multiplicative,0.05,M,154,43.295,28.79874815310284,True,0.639384117465077,0.588847481021394,0.1622855239047143,-0.5664967516241878
MN low,multiplicative,0.05,M,155,30.39,15.893748153102838,True,-0.7925323052759333,0.029961209871254845,-0.551791723186026,-0.8268256348016466
MN low,multiplicative,0.05,M,156,99.33,84.83374815310283,True,-0.018311796482711022,0.212511839318436,-0.6472982556340876,-0.215399919088075
MN low,multiplicative,0.05,M,157,37.160000000000004,22.66374815310284,True,-0.42669046429166363,-0.34683896147164506,-0.5852131077318483,-0.5735084838533113
MN low,multiplicative,0.05,M,158,42.980000000000004,28.48374815310284,True,-0.18218985745222624,0.2579386497227576,-0.12477094785940361,-0.3199019537850122
MN low,multiplicative,0.05,M,159,86.97,72.47374815310283,True,0.29796435115775444,-0.7862878084767139,0.2164013231479498,0.6752861664405891
MN low,multiplicative,0.05,M,160,134.32,119.82374815310283,True,0.9269546179291305,0.7470103043716236,-0.6845348754194329,-0.22478570238690174
MN low,multiplicative,0.05,M,161,117.92,103.42374815310284,True,-0.7061792913067274,-0.6537388448632825,0.6845215487494346,0.4823331191547083
MN low,multiplicative,0.05,M,162,124.63000000000001,110.13374815310284,True,-0.4446681421194164,-0.42577853930177756,0.5997163323100353,0.6416001523047999
MN low,multiplicative,0.05,M,163,103.86500000000001,89.36874815310284,True,-0.5432988267770876,-0.35142904738107134,-0.843230765569596,0.6991294828776087
MN low,multiplicative,0.05,M,164,48.215,33.71874815310284,True,0.46953761214630774,0.6253378072868326,-0.2734699317008162,0.4123928511934508
MN low,multiplicative,0.05,M,165,25.29,10.793748153102836,True,-0.8441712477094785,-0.6807957925799004,0.2585935603626758,-0.15661407391542323
MN low,multiplicative,0.05,M,166,39.27,24.77374815310284,True,-0.8092039694438494,-0.6006244496799218,0.8086728064539157,0.44233597486970794
MN low,multiplicative,0.05,M,167,135.75,121.25374815310283,True,0.698527878917684,0.7930977368458627,0.5520506413459936,0.35863496823017055
MN low,multiplicative,0.05,M,168,39.115,24.61874815310284,True,-0.5217039099497869,-0.4690083529663739,0.641263177934842,0.37945503438756806
MN low,multiplicative,0.05,M,169,11.525,-2.9712518468971627,False,,,,
MN low,multiplicative,0.05,M,170,11.535,-2.961251846897163,False,,,,
MN low,multiplicative,0.05,M,171,128.54500000000002,114.04874815310285,True,0.2936826824682896,0.10906451536136691,-0.364574855429428,-0.22767187834654096
MN low,multiplicative,0.05,M,172,94.665,80.16874815310284,True,-0.28756954855905376,0.5274496085290687,-0.38533019204683366,-0.2987411056376573
MN low,multiplicative,0.05,M,173,111.285,96.78874815310283,True,0.352615121010923,0.5966207372504223,0.738062397372742,0.6958682563480164
MN low,multiplicative,0.05,M,174,36.12,21.623748153102834,True,0.8904528688036932,-0.9938525975107683,0.9990499988101186,0.8668475286166439
MN low,multiplicative,0.05,M,175,112.435,97.93874815310284,True,0.7321739130434781,0.6424302134646961,-0.18448394850193947,-0.1918364627210204
MN low,multiplicative,0.05,M,176,23.075,8.578748153102836,True,0.6754708360105661,0.860534494657433,-0.5780205135527473,-0.6770947859403631
MN low,multiplicative,0.05,M,177,34.660000000000004,20.16374815310284,True,0.0056229028342971365,0.20039599247995046,-0.32153732657480777,-0.7722833821184645
MN low,multiplicative,0.05,M,178,25.38,10.883748153102836,True,-0.527495299969063,0.702103234097237,-0.9126189286309225,-0.8334566050308178
MN low,multiplicative,0.05,M,179,42.4,27.903748153102836,True,0.05960353156754955,0.24413793103448272,0.2653920658718259,-0.5942466861807191
MN low,multiplicative,0.05,M,180,57.89,43.393748153102834,True,-0.5084800456914399,-0.4925451559934318,-0.40349253944456337,-0.1510644677661169
MN low,multiplicative,0.05,M,181,54.775,40.27874815310284,True,-0.5151985911806001,-0.5228861759596392,0.4911896432736012,0.17267842269341516
MN low,multiplicative,0.05,M,182,41.025,26.528748153102836,True,-0.6211951167273505,-0.3497651174412793,0.5316627400585421,0.49560267485304954
MN low,multiplicative,0.05,M,183,15.795,1.2987481531028369,True,-0.15739653982532542,0.5718064777135241,-0.1174679327003165,0.583023726232122
MN low,multiplicative,0.05,M,184,25.740000000000002,11.243748153102839,True,0.5691506627638561,0.48904785702386894,0.4767263987054091,-0.24508793222436395
MN low,multiplicative,0.05,M,185,96.63,82.13374815310283,True,0.5140315556507459,0.6247571452369052,-0.8520815782584896,-0.8888289188738961
MN low,multiplicative,0.05,M,186,85.91,71.41374815310283,True,-0.8583374979177076,-0.8421303633897336,-0.7930901216058636,0.8389281549701338
MN low,multiplicative,0.05,M,187,101.175,86.67874815310283,True,0.8860455486542442,0.41522381666309693,-0.29787106446776607,0.6755565074605553
MN low,multiplicative,0.05,M,188,57.525,43.02874815310284,True,-0.21927226862759094,-0.19213536089098304,-0.5008000761524,-0.45150282001856207
MN low,multiplicative,0.05,M,189,107.72500000000001,93.22874815310284,True,0.4501758644487279,0.6836267580495465,-0.37470883605816135,-0.8100111848837485
MN low,multiplicative,0.05,M,190,109.235,94.73874815310283,True,-0.44408557625948925,0.1519782965660027,0.6503957545037004,0.40700316508412454
MN low,multiplicative,0.05,M,191,30.21,15.713748153102838,True,-0.7229099735846362,0.7614621260798171,0.5091311487113584,0.6190419076176197
MN low,multiplicative,0.05,M,192,119.36,104.86374815310283,True,-0.7783984198377,-0.8719040479760118,0.9135403726708073,0.8218205183122723
MN low,multiplicative,0.05,M,193,31.11,16.613748153102836,True,0.376439399347945,-0.06713500392660811,-0.6854410889793198,-0.4471392874991075
MN low,multiplicative,0.05,M,194,63.88,49.38374815310284,True,-0.4137140953332856,-0.3138402227457699,-0.8077380357440326,-0.7639218485995096
MN low,multiplicative,0.05,M,195,54.64,40.143748153102834,True,-0.5584931343851882,-0.24679374598415074,-0.18587753742176527,0.13645462982794312
MN low,multiplicative,0.05,M,196,66.44500000000001,51.94874815310284,True,0.23054472763618186,0.05958830108755145,0.19300349825087454,-0.2001389781299826
MN low,multiplicative,0.05,M,197,41.165,26.668748153102836,True,0.06628400085671449,-0.39599343185550073,0.9995069132100616,0.4898645915137668
MN low,multiplicative,0.05,M,198,63.35,48.85374815310284,True,-0.5110806501511148,-0.6072382856190951,-0.10503034197187118,-0.6067052188191617
MN low,multiplicative,0.05,M,199,15.23,0.7337481531028374,True,-0.5781042811927369,-0.48567620951429036,-0.4889659931938792,-0.2367244948954094
AWN low,additive,1.0,I,0,81.32000000000001,66.82374815310284,True,-0.5671116822541109,-0.5567283025154088,0.41453082982318357,0.3648642345493919
AWN low,additive,1.0,I,1,86.72500000000001,72.22874815310284,True,-0.13674400894790698,-0.09813093453273361,0.5088189238713976,0.4779372218652578
AWN low,additive,1.0,I,2,89.875,75.37874815310283,True,-0.7903657694962041,-0.6986135503676731,0.0415687394398039,-0.13166654767854166
AWN low,additive,1.0,I,3,79.715,65.21874815310284,True,0.49319625901335035,0.46334642202708165,-0.07340044263582493,-0.12267866066966515
AWN low,additive,1.0,I,4,81.665,67.16874815310284,True,0.8500654434687417,0.7828590466671426,0.10645058423169367,0.002034220984745722
AWN low,additive,1.0,I,5,82.985,68.48874815310283,True,0.623287403917089,0.6525603864734298,0.4059122819542609,0.36220461197972437
AWN low,additive,1.0,I,6,75.495,60.99874815310284,True,0.11966112182004233,0.0341895718807263,0.4219633040622545,0.13915232859760593
AWN low,additive,1.0,I,7,75.13,60.63374815310283,True,0.38603269793674583,0.1586054591751743,0.44965231669879335,0.23338140453582729
AWN low,additive,1.0,I,8,78.27,63.77374815310283,True,-0.3043973251469503,-0.12505461554936814,0.39948311558506455,0.2919749648985031
AWN low,additive,1.0,I,9,77.75,63.25374815310283,True,0.5178753480402655,0.27949358654006323,0.16872230551390968,-0.05841555412769805
AWN low,additive,1.0,I,10,74.77,60.27374815310283,True,0.891494252873563,0.81815949168273,0.08072249589490968,-0.027198781561600147
AWN low,additive,1.0,I,11,76.705,62.20874815310283,True,-0.2327074557959115,-0.1529854120558768,-0.04247876061969015,-0.17704385902286948
AWN low,additive,1.0,I,12,79.175,64.67874815310283,True,-0.8355850646105517,-0.6488669950738915,0.3516898693510387,0.29718569286785174
AWN low,additive,1.0,I,13,88.345,73.84874815310283,True,-0.07469693724566287,-0.004964184574379476,0.4984660050926917,0.477735418005283
AWN low,additive,1.0,I,14,73.60000000000001,59.10374815310284,True,0.6001675352799789,0.5651926417743508,0.1787572880226553,-0.13980343161752454
AWN low,additive,1.0,I,15,74.8,60.30374815310283,True,-0.20077294685990332,-0.14941767211632279,0.4692177720663477,0.041111825039861015
AWN low,additive,1.0,I,16,89.255,74.75874815310283,True,0.06549582351681302,0.09666119321291733,0.41535327574308073,0.4570847909378643
AWN low,additive,1.0,I,17,73.33,58.83374815310283,True,0.46246686180719154,0.36939339853882575,0.09355227148330594,0.12945241664881843
AWN low,additive,1.0,I,18,95.17,80.67374815310284,True,-0.8050612788843672,-0.6986173579876727,0.3576811594202898,0.30123128911734603
AWN low,additive,1.0,I,19,77.47,62.97374815310283,True,-0.5588243973251469,-0.35151471883106056,0.0228999785821375,-0.04101092310987363
AWN low,additive,1.0,I,20,81.81,67.31374815310284,True,0.20504509649936933,-0.0015944408748006945,0.4633007305870873,0.2751605149806049
AWN low,additive,1.0,I,21,97.565,83.06874815310283,True,0.31781918564527256,0.2734413745508198,0.18154636967230667,0.15374122462578232
AWN low,additive,1.0,I,22,72.60000000000001,58.10374815310284,True,0.8357602151305299,0.7028514314271435,0.07345374931581826,-0.1373741700578282
AWN low,additive,1.0,I,23,74.69500000000001,60.19874815310284,True,-0.2489602817638799,-0.2596044834725494,0.13597867732800265,-0.14722638680659667
AWN low,additive,1.0,I,24,77.125,62.62874815310283,True,-0.6813840698698268,-0.7080983317864876,0.11706242117036718,-0.02676852050165393
AWN low,additive,1.0,I,25,78.76,64.26374815310284,True,0.3999019537850122,0.49495918707312997,0.3923780966659527,0.34835820185145516
AWN low,additive,1.0,I,26,74.075,59.578748153102836,True,0.3624064158396991,0.32795316627400584,0.03739749173032531,-0.19606672854049162
AWN low,additive,1.0,I,27,76.465,61.96874815310284,True,0.9400528307274932,0.8566392993979199,0.6298003379262748,0.5928816544108896
AWN low,additive,1.0,I,28,76.67,62.173748153102835,True,0.47556888222555377,0.4658842007567644,0.04289569500963803,-0.10034125794245732
AWN low,additive,1.0,I,29,74.02,59.52374815310283,True,0.6305770924061778,0.38460674424692404,0.26984507746126934,0.03532043502058494
AWN low,additive,1.0,I,30,79.98,65.48374815310284,True,0.050440494038694925,-0.06309321529711334,0.5520982365959876,0.5539963351657504
AWN low,additive,1.0,I,31,73.875,59.37874815310283,True,-0.1846667142619166,-0.21354560814830675,0.2529620903833797,0.22755384212655572
AWN low,additive,1.0,I,32,79.47500000000001,64.97874815310284,True,-0.8051945455843504,-0.8276880607315389,0.005807572404274053,-0.37909521429761306
AWN low,additive,1.0,I,33,78.7,64.20374815310284,True,0.3642531115394683,0.44679469788915055,0.41722472097284685,0.3156773993955403
AWN low,additive,1.0,I,34,88.665,74.16874815310284,True,-0.39157088122605355,-0.3792170581375978,0.3646776611694152,0.07459222769567596
AWN low,additive,1.0,I,35,76.82000000000001,62.32374815310284,True,-0.6191599438376049,-0.5885238333214344,0.15879774398515026,-0.1626967468646629
