# 0.1.0+578d682 (2026-08-12)
replicate	draw	t	S	E	I	R	Dead	flow_infection	flow_onset	flow_recovery	flow_death
951	951	21	176	3	0	1	1	0	0	0	0
951	951	22	176	3	0	1	1	0	0	0	0
951	951	23	176	2	1	1	1	0	1	0	0
951	951	24	175	2	2	1	1	1	1	0	0
951	951	25	174	3	1	2	1	1	0	1	0
951	951	26	174	3	1	2	1	0	0	0	0
951	951	27	174	2	2	2	1	0	1	0	0
951	951	28	174	2	2	2	1	0	0	0	0
951	951	29	174	2	2	2	1	0	0	0	0
951	951	30	174	2	2	2	1	0	0	0	0
951	951	31	174	1	3	2	1	0	1	0	0
951	951	32	173	2	2	2	2	1	0	0	1
951	951	33	172	2	3	2	2	1	1	0	0
951	951	34	172	2	3	2	2	0	0	0	0
951	951	35	170	4	2	3	2	2	0	1	0
951	951	36	169	4	3	3	2	1	1	0	0
951	951	37	169	3	4	3	2	0	1	0	0
952	952	0	179	2	0	0	0	0	0	0	0
952	952	1	179	2	0	0	0	0	0	0	0
952	952	2	179	2	0	0	0	0	0	0	0
952	952	3	179	2	0	0	0	0	0	0	0
952	952	4	179	2	0	0	0	0	0	0	0
952	952	5	179	2	0	0	0	0	0	0	0
952	952	6	179	2	0	0	0	0	0	0	0
952	952	7	179	2	0	0	0	0	0	0	0
952	952	8	179	2	0	0	0	0	0	0	0
952	952	9	179	2	0	0	0	0	0	0	0
952	952	10	179	1	1	0	0	0	1	0	0
952	952	11	179	1	1	0	0	0	0	0	0
952	952	12	179	0	2	0	0	0	1	0	0
952	952	13	179	0	2	0	0	0	0	0	0
952	952	14	177	2	2	0	0	2	0	0	0
952	952	15	177	2	2	0	0	0	0	0	0
952	952	16	176	3	1	0	1	1	0	0	1
952	952	17	176	3	1	0	1	0	0	0	0
952	952	18	175	4	1	0	1	1	0	0	0
952	952	19	175	4	1	0	1	0	0	0	0
952	952	20	175	4	1	0	1	0	0	0	0
952	952	21	175	4	1	0	1	0	0	0	0
952	952	22	174	4	2	0	1	1	1	0	0
952	952	23	174	4	2	0	1	0	0	0	0
952	952	24	173	5	2	0	1	1	0	0	0
952	952	25	173	4	2	1	1	0	1	1	0
952	952	26	173	3	3	1	1	0	1	0	0
952	952	27	173	3	3	1	1	0	0	0	0
952	952	28	172	4	3	1	1	1	0	0	0
952	952	29	170	6	3	1	1	2	0	0	0
952	952	30	170	6	3	1	1	0	0	0	0
952	952	31	170	5	4	1	1	0	1	0	0
952	952	32	169	5	5	1	1	1	1	0	0
952	952	33	167	7	5	1	1	2	0	0	0
952	952	34	167	5	7	1	1	0	2	0	0
952	952	35	164	8	6	1	2	3	0	0	1
952	952	36	162	10	6	1	2	2	0	0	0
952	952	37	160	12	5	2	2	2	0	1	0
953	953	0	179	2	0	0	0	0	0	0	0
953	953	1	179	2	0	0	0	0	0	0	0
953	953	2	179	2	0	0	0	0	0	0	0
953	953	3	179	1	1	0	0	0	1	0	0
953	953	4	179	1	1	0	0	0	0	0	0
953	953	5	179	1	1	0	0	0	0	0	0
953	953	6	179	1	1	0	0	0	0	0	0
953	953	7	179	1	0	0	1	0	0	0	1
953	953	8	179	1	0	0	1	0	0	0	0
953	953	9	179	0	1	0	1	0	1	0	0
953	953	10	179	0	1	0	1	0	0	0	0
953	953	11	179	0	1	0	1	0	0	0	0
953	953	12	178	1	1	0	1	1	0	0	0
953	953	13	178	0	2	0	1	0	1	0	0
953	953	14	178	0	2	0	1	0	0	0	0
953	953	15	176	2	2	0	1	2	0	0	0
953	953	16	176	2	2	0	1	0	0	0	0
953	953	17	176	1	3	0	1	0	1	0	0
953	953	18	176	1	3	0	1	0	0	0	0
953	953	19	174	3	3	0	1	2	0	0	0
953	953	20	174	2	3	1	1	0	1	1	0
953	953	21	173	3	3	1	1	1	0	0	0
953	953	22	172	4	3	1	1	1	0	0	0
953	953	23	172	4	3	1	1	0	0	0	0
953	953	24	172	4	3	1	1	0	0	0	0
953	953	25	170	6	2	2	1	2	0	1	0
953	953	26	169	7	2	2	1	1	0	0	0
953	953	27	169	6	3	2	1	0	1	0	0
953	953	28	166	9	1	3	2	3	0	1	1
953	953	29	166	8	2	3	2	0	1	0	0
953	953	30	166	7	3	3	2	0	1	0	0
953	953	31	166	6	3	4	2	0	1	1	0
953	953	32	165	7	3	4	2	1	0	0	0
953	953	33	164	7	3	4	3	1	1	0	1
953	953	34	162	7	2	4	6	2	2	0	3
953	953	35	161	7	3	4	6	1	1	0	0
953	953	36	160	8	3	4	6	1	0	0	0
953	953	37	160	8	3	4	6	0	0	0	0
954	954	0	179	2	0	0	0	0	0	0	0
954	954	1	179	2	0	0	0	0	0	0	0
954	954	2	179	2	0	0	0	0	0	0	0
954	954	3	179	2	0	0	0	0	0	0	0
954	954	4	179	2	0	0	0	0	0	0	0
954	954	5	179	2	0	0	0	0	0	0	0
954	954	6	179	2	0	0	0	0	0	0	0
954	954	7	179	1	1	0	0	0	1	0	0
954	954	8	179	1	1	0	0	0	0	0	0
954	954	9	179	0	2	0	0	0	1	0	0
954	954	10	179	0	1	1	0	0	0	1	0
954	954	11	179	0	1	1	0	0	0	0	0
954	954	12	179	0	1	1	0	0	0	0	0
954	954	13	179	0	1	1	0	0	0	0	0
954	954	14	179	0	1	1	0	0	0	0	0
954	954	15	178	1	1	1	0	1	0	0	0
954	954	16	178	1	1	1	0	0	0	0	0
954	954	17	178	1	1	1	0	0	0	0	0
954	954	18	177	2	1	1	0	1	0	0	0
954	954	19	177	2	1	1	0	0	0	0	0
954	954	20	177	2	1	1	0	0	0	0	0
954	954	21	177	2	1	1	0	0	0	0	0
954	954	22	177	2	1	1	0	0	0	0	0
954	954	23	176	3	1	1	0	1	0	0	0
954	954	24	176	3	1	1	0	0	0	0	0
954	954	25	176	3	1	1	0	0	0	0	0
954	954	26	176	3	1	1	0	0	0	0	0
954	954	27	176	3	1	1	0	0	0	0	0
954	954	28	176	3	1	1	0	0	0	0	0
954	954	29	176	3	1	1	0	0	0	0	0
954	954	30	175	4	1	1	0	1	0	0	0
954	954	31	175	2	3	1	0	0	2	0	0
954	954	32	175	2	3	1	0	0	0	0	0
954	954	33	175	2	3	1	0	0	0	0	0
954	954	34	174	3	3	1	0	1	0	0	0
954	954	35	173	4	2	2	0	1	0	1	0
954	954	36	172	4	3	2	0	1	1	0	0
954	954	37	172	4	2	3	0	0	0	1	0
955	955	0	179	2	0	0	0	0	0	0	0
955	955	1	179	2	0	0	0	0	0	0	0
955	955	2	179	2	0	0	0	0	0	0	0
955	955	3	179	2	0	0	0	0	0	0	0
955	955	4	179	2	0	0	0	0	0	0	0
955	955	5	179	2	0	0	0	0	0	0	0
955	955	6	179	2	0	0	0	0	0	0	0
955	955	7	179	1	1	0	0	0	1	0	0
955	955	8	179	1	1	0	0	0	0	0	0
955	955	9	179	1	1	0	0	0	0	0	0
955	955	10	179	1	1	0	0	0	0	0	0
955	955	11	178	2	1	0	0	1	0	0	0
955	955	12	178	2	1	0	0	0	0	0	0
955	955	13	178	2	1	0	0	0	0	0	0
955	955	14	178	1	2	0	0	0	1	0	0
955	955	15	178	1	2	0	0	0	0	0	0
955	955	16	178	1	2	0	0	0	0	0	0
955	955	17	178	1	1	1	0	0	0	1	0
955	955	18	178	1	1	1	0	0	0	0	0
955	955	19	178	0	2	1	0	0	1	0	0
955	955	20	178	0	1	2	0	0	0	1	0
955	955	21	178	0	1	2	0	0	0	0	0
955	955	22	178	0	1	2	0	0	0	0	0
955	955	23	178	0	1	2	0	0	0	0	0
955	955	24	178	0	1	2	0	0	0	0	0
955	955	25	177	1	1	2	0	1	0	0	0
955	955	26	175	3	1	2	0	2	0	0	0
955	955	27	175	3	1	2	0	0	0	0	0
955	955	28	175	2	1	3	0	0	1	1	0
955	955	29	175	1	2	3	0	0	1	0	0
955	955	30	175	1	2	3	0	0	0	0	0
955	955	31	174	2	1	3	1	1	0	0	1
955	955	32	173	2	2	3	1	1	1	0	0
955	955	33	173	1	3	3	1	0	1	0	0
955	955	34	173	1	3	3	1	0	0	0	0
955	955	35	171	3	3	3	1	2	0	0	0
955	955	36	170	4	2	4	1	1	0	1	0
955	955	37	170	3	2	5	1	0	1	1	0
956	956	0	180	1	0	0	0	0	0	0	0
956	956	1	180	1	0	0	0	0	0	0	0
956	956	2	180	1	0	0	0	0	0	0	0
956	956	3	180	0	1	0	0	0	1	0	0
956	956	4	180	0	1	0	0	0	0	0	0
956	956	5	180	0	1	0	0	0	0	0	0
956	956	6	180	0	1	0	0	0	0	0	0
956	956	7	179	1	1	0	0	1	0	0	0
956	956	8	179	1	1	0	0	0	0	0	0
956	956	9	179	1	1	0	0	0	0	0	0
956	956	10	179	1	1	0	0	0	0	0	0
956	956	11	179	1	0	1	0	0	0	1	0
956	956	12	179	1	0	1	0	0	0	0	0
956	956	13	179	1	0	1	0	0	0	0	0
956	956	14	179	1	0	1	0	0	0	0	0
956	956	15	179	1	0	1	0	0	0	0	0
956	956	16	179	1	0	1	0	0	0	0	0
956	956	17	179	1	0	1	0	0	0	0	0
956	956	18	179	1	0	1	0	0	0	0	0
956	956	19	179	1	0	1	0	0	0	0	0
956	956	20	179	1	0	1	0	0	0	0	0
956	956	21	179	1	0	1	0	0	0	0	0
956	956	22	179	1	0	1	0	0	0	0	0
956	956	23	179	1	0	1	0	0	0	0	0
956	956	24	179	0	1	1	0	0	1	0	0
956	956	25	178	1	1	1	0	1	0	0	0
956	956	26	178	1	1	1	0	0	0	0	0
956	956	27	178	0	2	1	0	0	1	0	0
956	956	28	178	0	2	1	0	0	0	0	0
956	956	29	178	0	2	1	0	0	0	0	0
956	956	30	178	0	2	1	0	0	0	0	0
956	956	31	178	0	2	1	0	0	0	0	0
956	956	32	178	0	2	1	0	0	0	0	0
956	956	33	178	0	0	3	0	0	0	2	0
956	956	34	178	0	0	3	0	0	0	0	0
956	956	35	178	0	0	3	0	0	0	0	0
956	956	36	178	0	0	3	0	0	0	0	0
956	956	37	178	0	0	3	0	0	0	0	0
957	957	0	180	1	0	0	0	0	0	0	0
957	957	1	180	1	0	0	0	0	0	0	0
957	957	2	180	1	0	0	0	0	0	0	0
957	957	3	180	1	0	0	0	0	0	0	0
957	957	4	180	1	0	0	0	0	0	0	0
957	957	5	180	1	0	0	0	0	0	0	0
957	957	6	180	1	0	0	0	0	0	0	0
957	957	7	180	1	0	0	0	0	0	0	0
957	957	8	180	1	0	0	0	0	0	0	0
957	957	9	180	1	0	0	0	0	0	0	0
957	957	10	180	1	0	0	0	0	0	0	0
957	957	11	180	1	0	0	0	0	0	0	0
957	957	12	180	1	0	0	0	0	0	0	0
957	957	13	180	1	0	0	0	0	0	0	0
957	957	14	180	0	1	0	0	0	1	0	0
957	957	15	180	0	1	0	0	0	0	0	0
957	957	16	179	1	0	1	0	1	0	1	0
957	957	17	179	1	0	1	0	0	0	0	0
957	957	18	179	1	0	1	0	0	0	0	0
957	957	19	179	1	0	1	0	0	0	0	0
957	957	20	179	1	0	1	0	0	0	0	0
957	957	21	179	1	0	1	0	0	0	0	0
957	957	22	179	1	0	1	0	0	0	0	0
957	957	23	179	1	0	1	0	0	0	0	0
957	957	24	179	1	0	1	0	0	0	0	0
957	957	25	179	1	0	1	0	0	0	0	0
957	957	26	179	1	0	1	0	0	0	0	0
957	957	27	179	1	0	1	0	0	0	0	0
957	957	28	179	1	0	1	0	0	0	0	0
957	957	29	179	1	0	1	0	0	0	0	0
957	957	30	179	1	0	1	0	0	0	0	0
957	957	31	179	1	0	1	0	0	0	0	0
957	957	32	179	1	0	1	0	0	0	0	0
957	957	33	179	0	1	1	0	0	1	0	0
957	957	34	179	0	1	1	0	0	0	0	0
957	957	35	179	0	1	1	0	0	0	0	0
957	957	36	178	1	1	1	0	1	0	0	0
957	957	37	178	1	1	1	0	0	0	0	0
958	958	0	179	2	0	0	0	0	0	0	0
958	958	1	179	2	0	0	0	0	0	0	0
958	958	2	179	2	0	0	0	0	0	0	0
958	958	3	179	2	0	0	0	0	0	0	0
958	958	4	179	2	0	0	0	0	0	0	0
958	958	5	179	1	1	0	0	0	1	0	0
958	958	6	179	1	1	0	0	0	0	0	0
958	958	7	178	2	1	0	0	1	0	0	0
958	958	8	178	2	1	0	0	0	0	0	0
958	958	9	177	3	1	0	0	1	0	0	0
958	958	10	177	3	1	0	0	0	0	0	0
958	958	11	177	3	1	0	0	0	0	0	0
958	958	12	177	3	1	0	0	0	0	0	0
958	958	13	175	5	1	0	0	2	0	0	0
958	958	14	173	7	1	0	0	2	0	0	0
958	958	15	172	6	3	0	0	1	2	0	0
958	958	16	170	6	5	0	0	2	2	0	0
958	958	17	169	7	5	0	0	1	0	0	0
958	958	18	168	8	5	0	0	1	0	0	0
958	958	19	167	9	5	0	0	1	0	0	0
958	958	20	167	8	5	1	0	0	1	1	0
958	958	21	166	7	7	1	0	1	2	0	0
958	958	22	164	9	6	2	0	2	0	1	0
958	958	23	163	9	7	2	0	1	1	0	0
958	958	24	158	14	6	3	0	5	0	1	0
958	958	25	158	14	6	3	0	0	0	0	0
958	958	26	155	16	7	3	0	3	1	0	0
958	958	27	154	16	6	4	1	1	1	1	1
958	958	28	152	18	4	6	1	2	0	2	0
958	958	29	151	19	4	6	1	1	0	0	0
958	958	30	149	18	7	6	1	2	3	0	0
958	958	31	148	18	7	7	1	1	1	1	0
958	958	32	148	15	10	7	1	0	3	0	0
958	958	33	147	15	9	8	2	1	1	1	1
958	958	34	145	16	9	8	3	2	1	0	1
958	958	35	143	16	11	8	3	2	2	0	0
958	958	36	143	15	11	9	3	0	1	1	0
958	958	37	139	18	12	9	3	4	1	0	0
959	959	0	179	2	0	0	0	0	0	0	0
959	959	1	179	2	0	0	0	0	0	0	0
959	959	2	179	1	1	0	0	0	1	0	0
959	959	3	179	1	1	0	0	0	0	0	0
959	959	4	179	1	1	0	0	0	0	0	0
959	959	5	179	1	1	0	0	0	0	0	0
959	959	6	179	1	1	0	0	0	0	0	0
959	959	7	178	2	1	0	0	1	0	0	0
959	959	8	178	2	1	0	0	0	0	0	0
959	959	9	178	2	1	0	0	0	0	0	0
959	959	10	178	2	1	0	0	0	0	0	0
959	959	11	178	2	0	0	1	0	0	0	1
959	959	12	178	2	0	0	1	0	0	0	0
959	959	13	178	2	0	0	1	0	0	0	0
959	959	14	178	2	0	0	1	0	0	0	0
959	959	15	178	2	0	0	1	0	0	0	0
959	959	16	178	1	1	0	1	0	1	0	0
959	959	17	176	2	2	0	1	2	1	0	0
959	959	18	176	2	2	0	1	0	0	0	0
959	959	19	175	2	3	0	1	1	1	0	0
959	959	20	173	4	3	0	1	2	0	0	0
959	959	21	171	6	2	0	2	2	0	0	1
959	959	22	170	7	1	0	3	1	0	0	1
959	959	23	169	8	1	0	3	1	0	0	0
959	959	24	169	8	0	1	3	0	0	1	0
959	959	25	169	8	0	1	3	0	0	0	0
959	959	26	169	6	2	1	3	0	2	0	0
959	959	27	169	5	3	1	3	0	1	0	0
959	959	28	169	5	3	1	3	0	0	0	0
959	959	29	167	6	4	1	3	2	1	0	0
959	959	30	167	6	4	1	3	0	0	0	0
959	959	31	167	5	5	1	3	0	1	0	0
959	959	32	166	6	5	1	3	1	0	0	0
959	959	33	166	5	4	2	4	0	1	1	1
959	959	34	166	4	4	3	4	0	1	1	0
959	959	35	165	5	2	5	4	1	0	2	0
959	959	36	165	5	2	5	4	0	0	0	0
959	959	37	165	5	2	5	4	0	0	0	0
960	960	0	178	3	0	0	0	0	0	0	0
960	960	1	178	2	1	0	0	0	1	0	0
960	960	2	178	2	1	0	0	0	0	0	0
960	960	3	178	2	1	0	0	0	0	0	0
960	960	4	178	1	2	0	0	0	1	0	0
960	960	5	178	1	2	0	0	0	0	0	0
960	960	6	177	2	1	1	0	1	0	1	0
960	960	7	177	1	2	1	0	0	1	0	0
960	960	8	177	1	2	1	0	0	0	0	0
960	960	9	176	2	1	2	0	1	0	1	0
960	960	10	176	2	1	2	0	0	0	0	0
960	960	11	176	2	1	2	0	0	0	0	0
960	960	12	175	3	1	2	0	1	0	0	0
960	960	13	175	3	1	2	0	0	0	0	0
960	960	14	175	3	1	2	0	0	0	0	0
960	960	15	175	3	1	2	0	0	0	0	0
960	960	16	175	3	1	2	0	0	0	0	0
960	960	17	175	3	1	2	0	0	0	0	0
960	960	18	174	4	1	2	0	1	0	0	0
960	960	19	174	4	1	2	0	0	0	0	0
960	960	20	174	3	2	2	0	0	1	0	0
960	960	21	172	4	3	2	0	2	1	0	0
960	960	22	171	5	3	2	0	1	0	0	0
960	960	23	169	4	5	3	0	2	3	1	0
960	960	24	166	7	4	4	0	3	0	1	0
960	960	25	165	8	3	5	0	1	0	1	0
960	960	26	164	6	5	5	1	1	3	0	1
960	960	27	163	7	4	5	2	1	0	0	1
960	960	28	161	8	5	5	2	2	1	0	0
960	960	29	159	10	4	5	3	2	0	0	1
960	960	30	158	11	4	5	3	1	0	0	0
960	960	31	155	13	4	6	3	3	1	1	0
960	960	32	154	14	3	6	4	1	0	0	1
960	960	33	154	13	4	6	4	0	1	0	0
960	960	34	154	12	4	6	5	0	1	0	1
960	960	35	154	12	4	6	5	0	0	0	0
960	960	36	153	11	6	6	5	1	2	0	0
960	960	37	151	13	6	6	5	2	0	0	0
961	961	0	178	3	0	0	0	0	0	0	0
961	961	1	178	3	0	0	0	0	0	0	0
961	961	2	178	3	0	0	0	0	0	0	0
961	961	3	178	3	0	0	0	0	0	0	0
961	961	4	178	3	0	0	0	0	0	0	0
961	961	5	178	2	1	0	0	0	1	0	0
961	961	6	178	2	1	0	0	0	0	0	0
961	961	7	178	1	1	1	0	0	1	1	0
961	961	8	178	1	1	1	0	0	0	0	0
961	961	9	178	1	1	1	0	0	0	0	0
961	961	10	178	1	1	1	0	0	0	0	0
961	961	11	176	3	1	1	0	2	0	0	0
961	961	12	176	3	1	1	0	0	0	0	0
961	961	13	176	2	2	1	0	0	1	0	0
961	961	14	176	2	2	1	0	0	0	0	0
961	961	15	176	2	2	1	0	0	0	0	0
961	961	16	175	3	1	1	1	1	0	0	1
961	961	17	175	2	2	1	1	0	1	0	0
961	961	18	175	2	2	1	1	0	0	0	0
961	961	19	175	2	1	1	2	0	0	0	1
961	961	20	175	2	0	2	2	0	0	1	0
961	961	21	175	2	0	2	2	0	0	0	0
961	961	22	175	2	0	2	2	0	0	0	0
961	961	23	175	1	1	2	2	0	1	0	0
961	961	24	175	1	1	2	2	0	0	0	0
961	961	25	175	1	1	2	2	0	0	0	0
961	961	26	174	2	0	3	2	1	0	1	0
961	961	27	174	2	0	3	2	0	0	0	0
961	961	28	174	2	0	3	2	0	0	0	0
961	961	29	174	2	0	3	2	0	0	0	0
961	961	30	174	1	1	3	2	0	1	0	0
961	961	31	174	1	1	3	2	0	0	0	0
961	961	32	174	1	1	3	2	0	0	0	0
961	961	33	174	1	1	3	2	0	0	0	0
961	961	34	172	3	1	3	2	2	0	0	0
961	961	35	171	4	1	3	2	1	0	0	0
961	961	36	171	3	2	3	2	0	1	0	0
961	961	37	171	3	2	3	2	0	0	0	0
962	962	0	177	4	0	0	0	0	0	0	0
962	962	1	177	4	0	0	0	0	0	0	0
962	962	2	177	3	1	0	0	0	1	0	0
962	962	3	177	3	1	0	0	0	0	0	0
962	962	4	177	3	1	0	0	0	0	0	0
962	962	5	177	2	2	0	0	0	1	0	0
962	962	6	177	2	2	0	0	0	0	0	0
962	962	7	177	2	2	0	0	0	0	0	0
962	962	8	177	2	2	0	0	0	0	0	0
962	962	9	176	2	3	0	0	1	1	0	0
962	962	10	175	2	4	0	0	1	1	0	0
962	962	11	175	2	4	0	0	0	0	0	0
962	962	12	175	1	5	0	0	0	1	0	0
962	962	13	173	3	4	1	0	2	0	1	0
962	962	14	173	2	4	1	1	0	1	0	1
962	962	15	171	4	3	2	1	2	0	1	0
962	962	16	171	4	3	2	1	0	0	0	0
962	962	17	171	3	4	2	1	0	1	0	0
962	962	18	171	3	3	3	1	0	0	1	0
962	962	19	168	6	3	3	1	3	0	0	0
962	962	20	166	8	3	3	1	2	0	0	0
962	962	21	165	9	3	3	1	1	0	0	0
962	962	22	165	8	4	3	1	0	1	0	0
962	962	23	163	7	7	3	1	2	3	0	0
962	962	24	162	8	7	3	1	1	0	0	0
962	962	25	156	11	10	3	1	6	3	0	0
962	962	26	156	6	15	3	1	0	5	0	0
962	962	27	152	10	14	3	2	4	0	0	1
962	962	28	145	16	13	5	2	7	1	2	0
962	962	29	139	19	14	7	2	6	3	2	0
962	962	30	138	17	14	10	2	1	3	3	0
962	962	31	135	17	15	12	2	3	3	2	0
962	962	32	128	23	14	14	2	7	1	2	0
962	962	33	121	28	14	16	2	7	2	2	0
962	962	34	119	27	17	16	2	2	3	0	0
962	962	35	117	26	19	17	2	2	3	1	0
962	962	36	116	23	22	18	2	1	4	1	0
962	962	37	115	20	23	19	4	1	4	1	2
963	963	0	177	4	0	0	0	0	0	0	0
963	963	1	177	4	0	0	0	0	0	0	0
963	963	2	177	2	2	0	0	0	2	0	0
963	963	3	177	2	2	0	0	0	0	0	0
963	963	4	176	2	3	0	0	1	1	0	0
963	963	5	176	2	3	0	0	0	0	0	0
963	963	6	176	2	3	0	0	0	0	0	0
963	963	7	176	2	3	0	0	0	0	0	0
963	963	8	176	1	3	0	1	0	1	0	1
963	963	9	174	3	3	0	1	2	0	0	0
963	963	10	174	2	4	0	1	0	1	0	0
963	963	11	174	2	4	0	1	0	0	0	0
963	963	12	174	2	4	0	1	0	0	0	0
963	963	13	171	5	3	1	1	3	0	1	0
963	963	14	171	4	4	1	1	0	1	0	0
963	963	15	168	6	4	1	2	3	1	0	1
963	963	16	168	5	5	1	2	0	1	0	0
963	963	17	168	4	6	1	2	0	1	0	0
963	963	18	168	4	5	2	2	0	0	1	0
963	963	19	168	4	4	2	3	0	0	0	1
963	963	20	166	6	3	3	3	2	0	1	0
963	963	21	166	5	4	3	3	0	1	0	0
963	963	22	165	3	7	3	3	1	3	0	0
963	963	23	164	4	6	3	4	1	0	0	1
963	963	24	164	3	6	3	5	0	1	0	1
963	963	25	164	2	6	4	5	0	1	1	0
963	963	26	164	2	5	4	6	0	0	0	1
963	963	27	163	2	6	4	6	1	1	0	0
963	963	28	160	5	5	4	7	3	0	0	1
963	963	29	160	4	6	4	7	0	1	0	0
963	963	30	158	6	6	4	7	2	0	0	0
963	963	31	158	5	6	5	7	0	1	1	0
963	963	32	156	6	5	7	7	2	1	2	0
963	963	33	154	8	4	8	7	2	0	1	0
963	963	34	153	9	3	8	8	1	0	0	1
963	963	35	153	8	4	8	8	0	1	0	0
963	963	36	153	8	4	8	8	0	0	0	0
963	963	37	150	9	6	8	8	3	2	0	0
964	964	0	178	3	0	0	0	0	0	0	0
964	964	1	178	3	0	0	0	0	0	0	0
964	964	2	178	3	0	0	0	0	0	0	0
964	964	3	178	1	2	0	0	0	2	0	0
964	964	4	177	2	2	0	0	1	0	0	0
964	964	5	177	1	2	0	1	0	1	0	1
964	964	6	176	2	2	0	1	1	0	0	0
964	964	7	176	1	2	1	1	0	1	1	0
964	964	8	176	0	3	1	1	0	1	0	0
964	964	9	174	2	1	3	1	2	0	2	0
964	964	10	173	2	2	3	1	1	1	0	0
964	964	11	172	2	3	3	1	1	1	0	0
964	964	12	169	5	3	3	1	3	0	0	0
964	964	13	169	3	5	3	1	0	2	0	0
964	964	14	167	5	4	3	2	2	0	0	1
964	964	15	165	7	4	3	2	2	0	0	0
964	964	16	165	7	4	3	2	0	0	0	0
964	964	17	164	8	3	4	2	1	0	1	0
964	964	18	162	10	3	4	2	2	0	0	0
964	964	19	161	11	3	4	2	1	0	0	0
964	964	20	160	12	3	4	2	1	0	0	0
964	964	21	160	12	3	4	2	0	0	0	0
964	964	22	159	12	4	4	2	1	1	0	0
964	964	23	159	11	5	4	2	0	1	0	0
964	964	24	158	11	6	4	2	1	1	0	0
964	964	25	157	11	7	4	2	1	1	0	0
964	964	26	155	12	8	4	2	2	1	0	0
964	964	27	155	12	8	4	2	0	0	0	0
964	964	28	151	15	7	4	4	4	1	0	2
964	964	29	151	14	8	4	4	0	1	0	0
964	964	30	151	13	9	4	4	0	1	0	0
964	964	31	147	15	11	4	4	4	2	0	0
964	964	32	144	16	12	4	5	3	2	0	1
964	964	33	142	15	13	5	6	2	3	1	1
964	964	34	142	14	13	5	7	0	1	0	1
964	964	35	138	18	11	7	7	4	0	2	0
964	964	36	134	21	10	9	7	4	1	2	0
964	964	37	133	19	13	9	7	1	3	0	0
965	965	0	176	5	0	0	0	0	0	0	0
965	965	1	176	5	0	0	0	0	0	0	0
965	965	2	176	5	0	0	0	0	0	0	0
965	965	3	176	4	1	0	0	0	1	0	0
965	965	4	176	4	1	0	0	0	0	0	0
965	965	5	175	4	1	1	0	1	1	1	0
965	965	6	175	3	2	1	0	0	1	0	0
965	965	7	175	3	1	2	0	0	0	1	0
965	965	8	175	3	1	2	0	0	0	0	0
965	965	9	173	4	2	2	0	2	1	0	0
965	965	10	172	4	2	3	0	1	1	1	0
965	965	11	171	5	2	3	0	1	0	0	0
965	965	12	171	4	3	3	0	0	1	0	0
965	965	13	171	3	4	3	0	0	1	0	0
965	965	14	171	3	4	3	0	0	0	0	0
965	965	15	171	2	5	3	0	0	1	0	0
965	965	16	170	2	5	4	0	1	1	1	0
965	965	17	169	3	5	4	0	1	0	0	0
965	965	18	169	3	4	4	1	0	0	0	1
965	965	19	169	3	4	4	1	0	0	0	0
965	965	20	168	4	4	4	1	1	0	0	0
965	965	21	168	4	4	4	1	0	0	0	0
965	965	22	168	4	3	5	1	0	0	1	0
965	965	23	167	4	4	5	1	1	1	0	0
965	965	24	167	4	4	5	1	0	0	0	0
965	965	25	167	3	5	5	1	0	1	0	0
965	965	26	166	4	5	5	1	1	0	0	0
965	965	27	166	3	6	5	1	0	1	0	0
965	965	28	166	2	6	5	2	0	1	0	1
965	965	29	165	3	6	5	2	1	0	0	0
965	965	30	164	4	6	5	2	1	0	0	0
965	965	31	162	6	5	6	2	2	0	1	0
965	965	32	162	5	6	6	2	0	1	0	0
965	965	33	161	5	7	6	2	1	1	0	0
965	965	34	160	5	7	7	2	1	1	1	0
965	965	35	160	5	7	7	2	0	0	0	0
965	965	36	160	5	6	7	3	0	0	0	1
965	965	37	159	6	6	7	3	1	0	0	0
966	966	0	178	3	0	0	0	0	0	0	0
966	966	1	178	3	0	0	0	0	0	0	0
966	966	2	178	2	1	0	0	0	1	0	0
966	966	3	178	2	1	0	0	0	0	0	0
966	966	4	178	2	1	0	0	0	0	0	0
966	966	5	178	2	1	0	0	0	0	0	0
966	966	6	177	3	1	0	0	1	0	0	0
966	966	7	177	3	1	0	0	0	0	0	0
966	966	8	177	3	1	0	0	0	0	0	0
966	966	9	177	3	0	0	1	0	0	0	1
966	966	10	177	2	1	0	1	0	1	0	0
966	966	11	177	2	1	0	1	0	0	0	0
966	966	12	177	2	1	0	1	0	0	0	0
966	966	13	177	2	1	0	1	0	0	0	0
966	966	14	177	2	1	0	1	0	0	0	0
966	966	15	177	2	1	0	1	0	0	0	0
966	966	16	177	1	2	0	1	0	1	0	0
966	966	17	177	0	3	0	1	0	1	0	0
966	966	18	177	0	3	0	1	0	0	0	0
966	966	19	177	0	3	0	1	0	0	0	0
966	966	20	177	0	2	0	2	0	0	0	1
966	966	21	176	1	2	0	2	1	0	0	0
966	966	22	176	0	3	0	2	0	1	0	0
966	966	23	176	0	3	0	2	0	0	0	0
966	966	24	176	0	3	0	2	0	0	0	0
966	966	25	174	2	3	0	2	2	0	0	0
966	966	26	172	4	3	0	2	2	0	0	0
966	966	27	171	5	3	0	2	1	0	0	0
966	966	28	171	4	4	0	2	0	1	0	0
966	966	29	171	4	4	0	2	0	0	0	0
966	966	30	171	4	3	1	2	0	0	1	0
