replicate	draw	time	daily_cases
504	504	24	0
504	504	25	0
504	504	26	0
504	504	27	0
504	504	28	0
504	504	29	0
504	504	30	1
504	504	31	0
504	504	32	0
504	504	33	0
504	504	34	0
504	504	35	0
504	504	36	0
504	504	37	0
505	505	0	0
505	505	1	0
505	505	2	0
505	505	3	0
505	505	4	0
505	505	5	0
505	505	6	0
505	505	7	0
505	505	8	0
505	505	9	0
505	505	10	0
505	505	11	0
505	505	12	1
505	505	13	0
505	505	14	0
505	505	15	0
505	505	16	0
505	505	17	0
505	505	18	0
505	505	19	0
505	505	20	0
505	505	21	0
505	505	22	0
505	505	23	0
505	505	24	0
505	505	25	0
505	505	26	0
505	505	27	0
505	505	28	0
505	505	29	0
505	505	30	0
505	505	31	0
505	505	32	0
505	505	33	0
505	505	34	0
505	505	35	0
505	505	36	0
505	505	37	0
506	506	0	0
506	506	1	0
506	506	2	0
506	506	3	0
506	506	4	0
506	506	5	0
506	506	6	0
506	506	7	0
506	506	8	0
506	506	9	0
506	506	10	0
506	506	11	0
506	506	12	0
506	506	13	0
506	506	14	0
506	506	15	0
506	506	16	0
506	506	17	0
506	506	18	0
506	506	19	0
506	506	20	0
506	506	21	0
506	506	22	0
506	506	23	0
506	506	24	0
506	506	25	0
506	506	26	0
506	506	27	0
506	506	28	0
506	506	29	0
506	506	30	0
506	506	31	0
506	506	32	0
506	506	33	0
506	506	34	0
506	506	35	0
506	506	36	0
506	506	37	0
507	507	0	0
507	507	1	0
507	507	2	0
507	507	3	0
507	507	4	0
507	507	5	0
507	507	6	0
507	507	7	0
507	507	8	0
507	507	9	0
507	507	10	0
507	507	11	0
507	507	12	0
507	507	13	0
507	507	14	0
507	507	15	0
507	507	16	0
507	507	17	0
507	507	18	0
507	507	19	0
507	507	20	0
507	507	21	0
507	507	22	0
507	507	23	0
507	507	24	0
507	507	25	0
507	507	26	0
507	507	27	0
507	507	28	0
507	507	29	0
507	507	30	0
507	507	31	0
507	507	32	0
507	507	33	0
507	507	34	0
507	507	35	0
507	507	36	0
507	507	37	0
508	508	0	0
508	508	1	0
508	508	2	0
508	508	3	0
508	508	4	0
508	508	5	0
508	508	6	0
508	508	7	0
508	508	8	0
508	508	9	0
508	508	10	0
508	508	11	0
508	508	12	0
508	508	13	0
508	508	14	0
508	508	15	0
508	508	16	0
508	508	17	0
508	508	18	0
508	508	19	0
508	508	20	0
508	508	21	0
508	508	22	0
508	508	23	0
508	508	24	3
508	508	25	0
508	508	26	0
508	508	27	0
508	508	28	0
508	508	29	0
508	508	30	1
508	508	31	0
508	508	32	0
508	508	33	0
508	508	34	0
508	508	35	0
508	508	36	0
508	508	37	0
509	509	0	0
509	509	1	0
509	509	2	0
509	509	3	0
509	509	4	0
509	509	5	0
509	509	6	0
509	509	7	0
509	509	8	2
509	509	9	0
509	509	10	0
509	509	11	0
509	509	12	0
509	509	13	0
509	509	14	0
509	509	15	2
509	509	16	0
509	509	17	2
509	509	18	1
509	509	19	0
509	509	20	3
509	509	21	3
509	509	22	0
509	509	23	2
509	509	24	0
509	509	25	0
509	509	26	0
509	509	27	5
509	509	28	2
509	509	29	1
509	509	30	0
509	509	31	1
509	509	32	1
509	509	33	1
509	509	34	0
509	509	35	0
509	509	36	3
509	509	37	2
510	510	0	0
510	510	1	0
510	510	2	0
510	510	3	0
510	510	4	0
510	510	5	0
510	510	6	0
510	510	7	0
510	510	8	0
510	510	9	0
510	510	10	0
510	510	11	0
510	510	12	0
510	510	13	0
510	510	14	0
510	510	15	0
510	510	16	0
510	510	17	0
510	510	18	0
510	510	19	0
510	510	20	0
510	510	21	0
510	510	22	0
510	510	23	0
510	510	24	0
510	510	25	0
510	510	26	0
510	510	27	0
510	510	28	0
510	510	29	0
510	510	30	0
510	510	31	0
510	510	32	0
510	510	33	0
510	510	34	0
510	510	35	0
510	510	36	0
510	510	37	0
511	511	0	0
511	511	1	0
511	511	2	0
511	511	3	0
511	511	4	0
511	511	5	0
511	511	6	0
511	511	7	0
511	511	8	0
511	511	9	0
511	511	10	0
511	511	11	0
511	511	12	0
511	511	13	0
511	511	14	0
511	511	15	0
511	511	16	0
511	511	17	1
511	511	18	0
511	511	19	0
511	511	20	0
511	511	21	0
511	511	22	0
511	511	23	0
511	511	24	0
511	511	25	0
511	511	26	0
511	511	27	0
511	511	28	0
511	511	29	0
511	511	30	0
511	511	31	0
511	511	32	0
511	511	33	0
511	511	34	0
511	511	35	0
511	511	36	0
511	511	37	0
512	512	0	0
512	512	1	0
512	512	2	0
512	512	3	0
512	512	4	0
512	512	5	2
512	512	6	0
512	512	7	0
512	512	8	0
512	512	9	0
512	512	10	0
512	512	11	0
512	512	12	0
512	512	13	0
512	512	14	0
512	512	15	0
512	512	16	0
512	512	17	0
512	512	18	0
512	512	19	0
512	512	20	0
512	512	21	0
512	512	22	0
512	512	23	0
512	512	24	0
512	512	25	0
512	512	26	0
512	512	27	0
512	512	28	0
512	512	29	0
512	512	30	0
512	512	31	0
512	512	32	0
512	512	33	0
512	512	34	0
512	512	35	2
512	512	36	0
512	512	37	0
513	513	0	0
513	513	1	0
513	513	2	0
513	513	3	0
513	513	4	0
513	513	5	0
513	513	6	0
513	513	7	1
513	513	8	0
513	513	9	0
513	513	10	0
513	513	11	0
513	513	12	0
513	513	13	0
513	513	14	0
513	513	15	0
513	513	16	0
513	513	17	0
513	513	18	0
513	513	19	1
513	513	20	0
513	513	21	0
513	513	22	0
513	513	23	0
513	513	24	0
513	513	25	0
513	513	26	0
513	513	27	0
513	513	28	0
513	513	29	0
513	513	30	0
513	513	31	0
513	513	32	0
513	513	33	0
513	513	34	0
513	513	35	0
513	513	36	0
513	513	37	0
514	514	0	0
514	514	1	0
514	514	2	0
514	514	3	0
514	514	4	0
514	514	5	0
514	514	6	0
514	514	7	0
514	514	8	2
514	514	9	0
514	514	10	0
514	514	11	0
514	514	12	0
514	514	13	1
514	514	14	0
514	514	15	0
514	514	16	0
514	514	17	0
514	514	18	0
514	514	19	0
514	514	20	0
514	514	21	0
514	514	22	2
514	514	23	0
514	514	24	0
514	514	25	0
514	514	26	1
514	514	27	0
514	514	28	1
514	514	29	0
514	514	30	0
514	514	31	0
514	514	32	1
514	514	33	2
514	514	34	2
514	514	35	1
514	514	36	0
514	514	37	0
515	515	0	0
515	515	1	0
515	515	2	0
515	515	3	0
515	515	4	0
515	515	5	0
515	515	6	1
515	515	7	0
515	515	8	0
515	515	9	0
515	515	10	0
515	515	11	0
515	515	12	0
515	515	13	2
515	515	14	0
515	515	15	0
515	515	16	0
515	515	17	0
515	515	18	0
515	515	19	0
515	515	20	0
515	515	21	0
515	515	22	0
515	515	23	0
515	515	24	1
515	515	25	0
515	515	26	2
515	515	27	0
515	515	28	0
515	515	29	0
515	515	30	0
515	515	31	0
515	515	32	0
515	515	33	0
515	515	34	0
515	515	35	3
515	515	36	0
515	515	37	0
516	516	0	0
516	516	1	0
516	516	2	0
516	516	3	1
516	516	4	0
516	516	5	0
516	516	6	0
516	516	7	0
516	516	8	0
516	516	9	0
516	516	10	0
516	516	11	0
516	516	12	0
516	516	13	1
516	516	14	0
516	516	15	0
516	516	16	0
516	516	17	0
516	516	18	0
516	516	19	3
516	516	20	0
516	516	21	0
516	516	22	1
516	516	23	0
516	516	24	1
516	516	25	0
516	516	26	0
516	516	27	6
516	516	28	0
516	516	29	6
516	516	30	0
516	516	31	1
516	516	32	0
516	516	33	2
516	516	34	1
516	516	35	0
516	516	36	1
516	516	37	0
517	517	0	0
517	517	1	0
517	517	2	1
517	517	3	0
517	517	4	0
517	517	5	0
517	517	6	0
517	517	7	0
517	517	8	0
517	517	9	0
517	517	10	0
517	517	11	0
517	517	12	1
517	517	13	0
517	517	14	0
517	517	15	0
517	517	16	0
517	517	17	0
517	517	18	0
517	517	19	0
517	517	20	0
517	517	21	0
517	517	22	0
517	517	23	0
517	517	24	0
517	517	25	0
517	517	26	0
517	517	27	0
517	517	28	0
517	517	29	0
517	517	30	0
517	517	31	0
517	517	32	0
517	517	33	1
517	517	34	0
517	517	35	3
517	517	36	0
517	517	37	0
518	518	0	0
518	518	1	0
518	518	2	0
518	518	3	0
518	518	4	1
518	518	5	0
518	518	6	0
518	518	7	0
518	518	8	0
518	518	9	1
518	518	10	0
518	518	11	0
518	518	12	0
518	518	13	0
518	518	14	0
518	518	15	0
518	518	16	0
518	518	17	0
518	518	18	0
518	518	19	0
518	518	20	0
518	518	21	0
518	518	22	0
518	518	23	1
518	518	24	0
518	518	25	0
518	518	26	2
518	518	27	1
518	518	28	0
518	518	29	0
518	518	30	0
518	518	31	0
518	518	32	0
518	518	33	0
518	518	34	0
518	518	35	0
518	518	36	3
518	518	37	0
519	519	0	0
519	519	1	0
519	519	2	0
519	519	3	0
519	519	4	0
519	519	5	0
519	519	6	0
519	519	7	0
519	519	8	2
519	519	9	0
519	519	10	0
519	519	11	3
519	519	12	1
519	519	13	0
519	519	14	0
519	519	15	0
519	519	16	0
519	519	17	0
519	519	18	0
519	519	19	0
519	519	20	0
519	519	21	0
519	519	22	0
519	519	23	0
519	519	24	0
519	519	25	0
519	519	26	0
519	519	27	0
519	519	28	0
519	519	29	0
519	519	30	2
519	519	31	0
519	519	32	1
519	519	33	0
519	519	34	0
519	519	35	0
519	519	36	0
519	519	37	0
520	520	0	0
520	520	1	1
520	520	2	0
520	520	3	0
520	520	4	0
520	520	5	0
520	520	6	0
520	520	7	0
520	520	8	2
520	520	9	0
520	520	10	1
520	520	11	0
520	520	12	1
520	520	13	0
520	520	14	0
520	520	15	0
520	520	16	2
520	520	17	0
520	520	18	4
520	520	19	1
520	520	20	3
520	520	21	4
520	520	22	2
520	520	23	0
520	520	24	4
520	520	25	3
520	520	26	5
520	520	27	4
520	520	28	3
520	520	29	2
520	520	30	7
520	520	31	8
520	520	32	3
520	520	33	2
520	520	34	1
520	520	35	6
520	520	36	2
520	520	37	8
521	521	0	0
521	521	1	2
521	521	2	1
521	521	3	1
521	521	4	0
521	521	5	0
521	521	6	0
521	521	7	0
521	521	8	4
521	521	9	0
521	521	10	3
521	521	11	0
521	521	12	2
521	521	13	1
521	521	14	1
521	521	15	0
521	521	16	0
521	521	17	1
521	521	18	3
521	521	19	1
521	521	20	5
521	521	21	6
521	521	22	0
521	521	23	5
521	521	24	0
521	521	25	0
521	521	26	6
521	521	27	4
521	521	28	0
521	521	29	0
521	521	30	0
521	521	31	11
521	521	32	5
521	521	33	1
521	521	34	1
521	521	35	7
521	521	36	1
521	521	37	2
522	522	0	0
522	522	1	0
522	522	2	1
522	522	3	0
522	522	4	2
522	522	5	0
522	522	6	0
522	522	7	0
522	522	8	0
522	522	9	0
522	522	10	0
522	522	11	0
522	522	12	0
522	522	13	0
522	522	14	0
522	522	15	0
522	522	16	0
522	522	17	0
522	522	18	0
522	522	19	0
522	522	20	0
522	522	21	0
522	522	22	0
522	522	23	0
522	522	24	0
522	522	25	0
522	522	26	0
522	522	27	0
522	522	28	0
522	522	29	0
522	522	30	2
522	522	31	0
522	522	32	1
522	522	33	1
522	522	34	0
522	522	35	0
522	522	36	0
522	522	37	0
523	523	0	0
523	523	1	0
523	523	2	0
523	523	3	0
523	523	4	0
523	523	5	0
523	523	6	0
523	523	7	0
523	523	8	0
523	523	9	0
523	523	10	2
523	523	11	0
523	523	12	0
523	523	13	1
523	523	14	0
523	523	15	0
523	523	16	0
523	523	17	0
523	523	18	0
523	523	19	0
523	523	20	0
523	523	21	0
523	523	22	0
523	523	23	0
523	523	24	0
523	523	25	0
523	523	26	0
523	523	27	0
523	523	28	0
523	523	29	0
523	523	30	0
523	523	31	0
523	523	32	0
523	523	33	0
523	523	34	1
523	523	35	0
523	523	36	0
523	523	37	0
524	524	0	0
524	524	1	0
524	524	2	1
524	524	3	0
524	524	4	0
524	524	5	0
524	524	6	0
524	524	7	0
524	524	8	0
524	524	9	0
524	524	10	0
524	524	11	3
524	524	12	1
524	524	13	0
524	524	14	0
524	524	15	0
524	524	16	0
524	524	17	0
524	524	18	0
524	524	19	0
524	524	20	0
524	524	21	0
524	524	22	0
524	524	23	0
524	524	24	0
524	524	25	0
524	524	26	0
524	524	27	0
524	524	28	0
524	524	29	0
524	524	30	0
524	524	31	1
524	524	32	3
524	524	33	0
524	524	34	0
524	524	35	0
524	524	36	0
524	524	37	1
525	525	0	0
525	525	1	0
525	525	2	0
525	525	3	0
525	525	4	0
525	525	5	0
525	525	6	0
525	525	7	0
525	525	8	0
525	525	9	0
525	525	10	0
525	525	11	0
525	525	12	0
525	525	13	0
525	525	14	1
525	525	15	1
525	525	16	0
525	525	17	0
525	525	18	0
525	525	19	0
525	525	20	0
525	525	21	0
525	525	22	0
525	525	23	0
525	525	24	0
525	525	25	0
525	525	26	0
525	525	27	1
525	525	28	0
525	525	29	0
525	525	30	0
525	525	31	2
525	525	32	0
525	525	33	0
525	525	34	0
525	525	35	0
525	525	36	0
525	525	37	0
526	526	0	0
526	526	1	0
526	526	2	0
526	526	3	0
526	526	4	0
526	526	5	1
526	526	6	0
526	526	7	0
526	526	8	0
526	526	9	2
526	526	10	0
526	526	11	0
526	526	12	0
526	526	13	0
526	526	14	0
526	526	15	0
526	526	16	1
526	526	17	0
526	526	18	0
526	526	19	0
526	526	20	0
526	526	21	0
526	526	22	0
526	526	23	0
526	526	24	0
526	526	25	0
526	526	26	0
526	526	27	0
526	526	28	0
526	526	29	0
526	526	30	0
526	526	31	0
526	526	32	0
526	526	33	0
526	526	34	0
526	526	35	0
526	526	36	0
526	526	37	0
527	527	0	0
527	527	1	0
527	527	2	0
527	527	3	1
527	527	4	0
527	527	5	0
527	527	6	0
527	527	7	0
527	527	8	0
527	527	9	0
527	527	10	0
527	527	11	0
527	527	12	0
527	527	13	0
527	527	14	0
527	527	15	0
527	527	16	0
527	527	17	0
527	527	18	0
527	527	19	0
527	527	20	0
527	527	21	0
527	527	22	0
527	527	23	0
527	527	24	0
527	527	25	0
527	527	26	0
527	527	27	0
527	527	28	0
527	527	29	3
527	527	30	0
527	527	31	2
527	527	32	0
527	527	33	0
527	527	34	0
527	527	35	0
527	527	36	0
527	527	37	0
528	528	0	0
528	528	1	0
528	528	2	0
528	528	3	1
528	528	4	0
528	528	5	0
528	528	6	0
528	528	7	0
528	528	8	0
528	528	9	0
528	528	10	0
528	528	11	0
528	528	12	0
528	528	13	0
528	528	14	2
528	528	15	2
528	528	16	0
528	528	17	0
528	528	18	0
528	528	19	0
528	528	20	0
528	528	21	0
528	528	22	0
528	528	23	1
528	528	24	0
528	528	25	0
528	528	26	0
528	528	27	0
528	528	28	1
528	528	29	3
528	528	30	0
528	528	31	0
528	528	32	2
528	528	33	0
528	528	34	0
528	528	35	0
528	528	36	0
528	528	37	2
529	529	0	0
529	529	1	0
529	529	2	0
529	529	3	0
529	529	4	0
529	529	5	0
529	529	6	0
529	529	7	0
529	529	8	0
529	529	9	0
529	529	10	0
529	529	11	0
529	529	12	0
529	529	13	0
529	529	14	0
529	529	15	0
529	529	16	0
529	529	17	0
529	529	18	3
529	529	19	0
529	529	20	3
529	529	21	0
529	529	22	0
529	529	23	0
529	529	24	0
529	529	25	0
529	529	26	6
529	529	27	0
529	529	28	1
529	529	29	0
529	529	30	1
529	529	31	1
529	529	32	0
529	529	33	0
529	529	34	1
529	529	35	3
529	529	36	0
529	529	37	3
530	530	0	0
530	530	1	0
530	530	2	0
530	530	3	0
530	530	4	0
530	530	5	0
530	530	6	0
530	530	7	0
530	530	8	1
530	530	9	0
530	530	10	0
530	530	11	0
530	530	12	0
530	530	13	0
530	530	14	0
530	530	15	0
530	530	16	0
530	530	17	0
530	530	18	0
530	530	19	0
530	530	20	2
530	530	21	0
530	530	22	0
530	530	23	0
530	530	24	0
530	530	25	0
530	530	26	0
530	530	27	0
530	530	28	0
530	530	29	1
530	530	30	0
530	530	31	2
530	530	32	0
530	530	33	4
530	530	34	1
530	530	35	0
530	530	36	0
530	530	37	1
531	531	0	0
531	531	1	0
531	531	2	0
531	531	3	0
531	531	4	0
531	531	5	0
531	531	6	0
531	531	7	0
531	531	8	3
531	531	9	0
531	531	10	0
531	531	11	1
531	531	12	0
531	531	13	0
531	531	14	1
531	531	15	0
531	531	16	0
531	531	17	2
531	531	18	0
531	531	19	0
531	531	20	0
531	531	21	0
531	531	22	1
531	531	23	0
531	531	24	3
531	531	25	2
531	531	26	1
531	531	27	0
531	531	28	0
531	531	29	0
531	531	30	2
531	531	31	1
531	531	32	0
531	531	33	3
531	531	34	4
531	531	35	4
531	531	36	0
531	531	37	4
532	532	0	0
532	532	1	0
532	532	2	0
532	532	3	0
532	532	4	0
532	532	5	0
532	532	6	1
532	532	7	0
532	532	8	0
532	532	9	0
532	532	10	1
532	532	11	2
532	532	12	1
532	532	13	0
532	532	14	0
532	532	15	0
532	532	16	0
532	532	17	0
532	532	18	0
532	532	19	0
532	532	20	4
532	532	21	2
532	532	22	0
532	532	23	0
532	532	24	0
532	532	25	0
532	532	26	2
532	532	27	2
532	532	28	0
532	532	29	0
532	532	30	5
532	532	31	6
532	532	32	0
532	532	33	4
532	532	34	1
532	532	35	4
532	532	36	2
532	532	37	0
533	533	0	0
533	533	1	0
533	533	2	0
533	533	3	0
533	533	4	1
533	533	5	0
533	533	6	0
533	533	7	0
533	533	8	0
533	533	9	0
533	533	10	0
533	533	11	0
533	533	12	0
533	533	13	0
533	533	14	1
533	533	15	4
533	533	16	0
533	533	17	0
533	533	18	0
533	533	19	0
533	533	20	0
533	533	21	1
533	533	22	0
533	533	23	1
533	533	24	2
533	533	25	0
533	533	26	2
533	533	27	0
533	533	28	2
533	533	29	2
533	533	30	2
533	533	31	0
533	533	32	2
533	533	33	0
533	533	34	7
533	533	35	4
533	533	36	2
533	533	37	0
534	534	0	0
534	534	1	0
534	534	2	0
534	534	3	0
534	534	4	0
534	534	5	0
534	534	6	1
534	534	7	0
534	534	8	0
534	534	9	0
534	534	10	0
534	534	11	0
534	534	12	0
534	534	13	0
534	534	14	0
534	534	15	0
534	534	16	2
534	534	17	1
534	534	18	1
534	534	19	0
534	534	20	0
534	534	21	0
534	534	22	0
534	534	23	0
534	534	24	0
534	534	25	1
534	534	26	1
534	534	27	0
534	534	28	0
534	534	29	0
534	534	30	0
534	534	31	1
534	534	32	1
534	534	33	0
534	534	34	0
534	534	35	2
534	534	36	4
534	534	37	8
535	535	0	0
535	535	1	1
535	535	2	0
535	535	3	0
535	535	4	1
535	535	5	0
535	535	6	1
535	535	7	0
535	535	8	1
535	535	9	0
535	535	10	0
535	535	11	0
535	535	12	1
535	535	13	0
535	535	14	4
535	535	15	0
535	535	16	0
535	535	17	3
535	535	18	0
535	535	19	0
535	535	20	2
535	535	21	0
535	535	22	0
535	535	23	4
535	535	24	2
535	535	25	1
535	535	26	4
535	535	27	2
535	535	28	2
535	535	29	6
535	535	30	2
535	535	31	4
535	535	32	8
535	535	33	6
535	535	34	0
535	535	35	6
535	535	36	3
535	535	37	5
536	536	0	0
536	536	1	0
536	536	2	0
536	536	3	0
536	536	4	0
536	536	5	0
536	536	6	0
536	536	7	2
536	536	8	2
536	536	9	0
536	536	10	0
536	536	11	0
536	536	12	0
536	536	13	0
536	536	14	0
536	536	15	0
536	536	16	0
536	536	17	2
536	536	18	0
536	536	19	3
536	536	20	0
536	536	21	2
536	536	22	3
536	536	23	2
536	536	24	4
536	536	25	0
536	536	26	0
536	536	27	3
536	536	28	1
536	536	29	1
536	536	30	3
536	536	31	2
536	536	32	0
536	536	33	7
536	536	34	4
536	536	35	0
536	536	36	0
536	536	37	0
537	537	0	0
537	537	1	0
537	537	2	0
537	537	3	0
537	537	4	2
537	537	5	0
537	537	6	0
537	537	7	0
537	537	8	0
537	537	9	0
537	537	10	0
537	537	11	0
537	537	12	2
537	537	13	0
537	537	14	0
537	537	15	1
537	537	16	0
537	537	17	0
537	537	18	3
537	537	19	0
537	537	20	0
537	537	21	1
537	537	22	0
537	537	23	0
537	537	24	0
537	537	25	0
537	537	26	2
537	537	27	2
537	537	28	3
537	537	29	4
537	537	30	2
537	537	31	1
537	537	32	1
537	537	33	1
537	537	34	3
537	537	35	3
537	537	36	1
537	537	37	1
538	538	0	0
538	538	1	0
538	538	2	0
538	538	3	0
538	538	4	0
538	538	5	0
538	538	6	1
538	538	7	0
538	538	8	0
538	538	9	0
538	538	10	0
538	538	11	0
538	538	12	0
538	538	13	0
538	538	14	1
538	538	15	0
538	538	16	0
538	538	17	0
538	538	18	0
538	538	19	0
538	538	20	0
538	538	21	1
538	538	22	0
538	538	23	1
538	538	24	0
538	538	25	0
538	538	26	1
538	538	27	0
538	538	28	0
538	538	29	0
538	538	30	1
538	538	31	0
538	538	32	0
538	538	33	0
538	538	34	1
538	538	35	1
538	538	36	0
538	538	37	0
539	539	0	0
539	539	1	0
539	539	2	0
539	539	3	0
539	539	4	0
539	539	5	0
539	539	6	0
539	539	7	1
539	539	8	3
539	539	9	0
539	539	10	0
539	539	11	0
539	539	12	0
539	539	13	0
539	539	14	0
539	539	15	1
539	539	16	0
539	539	17	0
539	539	18	0
539	539	19	0
539	539	20	0
539	539	21	0
539	539	22	3
539	539	23	0
539	539	24	0
539	539	25	0
539	539	26	0
539	539	27	0
539	539	28	1
539	539	29	0
539	539	30	0
539	539	31	0
539	539	32	0
539	539	33	0
539	539	34	0
539	539	35	0
539	539	36	0
539	539	37	1
540	540	0	0
540	540	1	0
540	540	2	0
540	540	3	0
540	540	4	0
540	540	5	1
540	540	6	0
540	540	7	1
540	540	8	0
540	540	9	3
540	540	10	0
540	540	11	0
540	540	12	0
540	540	13	2
540	540	14	1
540	540	15	0
540	540	16	2
540	540	17	0
540	540	18	0
540	540	19	6
540	540	20	2
540	540	21	0
540	540	22	1
540	540	23	3
540	540	24	1
540	540	25	1
540	540	26	2
540	540	27	1
540	540	28	0
540	540	29	5
540	540	30	2
540	540	31	3
540	540	32	3
540	540	33	2
540	540	34	0
540	540	35	4
540	540	36	3
540	540	37	4
541	541	0	0
541	541	1	0
541	541	2	1
541	541	3	0
541	541	4	0
541	541	5	1
541	541	6	0
541	541	7	0
541	541	8	0
541	541	9	0
541	541	10	0
541	541	11	0
541	541	12	0
541	541	13	0
541	541	14	0
541	541	15	0
541	541	16	0
541	541	17	0
541	541	18	1
541	541	19	0
541	541	20	0
541	541	21	0
541	541	22	0
541	541	23	4
541	541	24	0
541	541	25	0
541	541	26	3
541	541	27	0
541	541	28	0
541	541	29	0
541	541	30	0
541	541	31	0
541	541	32	0
541	541	33	0
541	541	34	0
541	541	35	0
541	541	36	0
541	541	37	0
542	542	0	0
542	542	1	0
542	542	2	0
542	542	3	2
542	542	4	0
542	542	5	0
542	542	6	0
542	542	7	0
542	542	8	2
542	542	9	0
542	542	10	0
542	542	11	0
542	542	12	0
542	542	13	0
542	542	14	0
542	542	15	0
542	542	16	0
542	542	17	0
542	542	18	1
542	542	19	0
542	542	20	3
542	542	21	0
542	542	22	0
542	542	23	0
542	542	24	0
542	542	25	0
542	542	26	0
542	542	27	1
542	542	28	0
542	542	29	0
542	542	30	0
542	542	31	0
542	542	32	0
542	542	33	0
542	542	34	1
542	542	35	1
542	542	36	0
542	542	37	0
543	543	0	0
543	543	1	0
543	543	2	0
543	543	3	0
543	543	4	2
543	543	5	0
543	543	6	0
543	543	7	3
543	543	8	0
543	543	9	0
543	543	10	0
543	543	11	0
543	543	12	0
543	543	13	0
543	543	14	0
543	543	15	0
543	543	16	0
543	543	17	0
543	543	18	0
543	543	19	0
543	543	20	0
543	543	21	1
543	543	22	0
543	543	23	0
543	543	24	0
543	543	25	0
543	543	26	0
543	543	27	0
543	543	28	0
543	543	29	0
543	543	30	0
543	543	31	0
543	543	32	0
543	543	33	0
543	543	34	0
543	543	35	1
543	543	36	0
543	543	37	1
544	544	0	0
544	544	1	1
544	544	2	0
544	544	3	0
544	544	4	0
544	544	5	0
544	544	6	2
544	544	7	0
544	544	8	0
544	544	9	0
544	544	10	0
544	544	11	0
544	544	12	0
544	544	13	0
544	544	14	2
544	544	15	0
544	544	16	0
544	544	17	0
544	544	18	0
544	544	19	2
544	544	20	0
544	544	21	1
544	544	22	0
544	544	23	0
544	544	24	0
544	544	25	1
544	544	26	0
544	544	27	0
544	544	28	0
544	544	29	0
544	544	30	0
544	544	31	0
544	544	32	0
544	544	33	0
544	544	34	0
544	544	35	0
544	544	36	0
544	544	37	0
545	545	0	0
545	545	1	0
545	545	2	0
545	545	3	0
545	545	4	0
545	545	5	0
545	545	6	1
545	545	7	1
545	545	8	0
545	545	9	0
545	545	10	0
545	545	11	0
545	545	12	1
545	545	13	0
545	545	14	0
545	545	15	0
545	545	16	0
545	545	17	0
545	545	18	0
545	545	19	0
545	545	20	0
545	545	21	0
545	545	22	0
545	545	23	0
545	545	24	0
545	545	25	0
545	545	26	0
545	545	27	0
545	545	28	0
545	545	29	0
545	545	30	0
545	545	31	0
545	545	32	0
545	545	33	0
545	545	34	0
545	545	35	0
545	545	36	0
545	545	37	0
546	546	0	0
546	546	1	0
546	546	2	1
546	546	3	0
546	546	4	0
546	546	5	0
546	546	6	0
546	546	7	0
546	546	8	0
546	546	9	0
546	546	10	0
546	546	11	0
546	546	12	0
546	546	13	1
546	546	14	0
546	546	15	0
546	546	16	0
546	546	17	0
546	546	18	0
546	546	19	0
546	546	20	0
546	546	21	0
546	546	22	0
546	546	23	0
546	546	24	0
546	546	25	0
546	546	26	0
546	546	27	0
546	546	28	1
546	546	29	0
546	546	30	0
546	546	31	2
546	546	32	0
546	546	33	0
546	546	34	1
546	546	35	0
546	546	36	0
546	546	37	0
547	547	0	0
547	547	1	1
547	547	2	2
547	547	3	0
547	547	4	0
547	547	5	0
547	547	6	0
547	547	7	0
547	547	8	0
547	547	9	0
547	547	10	0
547	547	11	0
547	547	12	0
547	547	13	0
547	547	14	0
547	547	15	0
547	547	16	0
547	547	17	0
547	547	18	0
547	547	19	0
547	547	20	0
547	547	21	0
547	547	22	0
547	547	23	0
547	547	24	0
547	547	25	0
547	547	26	0
547	547	27	0
547	547	28	1
547	547	29	0
547	547	30	3
547	547	31	0
547	547	32	2
547	547	33	0
547	547	34	0
547	547	35	0
547	547	36	0
547	547	37	0
548	548	0	0
548	548	1	2
548	548	2	0
548	548	3	0
548	548	4	0
548	548	5	0
548	548	6	0
548	548	7	4
548	548	8	0
548	548	9	0
548	548	10	0
548	548	11	0
548	548	12	0
548	548	13	0
548	548	14	0
548	548	15	0
548	548	16	0
548	548	17	0
548	548	18	0
548	548	19	0
548	548	20	0
548	548	21	0
548	548	22	0
548	548	23	0
548	548	24	0
548	548	25	0
548	548	26	1
548	548	27	0
548	548	28	0
548	548	29	0
548	548	30	0
548	548	31	0
548	548	32	0
548	548	33	1
548	548	34	0
548	548	35	0
548	548	36	0
548	548	37	1
549	549	0	0
549	549	1	3
549	549	2	1
549	549	3	0
549	549	4	1
549	549	5	0
549	549	6	0
549	549	7	0
549	549	8	0
549	549	9	0
549	549	10	0
549	549	11	0
549	549	12	0
549	549	13	0
549	549	14	0
549	549	15	0
549	549	16	0
549	549	17	0
549	549	18	0
549	549	19	1
549	549	20	3
549	549	21	0
549	549	22	2
549	549	23	0
549	549	24	0
549	549	25	1
549	549	26	0
549	549	27	0
549	549	28	1
549	549	29	0
549	549	30	0
549	549	31	0
549	549	32	0
549	549	33	1
549	549	34	1
549	549	35	3
549	549	36	0
549	549	37	1
550	550	0	0
550	550	1	3
550	550	2	1
550	550	3	0
550	550	4	2
550	550	5	0
550	550	6	0
550	550	7	0
550	550	8	0
550	550	9	0
550	550	10	0
550	550	11	1
550	550	12	0
550	550	13	0
550	550	14	0
550	550	15	3
550	550	16	0
550	550	17	0
550	550	18	1
550	550	19	0
550	550	20	6
550	550	21	2
550	550	22	0
550	550	23	2
