beta	z_lat	d_inf	delta	e0_extra	R0
0.19011753803279424	17.265803714029747	7.958052533298189	0.4256949513041052	1.3488170996682567	1.512965355166293
0.2396789289369149	17.623260156633282	8.468403427814865	0.47616451868182486	2.524025460000335	2.0296978633843654
0.31677245243449215	26.184358743660756	8.189567802521356	0.3201815076445141	2.2209384365601528	2.594229477183245
0.4347815475868099	24.102398951052137	8.63343881651487	0.39459447706898554	1.3768973964501992	3.753659889640372
0.2866451027176128	16.137742466238773	9.086892072670368	0.39938942845630826	3.685860858362607	2.604713111554459
0.40693186485628247	17.415464171010026	10.301201536709552	0.46617314207255056	2.472515118410784	4.191887151593621
0.28187776131097514	15.052339398567351	13.646048836686296	0.3361510176590856	3.0463840430146822	3.84651769682537
0.25700788161246857	15.602149115554605	13.996373848351949	0.35102298286581574	3.1897436564633694	3.597178393021089
0.2446575355114394	16.24283925568714	13.519106679521876	0.34481902153877847	3.512063820615438	3.307551322528061
0.22806539938715423	14.37824547297146	12.248316551435567	0.3063655412927314	2.51965149293544	2.793417206123444
0.2686258695887112	17.445322196916035	11.07519248544157	0.315050149746023	2.563532198443793	2.9750832122641016
0.2695595392979176	19.011933476565247	11.082185982272678	0.31748017360118824	3.584499851990045	2.9873089477952637
0.2874578294635936	19.8553145324776	10.182635014271028	0.3153090740508109	3.017272421374639	2.9270781594223383
0.43601776473482445	19.848799774688775	8.068157912366091	0.30098953555533847	1.3130404752413327	3.517860178477451
0.47242526550348674	14.15059465562416	7.384710770730803	0.30381562033699444	0.9982859650535685	3.4887239465289577
0.4222399006877847	13.862698090227967	9.172576447962792	0.42294606613232727	1.4224095603696294	3.8730277684389223
0.4120407684460162	16.773624094702992	8.08785594086196	0.3674260948634571	2.2884026177419567	3.3325263769534397
0.14677703922063678	17.438684243943626	10.7271241703166	0.30866658248026213	1.46250796662349	1.5744955250712005
0.11797850634492917	16.70893930665128	11.16924895963262	0.3085770671495125	1.86147348905036	1.3177313092521106
