chain	draw	a0	beta	d_home	h0	i0	d_school
1	9020	1.4152	0.8487	2.6173	4.4121	3.0622	1.0
1	9025	1.578	0.655	3.1046	10.6235	11.8093	1.0
1	9030	1.469	0.5426	3.1567	7.0875	11.8093	1.0
1	9035	1.6795	0.517	2.8487	7.0875	3.863	1.0
1	9040	1.6795	0.8284	3.1264	10.3166	11.841	1.0
1	9045	1.68	0.7373	3.9733	6.0715	10.5622	1.0
1	9050	2.2969	0.7373	2.1102	0.9563	11.7385	1.0
1	9055	2.5049	0.6798	2.3921	8.7792	10.3447	1.0
1	9060	1.7181	1.07	2.9168	8.7792	10.3447	1.0
1	9065	1.7181	2.0601	2.9168	8.9229	4.9397	1.0
1	9070	1.2211	1.3427	2.1931	5.0433	4.5711	1.0
1	9075	3.2125	1.927	2.8897	6.4977	1.1669	1.0
1	9080	1.4577	2.4311	3.3959	3.2967	9.4135	1.0
1	9085	0.9948	9.262	2.6614	5.1608	11.5298	1.0
1	9090	1.2241	4.5191	3.4714	2.9181	1.3054	1.0
1	9095	1.678	8.2411	3.9575	4.5089	1.7139	1.0
1	9100	1.3256	9.9698	3.9575	4.0999	0.9933	1.0
1	9105	0.502	7.1767	3.2217	0.173	8.7347	1.0
1	9110	0.6512	5.6519	2.717	5.8976	10.5034	1.0
1	9115	1.0441	1.6106	2.4155	4.0543	2.8383	1.0
1	9120	0.9981	2.7406	2.3283	4.9196	11.1073	1.0
1	9125	2.2011	0.6856	2.5281	9.6125	5.9255	1.0
1	9130	2.4804	0.5007	3.4409	7.0217	4.9401	1.0
1	9135	2.0781	1.2383	3.088	2.0382	5.1374	1.0
1	9140	2.7254	2.2626	3.2671	1.573	4.9216	1.0
1	9145	3.0649	1.793	3.0828	3.5673	4.4318	1.0
1	9150	2.7416	1.4723	2.1765	2.9915	10.9601	1.0
1	9155	1.3582	3.3001	1.8687	9.6103	7.1674	1.0
1	9160	1.3582	2.3374	2.0994	10.1941	7.1674	1.0
1	9165	1.3582	2.9146	2.7862	8.111	5.1799	1.0
1	9170	2.069	6.5383	2.2966	7.1749	1.3433	1.0
1	9175	1.8189	9.0213	2.5555	3.1563	7.7152	1.0
1	9180	1.4993	4.1379	2.5555	9.6263	6.9692	1.0
1	9185	2.4188	1.8443	2.7967	4.0986	6.9692	1.0
1	9190	1.6358	1.1539	2.7938	4.0986	9.4096	1.0
1	9195	1.9381	0.6457	2.7172	10.0132	6.1902	1.0
1	9200	2.1378	0.3383	3.1948	11.6103	4.3837	1.0
1	9205	2.0756	0.2332	3.1759	9.1238	2.6932	1.0
1	9210	1.6709	1.2357	3.048	9.1238	2.4491	1.0
1	9215	2.4542	1.0126	2.643	2.5107	9.8228	1.0
1	9220	2.5741	2.62	3.4859	0.1906	9.8995	1.0
1	9225	2.4543	4.0969	2.4375	1.1198	7.0137	1.0
1	9230	1.8145	1.9279	2.6309	3.0298	6.4534	1.0
1	9235	1.7969	4.5708	2.4377	4.2841	4.4601	1.0
1	9240	1.1391	5.1537	3.4904	0.8081	7.1342	1.0
1	9245	1.6062	4.8465	2.9757	1.9887	4.7481	1.0
1	9250	1.6062	6.0834	2.5675	9.103	6.6585	1.0
1	9255	2.0626	6.347	2.3084	4.6648	2.3583	1.0
1	9260	1.7706	6.347	2.3408	6.3736	8.6725	1.0
1	9265	1.1505	2.9212	3.4177	11.4791	8.0089	1.0
1	9270	0.8566	0.5956	3.9951	5.1441	9.2266	1.0
1	9275	0.793	3.0516	2.6445	11.403	1.5963	1.0
1	9280	0.9928	3.0516	3.384	11.403	3.4911	1.0
1	9285	1.9965	3.0516	2.4654	1.7726	11.6578	1.0
1	9290	1.817	1.652	3.332	11.9618	11.5933	1.0
1	9295	1.6813	1.3255	2.908	9.2155	2.12	1.0
1	9300	1.8809	3.2924	2.6318	9.2155	4.1212	1.0
1	9305	2.1529	3.3788	2.5953	9.4336	4.5307	1.0
1	9310	2.1596	3.8101	2.6979	9.4336	2.3157	1.0
1	9315	2.0006	3.0334	2.322	10.9099	1.7446	1.0
1	9320	1.0634	2.637	2.7626	10.9099	1.2642	1.0
1	9325	1.0838	2.064	2.2142	10.9099	2.6544	1.0
1	9330	1.6114	1.737	3.5375	10.9099	9.3101	1.0
1	9335	1.1204	1.9251	3.9875	10.9099	2.6221	1.0
1	9340	2.4182	6.7247	3.1072	10.9099	4.188	1.0
1	9345	3.0303	6.7247	1.527	6.598	5.6004	1.0
1	9350	2.7225	3.6178	2.259	6.7633	11.3958	1.0
1	9355	1.4713	3.6178	2.2778	5.4881	6.3698	1.0
1	9360	1.7686	2.0556	2.545	1.8073	5.1367	1.0
1	9365	3.3127	2.5295	1.7671	4.0769	11.4328	1.0
1	9370	1.4409	2.5295	2.7668	11.6694	7.6155	1.0
1	9375	1.55	0.8068	2.7466	11.6694	7.013	1.0
1	9380	2.7347	0.1418	1.7059	10.2474	10.1213	1.0
1	9385	2.7347	0.958	1.8504	9.7931	10.1213	1.0
1	9390	2.8378	1.8519	1.8184	8.923	5.595	1.0
1	9395	1.6795	3.4185	2.158	9.704	2.8043	1.0
1	9400	1.1944	3.4185	3.1259	8.6934	4.5008	1.0
1	9405	2.0643	3.2214	3.2448	6.7523	1.0712	1.0
1	9410	0.998	3.2146	2.3767	3.1993	7.7632	1.0
1	9415	0.8773	2.4681	3.1376	1.6041	1.5514	1.0
1	9420	1.3474	4.0374	3.0276	2.6799	0.5475	1.0
1	9425	0.7256	4.8337	2.3606	1.384	0.7507	1.0
1	9430	1.3523	5.2349	2.8595	0.6556	0.7214	1.0
1	9435	2.103	7.0611	2.2808	2.1422	0.376	1.0
1	9440	2.9955	7.4466	2.2301	7.3	1.2733	1.0
1	9445	2.05	3.8903	2.2938	10.2679	8.4003	1.0
1	9450	0.7348	4.4439	2.4659	5.2522	10.3298	1.0
1	9455	1.4729	3.3218	2.1419	2.2386	9.3844	1.0
1	9460	1.3914	3.3218	1.3139	2.331	10.3433	1.0
1	9465	1.3914	3.1896	3.043	3.9867	4.8324	1.0
1	9470	0.6651	3.1896	3.265	2.7116	2.7676	1.0
1	9475	1.5669	2.3549	3.1613	3.4902	5.4196	1.0
1	9480	0.5857	2.4815	3.2482	3.5085	4.7555	1.0
1	9485	1.1175	1.115	2.7788	1.3994	5.9798	1.0
1	9490	1.8534	1.3621	3.4181	1.4481	11.0323	1.0
1	9495	1.9103	1.3621	3.3758	5.5246	3.1154	1.0
1	9500	1.8168	2.4975	3.314	8.8737	1.5847	1.0
1	9505	1.4382	3.1023	3.6941	5.3415	1.3247	1.0
1	9510	1.5736	3.1023	3.1461	8.2942	11.1481	1.0
1	9515	1.5985	7.2405	2.4585	10.9001	11.1481	1.0
1	9520	2.6869	7.2097	3.0086	4.5194	11.0171	1.0
1	9525	1.6027	6.9626	2.7837	5.7068	11.0171	1.0
1	9530	1.498	9.4386	2.5895	4.5859	2.9915	1.0
1	9535	1.1339	7.726	3.2524	3.8721	10.5975	1.0
1	9540	1.8868	6.9547	2.9893	0.1982	4.5498	1.0
1	9545	2.4005	6.5921	2.3225	0.3488	2.0679	1.0
1	9550	1.0715	6.423	2.7459	1.0199	0.5877	1.0
1	9555	0.4391	8.8508	2.7459	1.3452	1.2637	1.0
1	9560	0.4391	4.5638	2.4712	0.5732	5.9015	1.0
1	9565	1.7202	4.3411	2.4712	1.1049	4.1036	1.0
1	9570	0.8269	5.8472	2.4712	0.6071	0.5519	1.0
1	9575	2.4511	4.9845	3.202	8.157	6.5319	1.0
1	9580	2.6691	4.598	2.8997	6.8301	6.8206	1.0
1	9585	2.4847	1.6266	2.3968	11.9393	10.6329	1.0
1	9590	2.9509	1.68	3.193	11.8648	10.384	1.0
1	9595	1.2676	1.908	3.3342	4.8858	10.384	1.0
1	9600	0.9368	1.574	3.3342	3.4627	9.2508	1.0
1	9605	1.9615	2.0215	2.3044	0.3551	0.6253	1.0
1	9610	1.6529	2.0215	2.8855	0.1333	8.4766	1.0
1	9615	1.6529	2.0215	2.8855	0.2042	5.6668	1.0
1	9620	2.7754	2.4126	3.245	0.6101	0.3409	1.0
1	9625	2.19	1.7198	2.2008	0.9481	0.3513	1.0
1	9630	2.3576	2.0167	1.8729	3.8685	0.3573	1.0
1	9635	0.6637	2.4468	2.2866	4.3318	0.605	1.0
1	9640	2.5878	2.2287	2.0967	4.8124	0.5594	1.0
1	9645	1.7212	3.6554	2.1543	11.8472	1.3328	1.0
1	9650	3.5002	7.1404	1.9391	4.2415	2.05	1.0
1	9655	3.3134	5.1143	1.5014	3.9484	7.95	1.0
1	9660	3.3134	4.3629	1.8687	0.6655	6.9432	1.0
1	9665	2.8515	3.791	1.4227	1.5723	7.4452	1.0
1	9670	2.8515	2.8752	1.7899	11.469	5.8676	1.0
1	9675	1.9254	2.8917	3.4584	4.6743	3.7746	1.0
1	9680	0.6679	2.0874	2.8159	9.8235	1.4986	1.0
1	9685	1.0777	5.6148	2.6747	5.4994	6.2731	1.0
1	9690	1.3251	3.6468	2.7272	11.2765	7.7142	1.0
1	9695	1.8207	3.6468	3.561	5.7461	0.6952	1.0
1	9700	1.16	7.5843	2.6936	3.7033	3.2875	1.0
1	9705	0.5582	7.9645	2.7474	7.0454	2.2531	1.0
1	9710	0.5582	8.2104	3.0272	2.7515	4.9145	1.0
1	9715	2.4112	8.2104	2.8193	0.6693	4.6652	1.0
1	9720	0.9799	7.4579	2.6694	0.1242	6.6514	1.0
1	9725	0.9393	4.542	2.0674	6.1032	9.3376	1.0
1	9730	1.1678	4.1661	2.3849	4.5055	2.9456	1.0
1	9735	0.709	4.1661	2.5886	4.6086	0.8916	1.0
1	9740	0.7686	3.111	2.2269	5.593	5.8869	1.0
1	9745	0.5223	3.7836	2.8791	0.7688	5.5227	1.0
1	9750	0.4355	5.1747	2.6619	0.7883	3.5701	1.0
1	9755	1.6353	9.9959	3.2338	0.8108	3.8216	1.0
1	9760	0.6323	6.9659	3.583	11.9063	1.4446	1.0
1	9765	1.2536	6.9659	2.4578	2.89	5.0833	1.0
1	9770	1.6178	7.4561	2.4966	2.5522	5.8317	1.0
1	9775	1.1426	6.7681	1.842	2.0514	10.6021	1.0
1	9780	2.4695	6.7681	1.7362	3.9301	2.3313	1.0
1	9785	1.584	6.3113	2.5098	5.1294	5.3794	1.0
1	9790	0.3533	6.8508	2.3473	6.2792	6.0364	1.0
1	9795	1.4215	9.398	4.2288	8.3472	9.9819	1.0
1	9800	1.4215	8.8212	2.937	11.8733	9.5927	1.0
1	9805	2.1299	3.1237	2.1903	11.4194	10.1063	1.0
1	9810	2.3969	6.1323	2.1438	9.3824	10.763	1.0
1	9815	2.3969	3.2703	2.3526	3.4041	10.4899	1.0
1	9820	2.1348	3.2703	2.3526	2.163	11.8823	1.0
1	9825	2.1348	2.1465	2.3304	7.5878	1.9067	1.0
1	9830	1.9836	1.9522	3.5363	6.577	11.7987	1.0
1	9835	2.3658	1.6657	3.3059	5.78	5.8771	1.0
1	9840	1.8758	1.4786	2.8231	0.9619	10.0294	1.0
1	9845	1.6288	1.4786	4.1764	6.899	11.402	1.0
1	9850	1.9036	1.4728	2.3496	1.7398	7.4376	1.0
1	9855	1.9628	1.4728	2.326	11.2237	1.0516	1.0
1	9860	3.4342	2.6885	2.8954	11.2237	6.272	1.0
1	9865	2.0857	2.3869	2.5386	5.6265	8.0513	1.0
1	9870	1.3425	1.8403	2.1557	0.2695	2.4106	1.0
1	9875	2.3792	3.599	3.7537	1.9702	3.5832	1.0
1	9880	1.3303	3.8296	3.0104	7.6547	3.2484	1.0
1	9885	1.0446	4.1346	2.5278	8.444	2.2603	1.0
1	9890	0.7677	4.1346	1.7452	11.4754	4.2424	1.0
1	9895	1.1574	4.1346	2.8433	7.5632	1.966	1.0
1	9900	1.6253	3.1402	3.4828	7.6765	2.6646	1.0
1	9905	1.2657	2.8533	2.9888	11.7724	4.3437	1.0
1	9910	1.0291	0.8099	3.2628	1.802	9.919	1.0
1	9915	0.5319	1.5368	3.0318	8.8246	9.1835	1.0
1	9920	1.6258	2.0755	2.5629	8.8246	7.8488	1.0
1	9925	0.9149	3.0012	2.9186	10.8557	7.0319	1.0
1	9930	0.6095	2.8845	2.2816	8.5758	6.4623	1.0
1	9935	2.3313	1.4607	3.5079	8.5169	0.6919	1.0
1	9940	2.9197	1.9056	3.1674	6.0136	1.4551	1.0
1	9945	2.6005	1.9497	4.2932	6.9609	1.2587	1.0
1	9950	3.0055	2.3618	2.8809	2.9829	3.9386	1.0
1	9955	1.6807	2.3618	3.2007	11.4738	7.1639	1.0
1	9960	1.4471	2.3618	2.3917	8.4724	10.7784	1.0
1	9965	1.6616	0.6643	4.5679	10.5701	9.9076	1.0
1	9970	0.9049	0.5383	3.0035	7.7982	6.5042	1.0
1	9975	0.9619	0.5213	3.8311	10.1379	6.3542	1.0
1	9980	0.7666	0.2895	3.2692	10.1379	7.4538	1.0
1	9985	1.3428	0.8764	3.1986	9.3782	6.1663	1.0
1	9990	2.0162	1.667	4.2022	9.3042	11.4486	1.0
1	9995	3.1289	0.7904	3.8198	8.2047	0.4187	1.0
1	10000	5.1132	0.7715	3.0654	10.8378	0.1058	1.0
1	10005	1.5944	3.2963	4.1152	10.8378	0.3318	1.0
1	10010	3.5794	1.9148	3.355	3.4717	0.2664	1.0
1	10015	2.5556	2.7199	3.3058	4.6931	1.9728	1.0
1	10020	0.8206	1.3473	4.2856	11.6003	8.7538	1.0
1	10025	1.4662	1.7448	4.5985	11.6003	4.5564	1.0
1	10030	2.2983	0.473	3.0702	10.0686	11.6133	1.0
1	10035	2.6592	0.6972	3.5749	11.367	3.0437	1.0
1	10040	2.7798	0.7633	4.0437	7.4326	0.7961	1.0
1	10045	2.377	4.1423	3.757	2.5999	8.313	1.0
1	10050	1.8478	4.1423	2.5373	11.4542	6.7823	1.0
1	10055	1.5343	1.4889	2.5373	6.2286	6.5969	1.0
1	10060	3.6152	0.8264	2.7794	8.2072	11.9462	1.0
1	10065	1.9755	0.5881	3.0212	11.3082	11.9462	1.0
1	10070	0.8262	1.1131	2.4857	3.014	11.9462	1.0
1	10075	1.5169	1.4605	4.2321	3.4034	11.9462	1.0
1	10080	1.0939	2.1637	3.1922	6.5475	5.4114	1.0
1	10085	1.9843	1.7941	4.1563	10.2283	3.9878	1.0
1	10090	0.7746	1.8683	5.5523	4.4008	2.7415	1.0
1	10095	1.2664	1.3057	5.0484	3.0326	9.6804	1.0
1	10100	0.9777	1.3057	2.7255	6.0393	5.8146	1.0
1	10105	1.0718	1.3057	5.0399	4.31	6.8123	1.0
1	10110	2.8417	0.475	5.9212	11.5999	5.1612	1.0
1	10115	2.8417	0.7836	3.8089	11.5999	6.5611	1.0
1	10120	2.1871	3.6062	3.4669	11.3957	1.6178	1.0
1	10125	2.6576	2.9903	3.3137	4.1708	9.7621	1.0
1	10130	2.599	0.5757	3.7872	4.1708	7.8507	1.0
1	10135	2.2582	0.7389	4.4205	9.6989	3.1119	1.0
1	10140	1.8416	4.1736	3.8528	10.198	2.5729	1.0
1	10145	0.8039	5.4634	3.5277	10.198	8.4323	1.0
1	10150	1.52	5.4634	2.5558	8.5282	11.2767	1.0
1	10155	1.52	1.6981	3.9516	7.1416	11.0295	1.0
1	10160	1.4695	0.6049	2.714	2.4189	11.0295	1.0
1	10165	1.4538	0.6513	2.9441	5.5151	9.6199	1.0
1	10170	2.3118	0.8817	3.8722	11.1519	9.6199	1.0
1	10175	2.1634	0.7616	3.5651	11.1519	9.6652	1.0
1	10180	1.7158	1.9353	2.403	2.1197	11.8691	1.0
1	10185	2.125	1.6663	2.9431	0.3852	4.3022	1.0
1	10190	2.2525	2.4757	3.1972	2.7069	11.5015	1.0
1	10195	1.2542	2.4757	2.5874	2.7253	1.0877	1.0
1	10200	1.394	4.7523	2.4346	5.0473	0.829	1.0
1	10205	1.2579	5.2324	2.4712	2.5551	0.3409	1.0
1	10210	1.7819	6.988	2.3697	7.2472	0.7406	1.0
1	10215	1.8013	5.768	4.3535	11.9966	0.3552	1.0
1	10220	1.8013	2.164	4.3535	9.8705	1.4058	1.0
1	10225	1.2097	2.8016	2.9737	6.8967	9.1709	1.0
1	10230	1.105	2.7202	2.9321	5.041	11.4542	1.0
1	10235	1.105	6.424	3.064	8.6352	11.4542	1.0
1	10240	1.2366	7.9551	4.469	9.2831	8.456	1.0
1	10245	1.2123	7.9551	1.9414	4.3034	8.9573	1.0
1	10250	1.3912	7.9551	2.7508	3.8142	7.963	1.0
1	10255	1.0945	7.9551	2.7508	0.5118	7.963	1.0
1	10260	1.8551	3.64	3.1228	1.2952	11.4659	1.0
1	10265	1.8551	3.6956	2.191	7.5835	11.4659	1.0
1	10270	2.2335	3.7981	2.5573	2.887	1.5593	1.0
1	10275	1.7224	3.5699	3.2232	4.1018	0.5305	1.0
1	10280	2.6758	3.5699	2.9469	11.6342	2.1311	1.0
1	10285	1.7746	2.577	2.5616	5.1083	1.791	1.0
1	10290	2.7481	2.7917	3.8566	7.0252	0.7903	1.0
1	10295	2.1019	2.7926	3.6281	10.6286	3.8113	1.0
1	10300	1.5507	1.0341	2.2565	10.6286	8.9927	1.0
1	10305	1.682	6.8656	2.5108	10.6286	7.2006	1.0
1	10310	2.4724	2.3436	2.368	11.3437	10.0192	1.0
1	10315	1.0499	2.5601	2.1254	2.8349	10.0192	1.0
1	10320	0.9126	2.9933	2.3992	0.8945	7.1171	1.0
1	10325	0.9286	2.9933	2.3088	1.268	5.6447	1.0
1	10330	0.8256	2.8785	1.9571	3.2303	9.222	1.0
1	10335	3.1674	1.9907	1.7231	11.0078	10.9655	1.0
1	10340	3.1674	1.8247	2.0212	11.0078	8.1168	1.0
1	10345	2.3834	1.8518	3.7759	11.0078	2.9958	1.0
1	10350	4.2613	0.4632	3.5223	5.9211	1.9589	1.0
1	10355	3.5658	0.2364	3.6367	4.3166	3.5834	1.0
1	10360	2.3664	0.8242	2.6103	4.4435	7.6195	1.0
1	10365	1.8476	1.1582	2.9461	2.6235	4.1648	1.0
1	10370	1.9474	1.3468	2.7044	9.5604	1.7504	1.0
1	10375	1.678	1.3468	3.2558	4.9444	0.1883	1.0
1	10380	2.6821	1.7641	2.559	6.9181	0.8131	1.0
1	10385	1.947	2.0554	2.8527	7.3015	1.5236	1.0
1	10390	2.1834	1.9308	2.4708	7.3015	11.6406	1.0
1	10395	0.8987	1.7124	2.3212	0.8185	6.6305	1.0
1	10400	2.1506	2.4092	2.6457	2.5663	4.3377	1.0
1	10405	2.8522	0.5941	2.3803	7.9778	0.6688	1.0
1	10410	3.4677	2.9935	3.9268	8.1304	0.7323	1.0
1	10415	1.2587	3.7115	2.8578	8.1304	0.3175	1.0
1	10420	4.9828	4.1374	2.3843	3.7214	4.9043	1.0
1	10425	2.4395	4.4219	2.3843	6.0494	9.4947	1.0
1	10430	2.3078	2.7608	2.7552	2.9744	5.2957	1.0
1	10435	2.3078	2.1945	3.0575	3.1874	3.1972	1.0
1	10440	2.8058	1.5375	3.8253	1.7013	2.7133	1.0
1	10445	2.4091	2.0509	3.8253	1.7866	1.6021	1.0
1	10450	1.8307	2.4163	1.9755	9.0059	1.4821	1.0
1	10455	3.676	2.9774	1.7308	4.4909	0.6831	1.0
1	10460	2.7068	0.5789	4.5272	6.6672	7.3744	1.0
1	10465	0.9688	1.2958	3.1834	4.802	7.2987	1.0
1	10470	3.1217	0.6277	3.1834	5.6234	11.9489	1.0
1	10475	1.2418	1.5732	2.4312	7.1258	10.898	1.0
1	10480	2.7988	0.6098	2.3413	4.6589	10.5771	1.0
1	10485	2.7988	2.2123	2.1065	3.2789	0.5133	1.0
1	10490	1.4272	2.2123	2.5564	0.4668	0.256	1.0
1	10495	3.4309	2.493	2.5564	1.9947	0.2975	1.0
1	10500	3.9621	2.8364	1.2942	0.7226	0.617	1.0
1	10505	2.2096	2.4735	1.8853	8.4654	4.1474	1.0
1	10510	3.0314	2.4735	1.9426	4.1646	4.8826	1.0
1	10515	1.3774	2.4074	4.2295	10.9155	10.2142	1.0
1	10520	2.676	2.9058	2.7574	2.3618	8.2593	1.0
1	10525	1.2892	3.9681	2.826	1.8671	3.3195	1.0
1	10530	1.771	2.8336	3.6473	9.3737	3.5742	1.0
1	10535	1.4937	2.3369	2.8879	3.1753	3.2011	1.0
1	10540	1.5243	4.6563	3.5728	4.9086	6.6683	1.0
1	10545	1.1222	5.9644	2.8183	9.0194	9.2703	1.0
1	10550	1.3089	4.3941	2.1953	4.705	10.25	1.0
1	10555	0.7796	3.4666	2.3814	11.0817	6.625	1.0
1	10560	1.1458	3.4354	2.3814	10.1082	10.5871	1.0
1	10565	3.4457	0.8816	2.3814	10.1082	7.1923	1.0
1	10570	2.5673	0.544	3.7275	8.2519	4.3806	1.0
1	10575	1.844	2.539	2.8969	9.6537	5.1253	1.0
1	10580	0.5386	3.3376	3.4981	11.5428	8.9792	1.0
1	10585	1.0007	5.5764	2.1805	11.5428	5.676	1.0
1	10590	1.6093	3.2231	3.1931	11.5428	8.7376	1.0
1	10595	0.7477	1.8186	3.2161	10.1136	8.8059	1.0
1	10600	2.0675	1.0883	4.0867	11.0284	8.5489	1.0
1	10605	0.7695	1.1054	4.0867	3.6339	2.6087	1.0
1	10610	1.8707	2.7174	2.5977	4.4135	5.351	1.0
1	10615	0.9622	4.6216	3.056	0.8236	6.0999	1.0
1	10620	0.9393	5.07	2.9777	11.2578	10.3546	1.0
1	10625	1.0946	3.6926	2.4699	11.2578	3.4759	1.0
1	10630	1.2622	3.5846	2.3814	11.1661	11.5375	1.0
1	10635	1.7652	3.5846	2.4164	4.8028	11.5375	1.0
1	10640	0.9636	3.5846	2.59	8.0708	7.4735	1.0
1	10645	1.0982	3.8585	2.1673	0.9412	8.6324	1.0
1	10650	1.9864	4.2722	2.078	1.1407	2.5603	1.0
1	10655	1.0843	6.1169	2.3485	0.2797	5.804	1.0
1	10660	1.8845	8.8739	2.1711	0.27	3.5812	1.0
1	10665	1.2773	8.973	1.8913	0.6758	11.114	1.0
1	10670	1.1921	8.973	3.5821	4.5676	10.1889	1.0
1	10675	1.2953	8.973	3.9126	9.753	11.8771	1.0
1	10680	0.7126	4.864	2.5227	1.2822	5.0928	1.0
1	10685	1.6444	4.8124	2.8173	1.4436	11.3862	1.0
1	10690	0.6865	3.7049	3.5209	0.4858	9.5579	1.0
1	10695	1.3179	3.7049	3.7561	2.7357	9.0693	1.0
1	10700	1.0888	1.84	2.989	7.8972	11.5947	1.0
1	10705	2.9249	2.4174	2.87	8.8877	6.3258	1.0
1	10710	1.347	3.431	2.0741	8.8877	4.8576	1.0
1	10715	1.501	3.431	2.5561	3.4445	7.8555	1.0
1	10720	1.6741	1.3982	3.1517	6.086	10.0695	1.0
1	10725	1.7438	1.9618	3.0729	0.5729	7.9491	1.0
1	10730	1.7438	1.7735	2.6468	6.5637	11.1751	1.0
1	10735	0.8103	2.1079	2.2128	11.714	8.1042	1.0
1	10740	0.6117	1.8068	3.2994	5.7468	2.585	1.0
1	10745	1.5809	3.5625	2.6419	8.1796	6.639	1.0
1	10750	1.5334	2.6026	2.3009	9.7499	11.7312	1.0
1	10755	2.1041	1.8242	2.9098	11.4137	9.5727	1.0
1	10760	0.9046	2.7443	2.5539	6.0502	9.9753	1.0
1	10765	1.9893	2.2736	1.8424	3.2176	10.9641	1.0
1	10770	2.4686	3.2722	1.8839	11.199	7.9005	1.0
1	10775	2.2687	3.284	2.8016	6.6721	3.9073	1.0
1	10780	3.4387	2.9752	2.4634	3.5382	7.9425	1.0
1	10785	2.5847	4.2976	2.1886	6.6032	6.4927	1.0
1	10790	1.7495	4.2976	2.1238	6.4423	11.2822	1.0
1	10795	1.7551	2.6854	1.8597	9.6189	5.5027	1.0
1	10800	1.4822	3.7501	2.5354	4.5479	5.2723	1.0
1	10805	2.3399	2.7112	3.3794	8.0755	1.8831	1.0
1	10810	1.8243	1.8295	3.6339	3.0686	0.5905	1.0
1	10815	2.9691	1.0011	2.2832	3.9128	0.5869	1.0
1	10820	2.0409	3.3816	1.9251	2.1496	7.1679	1.0
1	10825	1.3546	3.5639	3.7707	4.6757	7.1679	1.0
1	10830	0.9094	3.319	2.6981	4.6757	8.0012	1.0
1	10835	0.8345	4.4251	2.6909	2.0056	3.939	1.0
1	10840	1.0318	5.3151	2.6909	5.6931	8.9004	1.0
1	10845	1.0972	7.8989	3.8822	9.4224	2.5774	1.0
1	10850	1.6423	6.3386	2.7255	9.4224	5.7079	1.0
1	10855	1.4873	4.6488	3.9272	8.609	1.2252	1.0
1	10860	1.3177	5.3079	2.9069	8.609	8.9678	1.0
1	10865	0.7348	1.8944	3.2676	6.4477	8.9678	1.0
1	10870	2.1777	0.6466	3.1608	9.7526	7.78	1.0
1	10875	1.8044	0.3476	2.4032	9.7526	9.2019	1.0
1	10880	1.935	0.4579	2.7041	5.7719	3.1611	1.0
1	10885	1.4438	0.983	3.5618	4.9088	3.5168	1.0
1	10890	1.802	0.9109	3.0056	9.2009	10.3239	1.0
1	10895	0.8047	0.8021	4.027	5.7821	11.3238	1.0
1	10900	1.2006	1.1497	3.7849	2.7677	6.7525	1.0
1	10905	1.448	0.8532	3.9553	2.5123	9.2232	1.0
1	10910	3.1935	1.35	3.6237	8.0618	0.1518	1.0
1	10915	1.6793	2.5848	4.7537	9.2694	4.3651	1.0
1	10920	1.4747	1.5851	3.1339	11.8268	10.1159	1.0
1	10925	1.5756	0.7987	2.3837	11.0574	10.6068	1.0
1	10930	1.5756	0.2747	2.9553	9.8817	8.4147	1.0
1	10935	3.3477	0.6727	3.0766	4.3603	3.2641	1.0
1	10940	1.0406	1.8851	3.3961	9.1012	0.2898	1.0
1	10945	0.9853	1.7758	3.6436	10.4072	0.537	1.0
1	10950	0.7341	0.9399	3.7485	9.0783	10.3477	1.0
1	10955	1.8602	0.8546	3.5513	7.0682	11.2128	1.0
1	10960	1.6423	1.2182	3.3206	7.0682	4.7645	1.0
1	10965	1.6531	1.488	3.3206	5.9984	7.6356	1.0
1	10970	2.8407	0.5705	3.2066	3.9667	7.2443	1.0
1	10975	2.8407	2.212	2.2789	0.2805	3.3145	1.0
1	10980	2.9606	1.9671	2.8185	1.9017	2.7129	1.0
1	10985	2.0629	3.1791	2.844	7.331	4.6215	1.0
1	10990	1.1969	2.9024	3.1397	9.572	7.957	1.0
1	10995	0.7549	0.6377	4.4572	8.2278	2.9334	1.0
1	11000	2.6232	0.5659	3.0778	8.2278	6.7128	1.0
1	11005	1.8312	1.0247	3.1784	4.7071	8.5221	1.0
1	11010	1.3187	1.0247	3.3777	9.4531	0.7479	1.0
1	11015	4.233	1.6504	3.31	5.6444	0.3093	1.0
1	11020	3.8005	0.7782	5.2758	2.0951	10.8447	1.0
1	11025	1.2583	0.4249	3.7393	0.9448	9.3189	1.0
1	11030	2.6717	0.6829	2.4634	6.4848	10.5596	1.0
1	11035	0.8376	0.6829	3.7183	2.8541	11.5785	1.0
1	11040	0.8804	1.4947	3.7856	8.577	7.281	1.0
1	11045	0.4715	0.7356	3.9906	6.7903	1.2061	1.0
1	11050	0.6206	0.7621	4.4329	9.6637	1.917	1.0
1	11055	1.4504	1.3278	3.2525	9.6637	0.8285	1.0
1	11060	1.5053	1.2491	3.5204	11.3215	5.5523	1.0
1	11065	1.3182	0.397	3.4067	11.3215	7.6085	1.0
1	11070	0.8904	2.0148	3.7509	11.3215	10.563	1.0
1	11075	1.0466	2.0148	3.0961	8.2663	3.5385	1.0
1	11080	0.635	1.6375	4.5398	9.841	5.1413	1.0
1	11085	1.1867	2.479	3.5468	9.841	1.1584	1.0
1	11090	0.9802	2.0665	4.4519	10.904	0.2884	1.0
1	11095	1.8493	1.3956	3.8553	0.8329	0.5791	1.0
1	11100	2.2123	2.9655	3.1297	1.8652	1.4696	1.0
