# 0.1.0+578d682 (2026-08-12)
replicate	t	S	E	I	R	Dead	flow_infection	flow_onset	flow_recovery	flow_death
155	13	180	1	0	0	0	0	0	0	0
155	14	180	1	0	0	0	0	0	0	0
155	15	180	1	0	0	0	0	0	0	0
155	16	180	1	0	0	0	0	0	0	0
155	17	180	1	0	0	0	0	0	0	0
155	18	180	1	0	0	0	0	0	0	0
155	19	180	1	0	0	0	0	0	0	0
155	20	180	0	1	0	0	0	1	0	0
155	21	180	0	1	0	0	0	0	0	0
155	22	179	1	1	0	0	1	0	0	0
155	23	179	1	1	0	0	0	0	0	0
155	24	179	1	1	0	0	0	0	0	0
155	25	178	2	1	0	0	1	0	0	0
155	26	178	2	1	0	0	0	0	0	0
155	27	178	2	1	0	0	0	0	0	0
155	28	178	2	0	0	1	0	0	0	1
155	29	178	1	1	0	1	0	1	0	0
155	30	178	1	1	0	1	0	0	0	0
155	31	178	1	1	0	1	0	0	0	0
155	32	177	2	1	0	1	1	0	0	0
155	33	177	2	0	0	2	0	0	0	1
155	34	177	2	0	0	2	0	0	0	0
155	35	177	2	0	0	2	0	0	0	0
155	36	177	2	0	0	2	0	0	0	0
155	37	177	1	1	0	2	0	1	0	0
156	0	180	1	0	0	0	0	0	0	0
156	1	180	1	0	0	0	0	0	0	0
156	2	180	1	0	0	0	0	0	0	0
156	3	180	1	0	0	0	0	0	0	0
156	4	180	1	0	0	0	0	0	0	0
156	5	180	1	0	0	0	0	0	0	0
156	6	180	1	0	0	0	0	0	0	0
156	7	180	1	0	0	0	0	0	0	0
156	8	180	1	0	0	0	0	0	0	0
156	9	180	1	0	0	0	0	0	0	0
156	10	180	1	0	0	0	0	0	0	0
156	11	180	1	0	0	0	0	0	0	0
156	12	180	1	0	0	0	0	0	0	0
156	13	180	1	0	0	0	0	0	0	0
156	14	180	1	0	0	0	0	0	0	0
156	15	180	1	0	0	0	0	0	0	0
156	16	180	1	0	0	0	0	0	0	0
156	17	180	1	0	0	0	0	0	0	0
156	18	180	1	0	0	0	0	0	0	0
156	19	180	1	0	0	0	0	0	0	0
156	20	180	1	0	0	0	0	0	0	0
156	21	180	1	0	0	0	0	0	0	0
156	22	180	1	0	0	0	0	0	0	0
156	23	180	1	0	0	0	0	0	0	0
156	24	180	0	1	0	0	0	1	0	0
156	25	179	1	1	0	0	1	0	0	0
156	26	179	1	1	0	0	0	0	0	0
156	27	179	1	1	0	0	0	0	0	0
156	28	179	1	1	0	0	0	0	0	0
156	29	179	1	1	0	0	0	0	0	0
156	30	179	1	1	0	0	0	0	0	0
156	31	179	0	2	0	0	0	1	0	0
156	32	179	0	2	0	0	0	0	0	0
156	33	178	1	1	1	0	1	0	1	0
156	34	178	1	1	1	0	0	0	0	0
156	35	178	1	1	1	0	0	0	0	0
156	36	178	1	1	1	0	0	0	0	0
156	37	177	2	0	2	0	1	0	1	0
157	0	180	1	0	0	0	0	0	0	0
157	1	180	1	0	0	0	0	0	0	0
157	2	180	1	0	0	0	0	0	0	0
157	3	180	0	1	0	0	0	1	0	0
157	4	180	0	1	0	0	0	0	0	0
157	5	180	0	1	0	0	0	0	0	0
157	6	179	1	1	0	0	1	0	0	0
157	7	179	1	1	0	0	0	0	0	0
157	8	176	4	1	0	0	3	0	0	0
157	9	175	5	0	1	0	1	0	1	0
157	10	175	5	0	1	0	0	0	0	0
157	11	175	5	0	1	0	0	0	0	0
157	12	175	5	0	1	0	0	0	0	0
157	13	175	5	0	1	0	0	0	0	0
157	14	175	5	0	1	0	0	0	0	0
157	15	175	4	1	1	0	0	1	0	0
157	16	175	4	1	1	0	0	0	0	0
157	17	175	4	1	1	0	0	0	0	0
157	18	174	4	2	1	0	1	1	0	0
157	19	172	6	2	1	0	2	0	0	0
157	20	172	5	3	1	0	0	1	0	0
157	21	172	5	3	1	0	0	0	0	0
157	22	172	4	3	1	1	0	1	0	1
157	23	172	2	5	1	1	0	2	0	0
157	24	172	2	4	2	1	0	0	1	0
157	25	170	3	5	2	1	2	1	0	0
157	26	170	3	5	2	1	0	0	0	0
157	27	168	5	5	2	1	2	0	0	0
157	28	167	6	4	3	1	1	0	1	0
157	29	167	5	4	4	1	0	1	1	0
157	30	167	5	3	5	1	0	0	1	0
157	31	166	5	4	5	1	1	1	0	0
157	32	166	5	3	6	1	0	0	1	0
157	33	165	5	4	6	1	1	1	0	0
157	34	163	6	4	7	1	2	1	1	0
157	35	162	5	6	7	1	1	2	0	0
157	36	162	4	6	8	1	0	1	1	0
157	37	160	6	6	8	1	2	0	0	0
158	0	180	1	0	0	0	0	0	0	0
158	1	180	1	0	0	0	0	0	0	0
158	2	180	1	0	0	0	0	0	0	0
158	3	180	1	0	0	0	0	0	0	0
158	4	180	1	0	0	0	0	0	0	0
158	5	180	1	0	0	0	0	0	0	0
158	6	180	1	0	0	0	0	0	0	0
158	7	180	0	1	0	0	0	1	0	0
158	8	180	0	1	0	0	0	0	0	0
158	9	180	0	1	0	0	0	0	0	0
158	10	180	0	1	0	0	0	0	0	0
158	11	180	0	1	0	0	0	0	0	0
158	12	180	0	1	0	0	0	0	0	0
158	13	180	0	1	0	0	0	0	0	0
158	14	180	0	1	0	0	0	0	0	0
158	15	180	0	1	0	0	0	0	0	0
158	16	180	0	1	0	0	0	0	0	0
158	17	180	0	1	0	0	0	0	0	0
158	18	180	0	0	0	1	0	0	0	1
158	19	180	0	0	0	1	0	0	0	0
158	20	180	0	0	0	1	0	0	0	0
158	21	180	0	0	0	1	0	0	0	0
158	22	180	0	0	0	1	0	0	0	0
158	23	180	0	0	0	1	0	0	0	0
158	24	180	0	0	0	1	0	0	0	0
158	25	180	0	0	0	1	0	0	0	0
158	26	180	0	0	0	1	0	0	0	0
158	27	180	0	0	0	1	0	0	0	0
158	28	180	0	0	0	1	0	0	0	0
158	29	180	0	0	0	1	0	0	0	0
158	30	180	0	0	0	1	0	0	0	0
158	31	180	0	0	0	1	0	0	0	0
158	32	180	0	0	0	1	0	0	0	0
158	33	180	0	0	0	1	0	0	0	0
158	34	180	0	0	0	1	0	0	0	0
158	35	180	0	0	0	1	0	0	0	0
158	36	180	0	0	0	1	0	0	0	0
158	37	180	0	0	0	1	0	0	0	0
159	0	180	1	0	0	0	0	0	0	0
159	1	180	1	0	0	0	0	0	0	0
159	2	180	1	0	0	0	0	0	0	0
159	3	180	1	0	0	0	0	0	0	0
159	4	180	1	0	0	0	0	0	0	0
159	5	180	1	0	0	0	0	0	0	0
159	6	180	1	0	0	0	0	0	0	0
159	7	180	1	0	0	0	0	0	0	0
159	8	180	1	0	0	0	0	0	0	0
159	9	180	0	1	0	0	0	1	0	0
159	10	179	1	1	0	0	1	0	0	0
159	11	179	1	1	0	0	0	0	0	0
159	12	178	2	1	0	0	1	0	0	0
159	13	176	4	1	0	0	2	0	0	0
159	14	176	3	2	0	0	0	1	0	0
159	15	176	3	2	0	0	0	0	0	0
159	16	174	4	3	0	0	2	1	0	0
159	17	173	4	4	0	0	1	1	0	0
159	18	171	6	4	0	0	2	0	0	0
159	19	171	5	3	1	1	0	1	1	1
159	20	171	4	4	1	1	0	1	0	0
159	21	171	4	4	1	1	0	0	0	0
159	22	171	4	4	1	1	0	0	0	0
159	23	170	5	4	1	1	1	0	0	0
159	24	168	7	4	1	1	2	0	0	0
159	25	167	6	4	2	2	1	2	1	1
159	26	166	7	4	2	2	1	0	0	0
159	27	166	6	5	2	2	0	1	0	0
159	28	166	4	7	2	2	0	2	0	0
159	29	166	3	7	2	3	0	1	0	1
159	30	159	10	7	2	3	7	0	0	0
159	31	159	8	8	3	3	0	2	1	0
159	32	157	9	9	3	3	2	1	0	0
159	33	154	11	10	3	3	3	1	0	0
159	34	152	13	9	4	3	2	0	1	0
159	35	147	18	8	5	3	5	0	1	0
159	36	147	16	10	5	3	0	2	0	0
159	37	146	15	12	5	3	1	2	0	0
160	0	180	1	0	0	0	0	0	0	0
160	1	180	1	0	0	0	0	0	0	0
160	2	180	0	1	0	0	0	1	0	0
160	3	180	0	1	0	0	0	0	0	0
160	4	180	0	1	0	0	0	0	0	0
160	5	179	1	1	0	0	1	0	0	0
160	6	179	1	0	1	0	0	0	1	0
160	7	179	1	0	1	0	0	0	0	0
160	8	179	1	0	1	0	0	0	0	0
160	9	179	1	0	1	0	0	0	0	0
160	10	179	1	0	1	0	0	0	0	0
160	11	179	1	0	1	0	0	0	0	0
160	12	179	0	1	1	0	0	1	0	0
160	13	179	0	0	2	0	0	0	1	0
160	14	179	0	0	2	0	0	0	0	0
160	15	179	0	0	2	0	0	0	0	0
160	16	179	0	0	2	0	0	0	0	0
160	17	179	0	0	2	0	0	0	0	0
160	18	179	0	0	2	0	0	0	0	0
160	19	179	0	0	2	0	0	0	0	0
160	20	179	0	0	2	0	0	0	0	0
160	21	179	0	0	2	0	0	0	0	0
160	22	179	0	0	2	0	0	0	0	0
160	23	179	0	0	2	0	0	0	0	0
160	24	179	0	0	2	0	0	0	0	0
160	25	179	0	0	2	0	0	0	0	0
160	26	179	0	0	2	0	0	0	0	0
160	27	179	0	0	2	0	0	0	0	0
160	28	179	0	0	2	0	0	0	0	0
160	29	179	0	0	2	0	0	0	0	0
160	30	179	0	0	2	0	0	0	0	0
160	31	179	0	0	2	0	0	0	0	0
160	32	179	0	0	2	0	0	0	0	0
160	33	179	0	0	2	0	0	0	0	0
160	34	179	0	0	2	0	0	0	0	0
160	35	179	0	0	2	0	0	0	0	0
160	36	179	0	0	2	0	0	0	0	0
160	37	179	0	0	2	0	0	0	0	0
161	0	180	1	0	0	0	0	0	0	0
161	1	180	1	0	0	0	0	0	0	0
161	2	180	0	1	0	0	0	1	0	0
161	3	178	2	1	0	0	2	0	0	0
161	4	178	1	2	0	0	0	1	0	0
161	5	178	1	2	0	0	0	0	0	0
161	6	177	2	2	0	0	1	0	0	0
161	7	177	2	2	0	0	0	0	0	0
161	8	176	3	1	0	1	1	0	0	1
161	9	176	3	1	0	1	0	0	0	0
161	10	176	3	1	0	1	0	0	0	0
161	11	176	3	1	0	1	0	0	0	0
161	12	176	3	1	0	1	0	0	0	0
161	13	176	3	1	0	1	0	0	0	0
161	14	176	3	1	0	1	0	0	0	0
161	15	176	3	1	0	1	0	0	0	0
161	16	175	4	1	0	1	1	0	0	0
161	17	175	4	1	0	1	0	0	0	0
161	18	175	3	1	0	2	0	1	0	1
161	19	174	4	1	0	2	1	0	0	0
161	20	173	5	1	0	2	1	0	0	0
161	21	173	4	1	1	2	0	1	1	0
161	22	173	3	2	1	2	0	1	0	0
161	23	173	3	2	1	2	0	0	0	0
161	24	173	3	1	1	3	0	0	0	1
161	25	173	3	1	1	3	0	0	0	0
161	26	172	4	1	1	3	1	0	0	0
161	27	172	4	1	1	3	0	0	0	0
161	28	172	4	1	1	3	0	0	0	0
161	29	172	4	1	1	3	0	0	0	0
161	30	171	5	1	1	3	1	0	0	0
161	31	171	5	1	1	3	0	0	0	0
161	32	171	4	2	1	3	0	1	0	0
161	33	171	3	3	1	3	0	1	0	0
161	34	169	5	3	1	3	2	0	0	0
161	35	168	6	3	1	3	1	0	0	0
161	36	168	6	3	1	3	0	0	0	0
161	37	167	7	3	1	3	1	0	0	0
162	0	180	1	0	0	0	0	0	0	0
162	1	180	1	0	0	0	0	0	0	0
162	2	180	1	0	0	0	0	0	0	0
162	3	180	1	0	0	0	0	0	0	0
162	4	180	1	0	0	0	0	0	0	0
162	5	180	1	0	0	0	0	0	0	0
162	6	180	1	0	0	0	0	0	0	0
162	7	180	1	0	0	0	0	0	0	0
162	8	180	1	0	0	0	0	0	0	0
162	9	180	1	0	0	0	0	0	0	0
162	10	180	1	0	0	0	0	0	0	0
162	11	180	1	0	0	0	0	0	0	0
162	12	180	1	0	0	0	0	0	0	0
162	13	180	1	0	0	0	0	0	0	0
162	14	180	1	0	0	0	0	0	0	0
162	15	180	1	0	0	0	0	0	0	0
162	16	180	1	0	0	0	0	0	0	0
162	17	180	1	0	0	0	0	0	0	0
162	18	180	1	0	0	0	0	0	0	0
162	19	180	1	0	0	0	0	0	0	0
162	20	180	1	0	0	0	0	0	0	0
162	21	180	1	0	0	0	0	0	0	0
162	22	180	1	0	0	0	0	0	0	0
162	23	180	0	1	0	0	0	1	0	0
162	24	180	0	1	0	0	0	0	0	0
162	25	180	0	0	1	0	0	0	1	0
162	26	180	0	0	1	0	0	0	0	0
162	27	180	0	0	1	0	0	0	0	0
162	28	180	0	0	1	0	0	0	0	0
162	29	180	0	0	1	0	0	0	0	0
162	30	180	0	0	1	0	0	0	0	0
162	31	180	0	0	1	0	0	0	0	0
162	32	180	0	0	1	0	0	0	0	0
162	33	180	0	0	1	0	0	0	0	0
162	34	180	0	0	1	0	0	0	0	0
162	35	180	0	0	1	0	0	0	0	0
162	36	180	0	0	1	0	0	0	0	0
162	37	180	0	0	1	0	0	0	0	0
163	0	180	1	0	0	0	0	0	0	0
163	1	180	1	0	0	0	0	0	0	0
163	2	180	1	0	0	0	0	0	0	0
163	3	180	1	0	0	0	0	0	0	0
163	4	180	1	0	0	0	0	0	0	0
163	5	180	1	0	0	0	0	0	0	0
163	6	180	1	0	0	0	0	0	0	0
163	7	180	1	0	0	0	0	0	0	0
163	8	180	1	0	0	0	0	0	0	0
163	9	180	1	0	0	0	0	0	0	0
163	10	180	1	0	0	0	0	0	0	0
163	11	180	1	0	0	0	0	0	0	0
163	12	180	1	0	0	0	0	0	0	0
163	13	180	1	0	0	0	0	0	0	0
163	14	180	1	0	0	0	0	0	0	0
163	15	180	1	0	0	0	0	0	0	0
163	16	180	0	1	0	0	0	1	0	0
163	17	179	1	1	0	0	1	0	0	0
163	18	179	1	1	0	0	0	0	0	0
163	19	179	1	1	0	0	0	0	0	0
163	20	179	1	1	0	0	0	0	0	0
163	21	178	2	1	0	0	1	0	0	0
163	22	178	1	2	0	0	0	1	0	0
163	23	176	3	2	0	0	2	0	0	0
163	24	176	3	2	0	0	0	0	0	0
163	25	175	4	2	0	0	1	0	0	0
163	26	175	4	2	0	0	0	0	0	0
163	27	175	3	3	0	0	0	1	0	0
163	28	175	3	2	1	0	0	0	1	0
163	29	175	3	2	1	0	0	0	0	0
163	30	174	4	2	1	0	1	0	0	0
163	31	174	4	2	1	0	0	0	0	0
163	32	174	3	2	2	0	0	1	1	0
163	33	172	5	2	2	0	2	0	0	0
163	34	171	6	2	2	0	1	0	0	0
163	35	171	6	1	3	0	0	0	1	0
163	36	171	6	1	3	0	0	0	0	0
163	37	171	5	2	3	0	0	1	0	0
164	0	180	1	0	0	0	0	0	0	0
164	1	180	0	1	0	0	0	1	0	0
164	2	180	0	1	0	0	0	0	0	0
164	3	180	0	0	0	1	0	0	0	1
164	4	180	0	0	0	1	0	0	0	0
164	5	180	0	0	0	1	0	0	0	0
164	6	180	0	0	0	1	0	0	0	0
164	7	180	0	0	0	1	0	0	0	0
164	8	180	0	0	0	1	0	0	0	0
164	9	180	0	0	0	1	0	0	0	0
164	10	180	0	0	0	1	0	0	0	0
164	11	180	0	0	0	1	0	0	0	0
164	12	180	0	0	0	1	0	0	0	0
164	13	180	0	0	0	1	0	0	0	0
164	14	180	0	0	0	1	0	0	0	0
164	15	180	0	0	0	1	0	0	0	0
164	16	180	0	0	0	1	0	0	0	0
164	17	180	0	0	0	1	0	0	0	0
164	18	180	0	0	0	1	0	0	0	0
164	19	180	0	0	0	1	0	0	0	0
164	20	180	0	0	0	1	0	0	0	0
164	21	180	0	0	0	1	0	0	0	0
164	22	180	0	0	0	1	0	0	0	0
164	23	180	0	0	0	1	0	0	0	0
164	24	180	0	0	0	1	0	0	0	0
164	25	180	0	0	0	1	0	0	0	0
164	26	180	0	0	0	1	0	0	0	0
164	27	180	0	0	0	1	0	0	0	0
164	28	180	0	0	0	1	0	0	0	0
164	29	180	0	0	0	1	0	0	0	0
164	30	180	0	0	0	1	0	0	0	0
164	31	180	0	0	0	1	0	0	0	0
164	32	180	0	0	0	1	0	0	0	0
164	33	180	0	0	0	1	0	0	0	0
164	34	180	0	0	0	1	0	0	0	0
164	35	180	0	0	0	1	0	0	0	0
164	36	180	0	0	0	1	0	0	0	0
164	37	180	0	0	0	1	0	0	0	0
165	0	180	1	0	0	0	0	0	0	0
165	1	180	0	1	0	0	0	1	0	0
165	2	180	0	1	0	0	0	0	0	0
165	3	180	0	1	0	0	0	0	0	0
165	4	180	0	1	0	0	0	0	0	0
165	5	180	0	1	0	0	0	0	0	0
165	6	179	1	1	0	0	1	0	0	0
165	7	179	1	1	0	0	0	0	0	0
165	8	178	2	1	0	0	1	0	0	0
165	9	178	2	1	0	0	0	0	0	0
165	10	178	1	2	0	0	0	1	0	0
165	11	178	1	2	0	0	0	0	0	0
165	12	177	2	2	0	0	1	0	0	0
165	13	177	2	1	0	1	0	0	0	1
165	14	176	2	2	0	1	1	1	0	0
165	15	175	3	2	0	1	1	0	0	0
165	16	175	2	3	0	1	0	1	0	0
165	17	175	1	4	0	1	0	1	0	0
165	18	175	1	3	1	1	0	0	1	0
165	19	174	2	3	1	1	1	0	0	0
165	20	171	5	3	1	1	3	0	0	0
165	21	168	8	3	1	1	3	0	0	0
165	22	166	8	5	1	1	2	2	0	0
165	23	164	9	6	1	1	2	1	0	0
165	24	164	8	6	1	2	0	1	0	1
165	25	163	9	6	1	2	1	0	0	0
165	26	160	10	8	1	2	3	2	0	0
165	27	159	10	9	1	2	1	1	0	0
165	28	153	13	11	2	2	6	3	1	0
165	29	150	15	12	2	2	3	1	0	0
165	30	148	14	15	2	2	2	3	0	0
165	31	147	13	16	3	2	1	2	1	0
165	32	145	12	17	5	2	2	3	2	0
165	33	141	15	16	6	3	4	1	1	1
165	34	137	18	16	7	3	4	1	1	0
165	35	133	20	16	9	3	4	2	2	0
165	36	130	20	18	10	3	3	3	1	0
165	37	126	23	18	11	3	4	1	1	0
166	0	180	1	0	0	0	0	0	0	0
166	1	180	0	1	0	0	0	1	0	0
166	2	180	0	1	0	0	0	0	0	0
166	3	180	0	1	0	0	0	0	0	0
166	4	180	0	1	0	0	0	0	0	0
166	5	179	1	1	0	0	1	0	0	0
166	6	179	1	0	1	0	0	0	1	0
166	7	179	0	1	1	0	0	1	0	0
166	8	179	0	1	1	0	0	0	0	0
166	9	179	0	1	1	0	0	0	0	0
166	10	179	0	1	1	0	0	0	0	0
166	11	179	0	1	1	0	0	0	0	0
166	12	179	0	1	1	0	0	0	0	0
166	13	179	0	1	1	0	0	0	0	0
166	14	179	0	1	1	0	0	0	0	0
166	15	179	0	1	1	0	0	0	0	0
166	16	179	0	1	1	0	0	0	0	0
166	17	179	0	1	1	0	0	0	0	0
166	18	179	0	1	1	0	0	0	0	0
166	19	179	0	1	1	0	0	0	0	0
166	20	179	0	1	1	0	0	0	0	0
166	21	179	0	1	1	0	0	0	0	0
166	22	179	0	1	1	0	0	0	0	0
166	23	179	0	1	1	0	0	0	0	0
166	24	178	1	1	1	0	1	0	0	0
166	25	178	1	1	1	0	0	0	0	0
166	26	178	1	1	1	0	0	0	0	0
166	27	178	1	1	1	0	0	0	0	0
166	28	178	1	1	1	0	0	0	0	0
166	29	178	1	1	1	0	0	0	0	0
166	30	178	1	1	1	0	0	0	0	0
166	31	177	2	1	1	0	1	0	0	0
166	32	177	1	2	1	0	0	1	0	0
166	33	176	2	1	2	0	1	0	1	0
166	34	176	2	1	2	0	0	0	0	0
166	35	176	2	0	3	0	0	0	1	0
166	36	176	2	0	3	0	0	0	0	0
166	37	176	1	1	3	0	0	1	0	0
167	0	180	1	0	0	0	0	0	0	0
167	1	180	1	0	0	0	0	0	0	0
167	2	180	1	0	0	0	0	0	0	0
167	3	180	1	0	0	0	0	0	0	0
167	4	180	1	0	0	0	0	0	0	0
167	5	180	1	0	0	0	0	0	0	0
167	6	180	1	0	0	0	0	0	0	0
167	7	180	0	1	0	0	0	1	0	0
167	8	180	0	1	0	0	0	0	0	0
167	9	180	0	1	0	0	0	0	0	0
167	10	180	0	0	1	0	0	0	1	0
167	11	180	0	0	1	0	0	0	0	0
167	12	180	0	0	1	0	0	0	0	0
167	13	180	0	0	1	0	0	0	0	0
167	14	180	0	0	1	0	0	0	0	0
167	15	180	0	0	1	0	0	0	0	0
167	16	180	0	0	1	0	0	0	0	0
167	17	180	0	0	1	0	0	0	0	0
167	18	180	0	0	1	0	0	0	0	0
167	19	180	0	0	1	0	0	0	0	0
167	20	180	0	0	1	0	0	0	0	0
167	21	180	0	0	1	0	0	0	0	0
167	22	180	0	0	1	0	0	0	0	0
167	23	180	0	0	1	0	0	0	0	0
167	24	180	0	0	1	0	0	0	0	0
167	25	180	0	0	1	0	0	0	0	0
167	26	180	0	0	1	0	0	0	0	0
167	27	180	0	0	1	0	0	0	0	0
167	28	180	0	0	1	0	0	0	0	0
167	29	180	0	0	1	0	0	0	0	0
167	30	180	0	0	1	0	0	0	0	0
167	31	180	0	0	1	0	0	0	0	0
167	32	180	0	0	1	0	0	0	0	0
167	33	180	0	0	1	0	0	0	0	0
167	34	180	0	0	1	0	0	0	0	0
167	35	180	0	0	1	0	0	0	0	0
167	36	180	0	0	1	0	0	0	0	0
167	37	180	0	0	1	0	0	0	0	0
168	0	180	1	0	0	0	0	0	0	0
168	1	180	1	0	0	0	0	0	0	0
168	2	180	1	0	0	0	0	0	0	0
168	3	180	1	0	0	0	0	0	0	0
168	4	180	1	0	0	0	0	0	0	0
168	5	180	1	0	0	0	0	0	0	0
168	6	180	1	0	0	0	0	0	0	0
168	7	180	1	0	0	0	0	0	0	0
168	8	180	1	0	0	0	0	0	0	0
168	9	180	1	0	0	0	0	0	0	0
168	10	180	1	0	0	0	0	0	0	0
168	11	180	1	0	0	0	0	0	0	0
168	12	180	1	0	0	0	0	0	0	0
168	13	180	1	0	0	0	0	0	0	0
168	14	180	0	1	0	0	0	1	0	0
168	15	180	0	1	0	0	0	0	0	0
168	16	180	0	1	0	0	0	0	0	0
168	17	180	0	1	0	0	0	0	0	0
168	18	180	0	0	1	0	0	0	1	0
168	19	180	0	0	1	0	0	0	0	0
168	20	180	0	0	1	0	0	0	0	0
168	21	180	0	0	1	0	0	0	0	0
168	22	180	0	0	1	0	0	0	0	0
168	23	180	0	0	1	0	0	0	0	0
168	24	180	0	0	1	0	0	0	0	0
168	25	180	0	0	1	0	0	0	0	0
168	26	180	0	0	1	0	0	0	0	0
168	27	180	0	0	1	0	0	0	0	0
168	28	180	0	0	1	0	0	0	0	0
168	29	180	0	0	1	0	0	0	0	0
168	30	180	0	0	1	0	0	0	0	0
168	31	180	0	0	1	0	0	0	0	0
168	32	180	0	0	1	0	0	0	0	0
168	33	180	0	0	1	0	0	0	0	0
168	34	180	0	0	1	0	0	0	0	0
168	35	180	0	0	1	0	0	0	0	0
168	36	180	0	0	1	0	0	0	0	0
168	37	180	0	0	1	0	0	0	0	0
169	0	180	1	0	0	0	0	0	0	0
169	1	180	1	0	0	0	0	0	0	0
169	2	180	1	0	0	0	0	0	0	0
169	3	180	1	0	0	0	0	0	0	0
169	4	180	1	0	0	0	0	0	0	0
169	5	180	1	0	0	0	0	0	0	0
169	6	180	1	0	0	0	0	0	0	0
169	7	180	1	0	0	0	0	0	0	0
169	8	180	1	0	0	0	0	0	0	0
169	9	180	1	0	0	0	0	0	0	0
169	10	180	1	0	0	0	0	0	0	0
169	11	180	1	0	0	0	0	0	0	0
169	12	180	1	0	0	0	0	0	0	0
169	13	180	1	0	0	0	0	0	0	0
169	14	180	0	1	0	0	0	1	0	0
169	15	180	0	0	1	0	0	0	1	0
169	16	180	0	0	1	0	0	0	0	0
169	17	180	0	0	1	0	0	0	0	0
169	18	180	0	0	1	0	0	0	0	0
169	19	180	0	0	1	0	0	0	0	0
169	20	180	0	0	1	0	0	0	0	0
169	21	180	0	0	1	0	0	0	0	0
169	22	180	0	0	1	0	0	0	0	0
169	23	180	0	0	1	0	0	0	0	0
169	24	180	0	0	1	0	0	0	0	0
169	25	180	0	0	1	0	0	0	0	0
169	26	180	0	0	1	0	0	0	0	0
169	27	180	0	0	1	0	0	0	0	0
169	28	180	0	0	1	0	0	0	0	0
169	29	180	0	0	1	0	0	0	0	0
169	30	180	0	0	1	0	0	0	0	0
169	31	180	0	0	1	0	0	0	0	0
169	32	180	0	0	1	0	0	0	0	0
169	33	180	0	0	1	0	0	0	0	0
169	34	180	0	0	1	0	0	0	0	0
169	35	180	0	0	1	0	0	0	0	0
169	36	180	0	0	1	0	0	0	0	0
169	37	180	0	0	1	0	0	0	0	0
170	0	180	1	0	0	0	0	0	0	0
170	1	180	1	0	0	0	0	0	0	0
170	2	180	1	0	0	0	0	0	0	0
170	3	180	1	0	0	0	0	0	0	0
170	4	180	0	1	0	0	0	1	0	0
170	5	180	0	1	0	0	0	0	0	0
170	6	180	0	0	0	1	0	0	0	1
170	7	180	0	0	0	1	0	0	0	0
170	8	180	0	0	0	1	0	0	0	0
170	9	180	0	0	0	1	0	0	0	0
170	10	180	0	0	0	1	0	0	0	0
170	11	180	0	0	0	1	0	0	0	0
170	12	180	0	0	0	1	0	0	0	0
170	13	180	0	0	0	1	0	0	0	0
170	14	180	0	0	0	1	0	0	0	0
170	15	180	0	0	0	1	0	0	0	0
170	16	180	0	0	0	1	0	0	0	0
170	17	180	0	0	0	1	0	0	0	0
170	18	180	0	0	0	1	0	0	0	0
170	19	180	0	0	0	1	0	0	0	0
170	20	180	0	0	0	1	0	0	0	0
170	21	180	0	0	0	1	0	0	0	0
170	22	180	0	0	0	1	0	0	0	0
170	23	180	0	0	0	1	0	0	0	0
170	24	180	0	0	0	1	0	0	0	0
170	25	180	0	0	0	1	0	0	0	0
170	26	180	0	0	0	1	0	0	0	0
170	27	180	0	0	0	1	0	0	0	0
170	28	180	0	0	0	1	0	0	0	0
170	29	180	0	0	0	1	0	0	0	0
170	30	180	0	0	0	1	0	0	0	0
170	31	180	0	0	0	1	0	0	0	0
170	32	180	0	0	0	1	0	0	0	0
170	33	180	0	0	0	1	0	0	0	0
170	34	180	0	0	0	1	0	0	0	0
170	35	180	0	0	0	1	0	0	0	0
170	36	180	0	0	0	1	0	0	0	0
170	37	180	0	0	0	1	0	0	0	0
171	0	180	1	0	0	0	0	0	0	0
171	1	180	0	1	0	0	0	1	0	0
171	2	180	0	1	0	0	0	0	0	0
171	3	180	0	1	0	0	0	0	0	0
171	4	180	0	1	0	0	0	0	0	0
171	5	180	0	1	0	0	0	0	0	0
171	6	178	2	1	0	0	2	0	0	0
171	7	178	2	1	0	0	0	0	0	0
171	8	178	2	1	0	0	0	0	0	0
171	9	178	1	1	1	0	0	1	1	0
171	10	178	1	1	1	0	0	0	0	0
171	11	178	0	2	1	0	0	1	0	0
171	12	175	3	2	1	0	3	0	0	0
171	13	175	3	2	1	0	0	0	0	0
171	14	175	3	2	1	0	0	0	0	0
171	15	175	2	3	1	0	0	1	0	0
171	16	174	3	3	1	0	1	0	0	0
171	17	173	4	3	1	0	1	0	0	0
171	18	172	5	3	1	0	1	0	0	0
171	19	172	3	4	1	1	0	2	0	1
171	20	171	4	3	1	2	1	0	0	1
171	21	171	4	3	1	2	0	0	0	0
171	22	170	4	4	1	2	1	1	0	0
171	23	170	4	4	1	2	0	0	0	0
171	24	170	4	4	1	2	0	0	0	0
171	25	169	5	4	1	2	1	0	0	0
171	26	169	3	6	1	2	0	2	0	0
171	27	168	4	6	1	2	1	0	0	0
171	28	165	6	7	1	2	3	1	0	0
171	29	163	8	6	2	2	2	0	1	0
171	30	163	8	6	2	2	0	0	0	0
171	31	160	10	7	2	2	3	1	0	0
171	32	160	8	9	2	2	0	2	0	0
171	33	157	10	8	2	4	3	1	0	2
171	34	156	10	8	3	4	1	1	1	0
171	35	155	10	8	3	5	1	1	0	1
171	36	154	10	8	4	5	1	1	1	0
171	37	154	8	10	4	5	0	2	0	0
