t	pop	birthrate
4049.0625	7689483.432002187	0.013524776630763234
4079.5	7693491.798881901	0.0135852157245284
4109.9375	7697491.605233215	0.013646644137675048
4140.375	7701482.237320551	0.013709066408898702
4170.8125	7705463.077539745	0.013772487079271192
4201.25	7709433.354528737	0.013836925754266594
4231.6875	7713392.300442378	0.013902394682781215
4262.125	7717339.612909784	0.013968876672145318
4292.5625	7721274.631501588	0.014036375508742933
4323.0	7725196.740749836	0.014104895703393221
4353.4375	7729105.3262475	0.014174441760117684
4383.875	7732999.559854645	0.014245033707623074
4414.3125	7736878.650040279	0.014316683933628893
4444.75	7740742.3711512685	0.014389374655497446
4475.1875	7744590.065271821	0.014463109555171811
4505.625	7748421.116433997	0.014537893112036338
4536.0625	7752234.90903363	0.014613729799836094
4566.5	7756030.563630679	0.014690640048984082
4596.9375	7759807.261563527	0.014768636383230883
4627.375	7763564.85540443	0.014847700444695295
4657.8125	7767302.688109623	0.014927835811092968
4688.25	7771020.1441758955	0.015009046927775221
4718.6875	7774716.607797184	0.015091338235273992
4749.125	7778391.146791119	0.01517473055419039
4779.5625	7782042.916244485	0.015259236532864717
4810.0	7785671.846472157	0.015344837258951286
4840.4375	7789277.280883576	0.015431536204689013
4870.875	7792858.60517267	0.015519337778449273
4901.3125	7796415.202740063	0.0156082463871976
4931.75	7799946.090335965	0.01569828322329008
4962.1875	7803450.393850789	0.015789461054097086
4992.625	7806928.123152524	0.015881760432005235
5023.0625	7810378.623856514	0.01597518471772001
5053.5	7813801.279227183	0.01606973828816985
5083.9375	7817195.474660366	0.016165425510125207
5114.375	7820560.174330937	0.01626226793257568
5144.8125	7823894.476614805	0.016329652137329315
5175.25	7827198.469046493	0.01637440536326551
5205.6875	7830471.498199894	0.016419571777932216
5236.125	7833712.948804191	0.016465153570476312
5266.5625	7836922.205558094	0.016511152940173864
5297.0	7840002.561	0.01655616104148508
5327.4375	7840002.561	0.01655616104148508
5357.875	7840002.561	0.01655616104148508
5388.3125	7840002.561	0.01655616104148508
