n_fb,fb_t2_roster_confirmed,fb_t3_moved_signal,fb_t4_refusal_signal,fb_u,fb_t1_spouse_reported,n_2g,2g_t2_roster_confirmed,2g_t3_moved_signal,2g_t4_refusal_signal,2g_u,2g_t1_spouse_reported,n_3g,3g_t2_roster_confirmed,3g_t3_moved_signal,3g_t4_refusal_signal,3g_u,3g_t1_spouse_reported,fear_index,fear_refusal,depart_gap,pair,date,fips,months_span
90,0.0,0.0,0.03662189216495081,0.03662189216495081,0.0,86,0.0,0.0,0.039712218210042054,0.039712218210042054,0.0,762,0.011332966447001599,0.009303416754900058,0.02524153367771738,0.045877916879619035,0.0,-0.0030903260450912406,-0.0030903260450912406,0.0,apr24->may24,2024-04-15,41,1
197,0.01841970112195024,0.02677757761572501,0.06199087928417791,0.10718815802185315,0.0,97,0.0,0.008462589538161175,0.04141918737918661,0.049881776917347784,0.0,1416,0.009087828797743086,0.009686142734268039,0.053926650235823825,0.07270062176783494,0.0005800055963281367,0.057306381104505366,0.0205716919049913,0.03673468919951407,apr24->may24,2024-04-15,42,1
98,0.0,0.0,0.13266860600955221,0.13266860600955221,0.0,58,0.0,0.0,0.0907150319354491,0.0907150319354491,0.0,351,0.002489343013833604,0.0027856702115904614,0.10269021729679956,0.10796523052222361,0.0,0.04195357407410312,0.04195357407410312,0.0,apr24->may24,2024-04-15,44,1
98,0.019601718120307948,0.01548388259048151,0.1649246202274106,0.2000102209382001,0.0,46,0.0,0.024070502857366814,0.054771564306020176,0.07884206716338699,0.0,972,0.007692176208958815,0.007540219637513881,0.08910735135130075,0.10433974719777345,0.0007481272337830051,0.1211681537748131,0.11015305592139044,0.011015097853422643,apr24->may24,2024-04-15,45,1
17,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,684,0.0071391727074735165,0.00677908363925948,0.05778717047968968,0.0717054268264227,0.0,0.0,0.0,0.0,apr24->may24,2024-04-15,46,1
69,0.008365422323717517,0.0,0.10702883762769642,0.11539425995141392,0.0,39,0.023936720682425104,0.0,0.15431440728345208,0.1782511279658772,0.0,1067,0.01188164430744106,0.0158157216817038,0.05959899626935846,0.08729636225850332,0.0013637918295557432,-0.06285686801446327,-0.04728556965575566,-0.015571298358707587,apr24->may24,2024-04-15,47,1
878,0.010580513281982581,0.03489254994266786,0.06629637003667002,0.11176943326132047,0.0009731747264626837,498,0.014249973813930429,0.01933177099630488,0.1122358352102264,0.14581758002046172,0.0,2395,0.007781822392256737,0.013108076868628292,0.07284909245335493,0.09373899171423994,0.000326391660628922,-0.03404814675914125,-0.045939465173556376,0.011891318414415136,apr24->may24,2024-04-15,48,1
102,0.013610567486821459,0.0,0.16514596289223923,0.17875653037906072,0.0,89,0.0,0.01597484598111166,0.15909513407337916,0.17506998005449084,0.0,807,0.005155387193822548,0.014278482427759002,0.09315125709022067,0.11258512671180224,0.0,0.0036865503245698816,0.006050828818860071,-0.0023642784942902,apr24->may24,2024-04-15,49,1
37,0.0,0.023775325703354926,0.020700944589348517,0.04447627029270344,0.0,68,0.009295591877840056,0.0,0.06721732814051068,0.07651292001835074,0.0,755,0.00895676791213537,0.007097854997811406,0.07977260203729108,0.09582722494723786,0.0,-0.03203664972564729,-0.046516383551162166,0.01447973382551487,apr24->may24,2024-04-15,50,1
195,0.025086367450142977,0.0,0.04288538761413818,0.06797175506428116,0.0,92,0.010944676269949851,0.0,0.09362898905718608,0.10457366532713594,0.0,882,0.006058451216298173,0.008575762654849876,0.10597649002373338,0.12061070389488145,0.0,-0.03660191026285478,-0.0507436014430479,0.014141691180193126,apr24->may24,2024-04-15,51,1
170,0.029657114063073177,0.007211660269675849,0.06590707315291616,0.10277584748566516,0.0,133,0.007879034975341665,0.017307960194802498,0.08322143091622479,0.10840842608636896,0.0,829,0.006316034712884596,0.01330406164572613,0.07339705219225554,0.09301714855086624,0.0,-0.0056325786007037915,-0.017314357763308627,0.011681779162604867,apr24->may24,2024-04-15,53,1
18,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.13759463290266902,0.13759463290266902,0.0,1259,0.00773093230228781,0.00462580934294783,0.05559541964339283,0.06795216128862848,0.0014023166204484726,-0.13759463290266902,-0.13759463290266902,0.0,apr24->may24,2024-04-15,54,1
46,0.0,0.07461566499043128,0.0391101014398225,0.11372576643025377,0.0,27,0.0,0.03207405814243933,0.18384118662765683,0.21591524477009616,0.0,865,0.006276696372264933,0.0018406007600991806,0.035935728786773286,0.044053025919137394,0.0009740530265175243,-0.10218947833984239,-0.14473108518783434,0.04254160684799195,apr24->may24,2024-04-15,55,1
32,0.0,0.0,0.10963049567210033,0.10963049567210033,0.02494914656237787,36,0.0516648855178276,0.0,0.2119324025907576,0.26359728810858524,0.0,830,0.004476376456344893,0.011826268375766549,0.1410508982944133,0.15735354312652475,0.0,-0.15396679243648492,-0.10230190691865727,-0.0516648855178276,apr24->may24,2024-04-15,56,1
69,0.008391821642616403,0.0,0.012730319906513337,0.02112214154912974,0.0,37,0.0,0.0,0.052536791125384,0.052536791125384,0.0,1141,0.015258650097529516,0.01865058401438667,0.06438269175297504,0.09829192586489123,0.0,-0.03141464957625426,-0.03980647121887067,0.008391821642616403,may24->jun24,2024-05-15,1,1
60,0.0,0.014488340509415809,0.03839403044607957,0.05288237095549538,0.0,46,0.0,0.0,0.034834323595650675,0.034834323595650675,0.0,589,0.024479417092639615,0.023313785835040245,0.09825874718663759,0.14605195011431743,0.0,0.018048047359844707,0.0035597068504288967,0.014488340509415809,may24->jun24,2024-05-15,2,1
182,0.03012400648684594,0.018382068260045136,0.04140232925813199,0.08990840400502306,0.0,143,0.030699348964983886,0.02110855025068102,0.052788541182603614,0.10459644039826854,0.0,599,0.01343653021488255,0.02669750186051079,0.07676822006091484,0.11690225213630817,0.0,-0.01468803639324548,-0.011386211924471625,-0.003301824468773834,may24->jun24,2024-05-15,4,1
55,0.0687460425976833,0.0,0.11968916321036012,0.18843520580804343,0.0,50,0.04156105016998181,0.04282687146727566,0.04105022786735635,0.12543814950461382,0.0,1035,0.007255199852607234,0.017922621416878438,0.0527240764483744,0.07790189771786007,0.0007941719557413183,0.06299705630342961,0.07863893534300377,-0.015641879039574168,may24->jun24,2024-05-15,5,1
1793,0.018748385167796495,0.007862556762056633,0.060451590849585415,0.08706253277943854,0.002157266492676881,1250,0.011744994700773378,0.013669365934310479,0.06723810796374256,0.09265246859882643,0.0,2346,0.010369688013381511,0.015923018565601344,0.06448943137718079,0.09078213795616363,0.0011239937691714893,-0.005589935819387895,-0.006786517114157148,0.0011965812947692701,may24->jun24,2024-05-15,6,1
121,0.028655462762297856,0.01350406463225346,0.3274898377939178,0.36964936518846914,0.0,82,0.0,0.012889861203265818,0.09487598872233684,0.10776584992560265,0.0,562,0.012987391265436164,0.020509119690471696,0.07582685184970694,0.1093233628056148,0.0,0.26188351526286646,0.232613849071581,0.0292696661912855,may24->jun24,2024-05-15,8,1
146,0.008229221419658022,0.0057736851512256325,0.14084218613308952,0.15484509270397318,0.0,86,0.02265187926786171,0.0,0.11773334964061744,0.14038522890847913,0.0,441,0.019320961621351464,0.0022368132957704115,0.03993661732518279,0.061494392242304664,0.0,0.014459863795494049,0.023108836492472085,-0.008648972696978053,may24->jun24,2024-05-15,9,1
105,0.0,0.0,0.08774404406589845,0.08774404406589845,0.0,55,0.0,0.013013970724203868,0.1379779726001156,0.15099194332431948,0.0,550,0.0063480518438538275,0.011365445967619259,0.1113122444142028,0.1290257422256759,0.0,-0.06324789925842103,-0.050233928534217154,-0.013013970724203868,may24->jun24,2024-05-15,10,1
141,0.011492401736775478,0.017217477809138893,0.16436412951855756,0.19307400906447192,0.0,105,0.00718098302254218,0.025661352667990495,0.15191452431774982,0.1847568600082825,0.0,713,0.011002504609152143,0.01814579405713186,0.10782942425056516,0.13697772291684918,0.0,0.00831714905618941,0.012449605200807734,-0.004132456144618303,may24->jun24,2024-05-15,11,1
752,0.0039072158669336806,0.02765916056311945,0.06499538050462426,0.09656175693467738,0.0,265,0.012898712494009184,0.025548642425282653,0.07519533438438081,0.11364268930367262,0.0,1958,0.008689310090617791,0.014756540438948031,0.05396202729651594,0.07740787782608177,0.00043411132849600854,-0.017080932368995244,-0.010199953879756543,-0.0068809784892387045,may24->jun24,2024-05-15,12,1
192,0.009032583681468306,0.01844015906106422,0.07625855390008295,0.10373129664261548,0.0,100,0.013963716814322846,0.0038811924558318006,0.0728118284150204,0.09065673768517506,0.0,1080,0.009469483237288537,0.017607886097927256,0.08104251279888776,0.10811988213410356,0.0010775194075004846,0.013074558957440419,0.0034467254850625434,0.009627833472377879,may24->jun24,2024-05-15,13,1
216,0.013520177001589681,0.08562320104242727,0.06863557395501295,0.16777895199902987,0.0,151,0.03257486440527083,0.028893779782486143,0.05844060772684443,0.1199092519146014,0.0,563,0.01827544614968004,0.004762254713970245,0.05996109002851144,0.08299879089216174,0.0,0.047869700084428465,0.010194966228168519,0.03767473385625997,may24->jun24,2024-05-15,15,1
96,0.020100906795153244,0.0,0.0904479889285269,0.11054889572368014,0.0,80,0.014659170030124794,0.0,0.06862967634050336,0.08328884637062817,0.0,960,0.010696228798883002,0.010539034671550165,0.04784259451473559,0.06907785798516876,0.0,0.02726004935305197,0.02181831258802354,0.005441736765028449,may24->jun24,2024-05-15,16,1
267,0.020685831866243155,0.007448803419418836,0.07117670774147317,0.09931134302713517,0.0,200,0.013021185456393011,0.009242071445390476,0.06254442225761679,0.0848076791594003,0.0,1179,0.006739818957906187,0.004287625334803208,0.050870615488572316,0.06189805978128172,0.0,0.01450366386773487,0.008632285483856375,0.005871378383878505,may24->jun24,2024-05-15,17,1
62,0.02369163329624362,0.0,0.14814780652468804,0.17183943982093167,0.0,25,0.0,0.0,0.07336258420211406,0.07336258420211406,0.0,923,0.01238331554679537,0.01553709889770142,0.07010089512587685,0.09802130957037365,0.0,0.09847685561881761,0.07478522232257398,0.02369163329624362,may24->jun24,2024-05-15,18,1
87,0.02586788578033575,0.044006675574654416,0.07497089592047328,0.14484545727546347,0.0,34,0.0,0.024501907199677295,0.13188380004519185,0.15638570724486914,0.0,625,0.005293726971890999,0.0031665265499299733,0.06891158464276848,0.07737183816458944,0.0,-0.01154024996940567,-0.05691290412471857,0.04537265415531287,may24->jun24,2024-05-15,19,1
76,0.0,0.0,0.23956696100165822,0.23956696100165822,0.0,48,0.0,0.022494705502933553,0.21615174157150877,0.2386464470744423,0.0,649,0.007923730291830218,0.010335313692878293,0.05423985678835693,0.07249890077306545,0.0,0.0009205139272159268,0.02341521943014946,-0.022494705502933553,may24->jun24,2024-05-15,20,1
46,0.022624370501834478,0.029726661566300223,0.29161457720983097,0.3439656092779656,0.0,20,0.04442715163037631,0.0,0.26352829032319264,0.30795544195356894,0.0,583,0.006181473766982679,0.00478940944191749,0.09316417110053093,0.1041350543094311,0.0,0.03601016732439666,0.028086286886638334,0.007923880437758386,may24->jun24,2024-05-15,21,1
81,0.008357581234759402,0.012759928140179858,0.024533670532460878,0.045651179907400134,0.0,41,0.0,0.0,0.0919468698892636,0.0919468698892636,0.0,1232,0.0071939719517432965,0.01647131752048184,0.08943346986787439,0.11309875934009953,0.0007857628249078936,-0.04629568998186346,-0.06741319935680272,0.02111750937493926,may24->jun24,2024-05-15,22,1
22,0.06484516782894252,0.0,0.0,0.06484516782894252,0.0,35,0.025871905478543934,0.0,0.10789095116058595,0.1337628566391299,0.0,444,0.0045560271101914305,0.013293240561791975,0.10472815017382542,0.12257741784580882,0.0,-0.06891768881018738,-0.10789095116058595,0.03897326235039859,may24->jun24,2024-05-15,23,1
141,0.031059223834068322,0.0,0.07546540235387507,0.10652462618794338,0.004737133975877372,48,0.0,0.0,0.05570783675123835,0.05570783675123835,0.0,528,0.016548895090313136,0.019018789520598378,0.1087858169571754,0.14435350156808693,0.0,0.05081678943670503,0.019757565602636716,0.031059223834068322,may24->jun24,2024-05-15,24,1
273,0.027969908799714283,0.03436163154324317,0.10910068802263032,0.1714322283655878,0.0,165,0.006131842971893858,0.021979026847110613,0.09963435190527205,0.12774522172427652,0.0,924,0.01029709309396015,0.021686870087093933,0.05720684775084468,0.08919081093189878,0.001037395935613375,0.04368700664131128,0.009466336117358268,0.03422067052395299,may24->jun24,2024-05-15,25,1
125,0.0,0.0,0.10026622918771735,0.10026622918771735,0.0,93,0.009300602689420356,0.0075299815654984075,0.025820398139716337,0.0426509823946351,0.0,1192,0.004372174706739264,0.006361535857717193,0.05857964499971217,0.06931335556416864,0.0,0.057615246793082255,0.07444583104800101,-0.016830584254918762,may24->jun24,2024-05-15,26,1
69,0.0,0.0,0.04543669087871156,0.04543669087871156,0.0,54,0.0,0.02160769160713936,0.09870485210929372,0.12031254371643307,0.0,713,0.005654100242906182,0.006253993252979518,0.04245022296041522,0.05435831645630092,0.0015653482846266803,-0.07487585283772152,-0.053268161230582166,-0.02160769160713936,may24->jun24,2024-05-15,27,1
30,0.0,0.04206250543866064,0.11791252638027556,0.15997503181893621,0.0,23,0.0,0.0,0.05664071728515906,0.05664071728515906,0.0,1045,0.015415591075427953,0.009449422197864045,0.0748547808625698,0.09971979413586178,0.0018434214311353289,0.10333431453377714,0.0612718090951165,0.04206250543866064,may24->jun24,2024-05-15,28,1
49,0.0,0.023262695384660532,0.019255972212267075,0.0425186675969276,0.0,25,0.04473492808755973,0.0,0.11843526875121675,0.16317019683877648,0.0,816,0.007817449265319744,0.010058137291478272,0.04891615672925376,0.06679174328605177,0.001284168787285106,-0.12065152924184888,-0.09917929653894968,-0.021472232702899198,may24->jun24,2024-05-15,29,1
28,0.0,0.0,0.07941065455364447,0.07941065455364447,0.0,45,0.0,0.0,0.04984879820878488,0.04984879820878488,0.0,1104,0.005752725739604679,0.020564052233556163,0.05391680691238637,0.08023358488554722,0.0,0.029561856344859597,0.029561856344859597,0.0,may24->jun24,2024-05-15,30,1
80,0.01440950793005899,0.01304406608464118,0.20714881039962316,0.23460238441432332,0.0,28,0.0,0.0,0.09645240045711938,0.09645240045711938,0.0,598,0.009601759847615377,0.009715210134135321,0.06731332168754829,0.08663029166929898,0.0,0.13814998395720396,0.11069640994250378,0.02745357401470017,may24->jun24,2024-05-15,31,1
242,0.020816477599107874,0.007974053374993515,0.05400166559933438,0.08279219657343577,0.0,141,0.01625163280251159,0.0,0.05684504646627557,0.07309667926878716,0.0,570,0.01646464150536428,0.0018514100641357518,0.041982314062160325,0.060298365631660356,0.002895436353131352,0.009695517304648613,-0.002843380866941192,0.012538898171589801,may24->jun24,2024-05-15,32,1
55,0.0,0.0,0.02726150260041702,0.02726150260041702,0.0,76,0.02025535349542575,0.0,0.06638634477266986,0.08664169826809559,0.012338664109314248,670,0.005819368129294805,0.0027282163789072228,0.07280630526125673,0.08135388976945876,0.0,-0.05938019566767857,-0.03912484217225284,-0.02025535349542575,may24->jun24,2024-05-15,33,1
350,0.01067974960458161,0.003667009928452536,0.13282373458400382,0.14717049411703792,0.0,164,0.0,0.0,0.1315193713584037,0.1315193713584037,0.0,646,0.0020840419797231273,0.0025032911963806972,0.14842743707716455,0.15301477025326837,0.0,0.01565112275863423,0.0013043632256001247,0.014346759533034145,may24->jun24,2024-05-15,34,1
129,0.006785465783461169,0.00723321807450043,0.12126631328614623,0.13528499714410785,0.0,108,0.0,0.0,0.06857022881424492,0.06857022881424492,0.0,779,0.007308338981489256,0.0014041801426531984,0.08894442966790443,0.09765694879204687,0.0,0.06671476832986294,0.052696084471901314,0.014018683857961598,may24->jun24,2024-05-15,35,1
591,0.024880293229040364,0.015397205338079405,0.0810023025394739,0.12127980110659366,0.0,345,0.017576850780104566,0.005403813650592978,0.0857601289698398,0.10874079340053737,0.0,1359,0.007527619446884228,0.008266763754922427,0.07523195665380505,0.0910263398556117,0.0011670391093146447,0.012539007706056288,-0.004757826430365902,0.017296834136422225,may24->jun24,2024-05-15,36,1
148,0.03919575899989824,0.014850856704502192,0.04469807070043253,0.09874468640483296,0.0,85,0.022602675384320415,0.0,0.08810285425930323,0.11070552964362364,0.0,1249,0.015396451078061004,0.01671105587576365,0.061347803306249796,0.09345531026007445,0.0,-0.01196084323879068,-0.043404783558870695,0.03144394032008002,may24->jun24,2024-05-15,37,1
29,0.0,0.0,0.1510219851922234,0.1510219851922234,0.0,23,0.0,0.05658016759814878,0.09935568966387648,0.15593585726202525,0.0,877,0.012898005404401384,0.0060258941019252915,0.06669325949845663,0.08561715900478332,0.0,-0.0049138720698018445,0.05166629552834692,-0.05658016759814878,may24->jun24,2024-05-15,38,1
132,0.012404624271317237,0.05413223006900172,0.0943586626433831,0.16089551698370208,0.0,59,0.012666042745090866,0.028772579514928565,0.09004738883046434,0.1314860110904838,0.0,1475,0.005273390814455867,0.006728879150140192,0.08132634298133418,0.09332861294593024,0.0,0.02940950589321828,0.0043112738129187644,0.02509823208029953,may24->jun24,2024-05-15,39,1
98,0.00731076120092794,0.010602480383642037,0.07696825033921138,0.09488149192378137,0.0,47,0.0,0.057189616630041344,0.04487812983445502,0.10206774646449637,0.0,716,0.013826118527939343,0.012014601447961555,0.08457243907711867,0.11041315905301959,0.0,-0.007186254540715004,0.03209012050475636,-0.039276375045471365,may24->jun24,2024-05-15,40,1
101,0.0,0.0,0.1272201451494159,0.1272201451494159,0.0,86,0.009802554229725402,0.0063976694397551185,0.059169636865037824,0.07536986053451836,0.0,804,0.006921013926204459,0.01860592515552766,0.03962054675649101,0.06514748583822312,0.0,0.051850284614897546,0.06805050828437809,-0.01620022366948052,may24->jun24,2024-05-15,41,1
174,0.004361527925726823,0.01322194015004662,0.16570844498134296,0.18329191305711634,0.0,110,0.020504664346443706,0.0,0.11937339033395117,0.13987805468039485,0.0,1458,0.007322397030396833,0.008203892280786908,0.09713537705176147,0.11266166636294518,0.0007918301385352036,0.04341385837672149,0.046335054647391793,-0.0029211962706702614,may24->jun24,2024-05-15,42,1
90,0.0,0.0,0.11274301231852785,0.11274301231852785,0.0,52,0.0,0.0,0.14693024226390686,0.14693024226390686,0.0,345,0.003486221869429873,0.0017841460687357993,0.08319480575768509,0.08846517369585076,0.0,-0.03418722994537901,-0.03418722994537901,0.0,may24->jun24,2024-05-15,44,1
90,0.0,0.0,0.09455925838189591,0.09455925838189591,0.0,45,0.07011509662734658,0.04057983770966428,0.018939593350487588,0.12963452768749845,0.0,1000,0.02018660297525189,0.007200358473641457,0.07118846515411424,0.09857542660300757,0.0,-0.035075269305602536,0.07561966503140832,-0.11069493433701086,may24->jun24,2024-05-15,45,1
31,0.0,0.12478590067992826,0.08312260200625081,0.20790850268617908,0.0,28,0.0,0.0,0.06458015617511559,0.06458015617511559,0.0,724,0.00968067676362621,0.00410142729119605,0.07185384066859221,0.08563594472341447,0.0,0.1433283465110635,0.01854244583113522,0.12478590067992826,may24->jun24,2024-05-15,46,1
73,0.0,0.0,0.1621082489599207,0.1621082489599207,0.0,33,0.05840123885417864,0.0,0.09207807195944576,0.1504793108136244,0.0,1048,0.005149645430074803,0.01661402970618109,0.07001379720888799,0.09177747234514387,0.0007330694234931373,0.011628938146296314,0.07003017700047495,-0.05840123885417864,may24->jun24,2024-05-15,47,1
893,0.009946608706313004,0.01627190621222602,0.07070397416440195,0.09692248908294097,0.0,479,0.010012761699658814,0.004560583477536988,0.08727416492672957,0.10184751010392537,0.0,2275,0.008135768395346145,0.015053869250825986,0.06573161563788599,0.08892125328405812,0.0,-0.004925021020984396,-0.016570190762327616,0.01164516974134322,may24->jun24,2024-05-15,48,1
128,0.014744073943419646,0.0,0.08678859650848457,0.10153267045190423,0.0,85,0.011977662889005578,0.024310219156128313,0.057732248667591565,0.09402013071272544,0.0,815,0.0035605123423203965,0.013272922688570495,0.08160022080380572,0.0984336558346966,0.0,0.007512539739178786,0.029056347840893004,-0.021543808101714246,may24->jun24,2024-05-15,49,1
48,0.0,0.0,0.2056718488461907,0.2056718488461907,0.0,63,0.015878524566515024,0.020846526909819665,0.046945500141674715,0.08367055161800942,0.0,792,0.013410513212608059,0.009266687461903426,0.09584262278982619,0.11851982346433768,0.0017920939432362665,0.12200129722818127,0.15872634870451596,-0.03672505147633469,may24->jun24,2024-05-15,50,1
168,0.004660260592920231,0.014317292702392063,0.06303817041117071,0.08201572370648302,0.0,95,0.0,0.0,0.11978700415583807,0.11978700415583807,0.0,908,0.01220591783854153,0.015144256266148213,0.06966418256847566,0.0970143566731654,0.0,-0.037771280449355044,-0.056748833744667354,0.018977553295312297,may24->jun24,2024-05-15,51,1
163,0.028878568597239238,0.008438062580418702,0.03547505009783351,0.07279168127549146,0.0,135,0.0,0.012142518412140956,0.06836634110226418,0.08050885951440513,0.0,826,0.008736890816401137,0.01503827732329009,0.07729317619376057,0.1010683443334518,0.0010538007155944018,-0.007717178238913672,-0.03289129100443067,0.02517411276551698,may24->jun24,2024-05-15,53,1
24,0.0,0.0,0.03505945325345105,0.03505945325345105,0.0,20,0.0,0.06058618964163767,0.03743806857150997,0.09802425821314766,0.0,1329,0.013730597555795428,0.007876887251854314,0.058861225503824666,0.08046871031147441,0.0015342674473149563,-0.06296480495969661,-0.00237861531805892,-0.06058618964163767,may24->jun24,2024-05-15,54,1
49,0.0,0.0,0.020446270495188497,0.020446270495188497,0.0,31,0.0,0.0,0.0,0.0,0.0,857,0.0056121734039949285,0.009668459549508082,0.04445830086084049,0.05973893381434352,0.000896791982721152,0.020446270495188497,0.020446270495188497,0.0,may24->jun24,2024-05-15,55,1
41,0.0,0.09908948374788558,0.2407868302340717,0.3398763139819573,0.0,37,0.022784135874572876,0.10714746866502368,0.08162765962981922,0.21155926416941576,0.0,786,0.0033535693784818577,0.017033750896550647,0.07648701278332207,0.09687433305835455,0.0,0.12831704981254152,0.1591591706042525,-0.03084212079171099,may24->jun24,2024-05-15,56,1
62,0.013757136881215777,0.0,0.0,0.013757136881215777,0.0,41,0.060112596055875704,0.0,0.0,0.060112596055875704,0.0,1138,0.010431100704363988,0.006292890715389994,0.049489862273461874,0.06621385369321586,0.0,-0.04635545917465993,0.0,-0.04635545917465993,jun24->jul24,2024-06-15,1,1
59,0.0,0.03152116359893569,0.11486403514694007,0.14638519874587574,0.0,38,0.0787007763848058,0.0,0.04479025803013874,0.12349103441494454,0.0,595,0.023010815076057064,0.014248855524705043,0.0772764754263917,0.1145361460271538,0.0,0.022894164330931208,0.07007377711680134,-0.04717961278587011,jun24->jul24,2024-06-15,2,1
138,0.007858538342406587,0.025101046702262878,0.07177222912585296,0.10473181417052242,0.0,126,0.0,0.008088253442556755,0.10504669497839192,0.11313494842094866,0.007130582551387104,641,0.002672196758341133,0.0037499738182323445,0.07013721717456972,0.07655938775114321,0.0,-0.008403134250426242,-0.03327446585253896,0.024871331602112707,jun24->jul24,2024-06-15,4,1
58,0.04879055926684494,0.0,0.051846593749703414,0.10063715301654835,0.0,42,0.0,0.0,0.02693948110375677,0.02693948110375677,0.0,1041,0.009048326648920397,0.018499742072045182,0.07409990369588554,0.10164797241685111,0.0,0.07369767191279158,0.024907112645946645,0.04879055926684494,jun24->jul24,2024-06-15,5,1
1741,0.015148764058611862,0.012947853740989775,0.06497335284363881,0.09306997064324045,0.0,1158,0.0101405744343945,0.0115350854798464,0.04844018749318382,0.07011584740742473,0.0,2429,0.012411452001947819,0.01925708255364616,0.04908869845102722,0.0807572330066212,0.0003360430198202051,0.02295412323581572,0.016533165350454987,0.006420957885360741,jun24->jul24,2024-06-15,6,1
86,0.018537906761695564,0.0,0.09319036897996082,0.11172827574165636,0.0,58,0.0,0.0,0.0838353972750903,0.0838353972750903,0.0,579,0.013022344554138155,0.0049889038578708805,0.08285401778307969,0.10086526619508875,0.0,0.02789287846656606,0.009354971704870513,0.018537906761695564,jun24->jul24,2024-06-15,8,1
127,0.0,0.009959169319706326,0.07121785453819636,0.0811770238579027,0.0,91,0.0,0.013325213038351187,0.0,0.013325213038351187,0.0,447,0.0028819982136827123,0.0121568264446427,0.06932857412979224,0.08436739878811765,0.0,0.06785181081955151,0.07121785453819636,-0.0033660437186448615,jun24->jul24,2024-06-15,9,1
126,0.018096324014797636,0.050629998062378716,0.09532422577334672,0.1640505478505231,0.0,57,0.030749918051648405,0.0,0.13846548933914812,0.16921540739079652,0.0,489,0.0034057423805590073,0.0052063372825426075,0.09299143271315263,0.10160351237625424,0.0,-0.005164859540273431,-0.043141263565801405,0.037976404025527946,jun24->jul24,2024-06-15,10,1
148,0.0,0.02125078623484175,0.14499988995552465,0.16625067619036638,0.0,112,0.008438363280741755,0.023728682823963832,0.14183563531798235,0.17400268142268796,0.0,654,0.007802103784655002,0.021078169415189658,0.09029865479973674,0.1191789279995814,0.0,-0.007752005232321585,0.003164254637542302,-0.010916259869863837,jun24->jul24,2024-06-15,11,1
728,0.008951257330892536,0.004682086295821862,0.0348612360370848,0.04849457966379919,0.0,278,0.004030777558116683,0.02869636094564337,0.08021718913994957,0.11294432764370962,0.0,1830,0.008262212158440725,0.010856110398911538,0.05835587984549223,0.0774742024028445,0.0,-0.06444974797991043,-0.04535595310286478,-0.019093794877045656,jun24->jul24,2024-06-15,12,1
196,0.004175980752544668,0.025057700894710305,0.039498209548704206,0.06873189119595918,0.0,77,0.037102911656279935,0.018704771946114283,0.07437521066972429,0.1301828942721185,0.0,983,0.00989567783111582,0.008535881982827054,0.05895723233110534,0.07738879214504821,0.0011527020940600402,-0.061451003076159305,-0.03487700112102008,-0.026574001955139245,jun24->jul24,2024-06-15,13,1
201,0.004096079874282809,0.005535542384136965,0.07079302927052909,0.08042465152894887,0.0,155,0.031052962033343623,0.0,0.05887295604385816,0.0899259180772018,0.0,599,0.010210321470103468,0.005616632290163579,0.06493355056075578,0.0807605043210228,0.0,-0.009501266548252923,0.011920073226670935,-0.02142133977492385,jun24->jul24,2024-06-15,15,1
95,0.018978605624277466,0.020691737602310186,0.06634500591152936,0.10601534913811704,0.0,58,0.0,0.0,0.16346253841012023,0.16346253841012023,0.0,949,0.007850294721867813,0.012290733123780945,0.04452260492618604,0.0646636327718348,0.0,-0.057447189272003193,-0.09711753249859087,0.03967034322658765,jun24->jul24,2024-06-15,16,1
248,0.008822052388793106,0.02000932322406741,0.04116354397046367,0.06999491958332418,0.0,192,0.007340322245011011,0.011815577769824403,0.0640786746037734,0.08323457461860884,0.0,1211,0.00647322618344725,0.006003385370159284,0.061758427002994075,0.0742350385566006,0.0,-0.013239655035284653,-0.022915130633309723,0.009675475598025101,jun24->jul24,2024-06-15,17,1
40,0.0,0.01939372591347961,0.10257415208152375,0.12196787799500333,0.0,32,0.028667996657286268,0.02194698839279481,0.08383247623196381,0.1344474612820449,0.0,920,0.009378381595929035,0.01985762543619956,0.05129651548334545,0.08053252251547406,0.0,-0.012479583287041573,0.018741675849559936,-0.03122125913660147,jun24->jul24,2024-06-15,18,1
73,0.03840591335921765,0.0,0.0,0.03840591335921765,0.0,42,0.017874751761762703,0.0,0.030149866377698464,0.04802461813946116,0.0,634,0.006499993270219786,0.010999499051003303,0.05322667440629844,0.07072616672752152,0.0,-0.009618704780243514,-0.030149866377698464,0.020531161597454946,jun24->jul24,2024-06-15,19,1
80,0.017840412740297764,0.0,0.1493929010649054,0.16723331380520318,0.0,52,0.0,0.0216296607303662,0.03370845585218916,0.05533811658255535,0.0,651,0.003646537674083526,0.007636651964825668,0.07318645514590559,0.08446964478481478,0.0,0.11189519722264782,0.11568444521271626,-0.003789247990068436,jun24->jul24,2024-06-15,20,1
54,0.0,0.0,0.25220757580758035,0.25220757580758035,0.0,21,0.0,0.0,0.0,0.0,0.0,618,0.005577327933974386,0.015588021285007567,0.1623905605611207,0.18355590978010267,0.0,0.25220757580758035,0.25220757580758035,0.0,jun24->jul24,2024-06-15,21,1
